Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
1231,Christian Kabasele,be BEL,DF,Watford,eng Premier League,26,1991,28,27,2330,25.9,0.08,0,0.08,0,0,0.19,0,0.08,0,0.08,0.08,0.08,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,914ab9a1
1232,Younès Kaboul,fr FRA,DF,Watford,eng Premier League,31,1986,2,2,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3680d723
1233,Alexander Kačaniklić,se SWE,MFFW,Nantes,fr Ligue 1,25,1991,9,3,316,3.5,0,0.29,0,0,0,0,0,0,0.28,0.28,0,0.28,0.09,0.09,0,0.09,0.07,0.01,0.08,0.07,0.08,Matches,8ba3a754
1234,Gojko Kačar,rs SRB,DF,Augsburg,de Bundesliga,30,1987,6,3,228,2.5,0.4,0,0.4,0,0,0.4,0,0.39,0,0.39,0.39,0.39,0.16,0.16,0,0.16,0.16,0,0.16,0.16,0.16,Matches,cc58c4ea
1235,Elias Kachunga,cd COD,FWMF,Huddersfield,eng Premier League,25,1992,19,17,1329,14.8,0.07,0.07,0.07,0,0,0.07,0,0.07,0.07,0.14,0.07,0.14,0.14,0.14,0.06,0.2,0.13,0.06,0.19,0.13,0.19,Matches,5bddccc9
1236,Pavel Kadeřábek,cz CZE,DFMF,Hoffenheim,de Bundesliga,25,1992,28,24,2199,24.4,0.08,0.12,0.08,0,0,0.2,0,0.08,0.12,0.2,0.08,0.2,0.07,0.07,0.15,0.22,0.06,0.15,0.22,0.06,0.22,Matches,79c90e45
1237,Shinji Kagawa,jp JPN,MF,Dortmund,de Bundesliga,28,1989,19,12,1166,13,0.38,0.15,0.38,0,0,0,0,0.39,0.15,0.54,0.39,0.54,0.33,0.33,0.16,0.49,0.33,0.16,0.5,0.33,0.5,Matches,5afafbfe
1238,Sullay Kaikai,sl SLE,MF,Crystal Palace,eng Premier League,21,1995,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fc166e49
1239,Florian Kainz,at AUT,MFFW,Werder Bremen,de Bundesliga,24,1992,30,19,1712,19,0.16,0.16,0.16,0,0,0.26,0,0.16,0.16,0.32,0.16,0.32,0.17,0.17,0.18,0.35,0.17,0.18,0.35,0.17,0.35,Matches,94c18565
1240,Dominik Kaiser,de GER,MFDF,RB Leipzig,de Bundesliga,28,1988,10,3,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.1,0.16,0.07,0.1,0.17,0.07,0.17,Matches,733fecf1
1241,Gaël Kakuta,cd COD,MFFW,Amiens,fr Ligue 1,26,1991,36,36,3083,34.3,0.17,0.17,0.17,0,0.03,0.09,0,0.18,0.18,0.35,0.18,0.35,0.14,0.12,0.21,0.32,0.14,0.21,0.35,0.12,0.32,Matches,5b1bf5e3
1242,Nikola Kalinić,hr CRO,FW,Milan,it Serie A,29,1988,31,20,1812,20.1,0.3,0.15,0.3,0,0,0.15,0,0.3,0.15,0.45,0.3,0.45,0.44,0.44,0.1,0.54,0.44,0.11,0.54,0.44,0.54,Matches,d4931a5a
1243,Salomon Kalou,ci CIV,FWMF,Hertha BSC,de Bundesliga,31,1985,31,27,2207,24.5,0.49,0.12,0.45,0.04,0.08,0,0,0.49,0.12,0.61,0.45,0.57,0.41,0.35,0.1,0.45,0.41,0.1,0.51,0.35,0.45,Matches,2042d931
1244,Daichi Kamada,jp JPN,FWMF,Eint Frankfurt,de Bundesliga,20,1996,3,2,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.05,0.04,0.09,0.05,0.09,Matches,15b287da
1245,François Kamano,gn GUI,FWMF,Bordeaux,fr Ligue 1,21,1996,35,23,2014,22.4,0.36,0.18,0.31,0.04,0.04,0.18,0,0.36,0.18,0.54,0.31,0.49,0.37,0.33,0.22,0.55,0.37,0.22,0.59,0.33,0.55,Matches,81d3318f
1246,Bingourou Kamara,sn SEN,GK,Strasbourg,fr Ligue 1,20,1996,19,19,1691,18.8,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3814120d
1247,Boubacar Kamara,fr FRA,DFMF,Marseille,fr Ligue 1,17,1999,6,5,455,5.1,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0,0.2,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches,cc77354e
1248,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,25,1992,23,12,1138,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.05,0.09,0.04,0.05,0.08,0.04,0.08,Matches,4.64E+07
1249,Kevin Kampl,si SVN,MF,Leverkusen,de Bundesliga,26,1990,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.14,0.05,0.18,0.14,0.18,Matches,b825a650
1250,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,26,1990,26,22,2019,22.4,0.04,0.13,0.04,0,0,0.13,0,0.04,0.13,0.18,0.04,0.18,0.07,0.07,0.17,0.25,0.07,0.18,0.25,0.07,0.25,Matches,b825a650
1251,Harry Kane,eng ENG,FW,Tottenham,eng Premier League,24,1993,37,35,3076,34.2,0.88,0.06,0.82,0.06,0.09,0.15,0,0.88,0.06,0.94,0.82,0.88,0.75,0.68,0.08,0.77,0.75,0.08,0.84,0.69,0.77,Matches,21a66f6a
1252,Wilfried Kanga,fr FRA,FWMF,Angers,fr Ligue 1,19,1998,9,1,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.04,0.02,0.06,0.04,0.06,Matches,b4c816a9
1253,Mamadou Kanouté,sn SEN,FWMF,Benevento,it Serie A,23,1993,2,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches,3d5ed93d
1254,N'Golo Kanté,fr FRA,MF,Chelsea,eng Premier League,26,1991,34,34,2994,33.3,0.03,0.03,0.03,0,0,0.09,0,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.07,0.1,0.02,0.07,0.1,0.02,0.1,Matches,b9fbae28
1255,Bartosz Kapustka,pl POL,FWMF,Freiburg,de Bundesliga,20,1996,7,3,235,2.6,0.38,0,0.38,0,0,0,0,0.38,0,0.38,0.38,0.38,0.04,0.04,0,0.04,0.04,0,0.04,0.04,0.04,Matches,7364c4d1
1256,Kenan Karaman,tr TUR,MFFW,Hannover 96,de Bundesliga,23,1994,22,8,855,9.5,0.11,0,0.11,0,0,0.21,0,0.11,0,0.11,0.11,0.11,0.19,0.19,0.13,0.32,0.19,0.13,0.32,0.19,0.32,Matches,8f0f2230
1257,Yann Karamoh,fr FRA,FWMF,Inter,it Serie A,19,1998,16,4,489,5.4,0.19,0,0.19,0,0,0,0,0.18,0,0.18,0.18,0.18,0.33,0.33,0.04,0.37,0.34,0.03,0.37,0.34,0.37,Matches,8b66d9cc
1258,Loris Karius,de GER,GK,Liverpool,eng Premier League,24,1993,19,19,1710,19,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,32e7ce92
1259,Orestis Karnezis,gr GRE,GK,Watford,eng Premier League,32,1985,15,14,1292,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,85b011bb
1260,Rick Karsdorp,nl NED,DF,Roma,it Serie A,22,1995,1,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches,9f84febe
1261,Aleksandar Katai,rs SRB,FWMF,Alavés,es La Liga,26,1991,3,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches,d5127c3f
1262,Florian Kath,de GER,FWMF,Freiburg,de Bundesliga,22,1994,24,3,674,7.5,0.13,0,0.13,0,0,0.4,0,0.13,0,0.13,0.13,0.13,0.12,0.12,0.03,0.16,0.12,0.03,0.15,0.12,0.15,Matches,6a81a181
1263,Ole Käuper,de GER,MF,Werder Bremen,de Bundesliga,20,1997,1,1,73,0.8,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e5d652c1
1264,Eiji Kawashima,jp JPN,GK,Metz,fr Ligue 1,34,1983,29,29,2569,28.5,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a4527d33
1265,Beram Kayal,il ISR,MF,Brighton,eng Premier League,29,1988,19,8,745,8.3,0,0,0,0,0,0.24,0,0,0,0,0,0,0.06,0.06,0.07,0.13,0.06,0.08,0.14,0.06,0.14,Matches,26679cdf
1266,Joris Kayembe,be BEL,FWMF,Nantes,fr Ligue 1,22,1994,3,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.03,0.09,0.12,0.03,0.12,Matches,4657faba
1267,Olarenwaju Kayode,ng NGA,FW,Girona,es La Liga,24,1993,12,2,383,4.3,0,0,0,0,0,0.47,0,0,0,0,0,0,0.35,0.35,0.26,0.6,0.36,0.25,0.61,0.36,0.61,Matches,d3272fba
1268,Moise Kean,it ITA,FW,Hellas Verona,it Serie A,17,2000,19,12,1131,12.6,0.32,0,0.32,0,0,0.4,0,0.32,0,0.32,0.32,0.32,0.43,0.43,0.06,0.49,0.43,0.06,0.49,0.43,0.49,Matches,3d50bcdb
1269,Michael Keane,eng ENG,DF,Everton,eng Premier League,24,1993,30,29,2560,28.4,0,0.04,0,0,0,0.11,0,0,0.04,0.04,0,0.04,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,c5b7c315
1270,Thilo Kehrer,de GER,DF,Schalke 04,de Bundesliga,20,1996,28,27,2365,26.3,0.11,0,0.11,0,0,0.15,0,0.11,0,0.11,0.11,0.11,0.05,0.05,0.02,0.06,0.05,0.01,0.06,0.05,0.06,Matches,51dbeea9
1271,Cheick Keita,ml MLI,DF,Bologna,it Serie A,21,1996,3,1,127,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,82f32d55
1272,Naby Keïta,gn GUI,MF,RB Leipzig,de Bundesliga,22,1995,27,23,1962,21.8,0.28,0.23,0.28,0,0,0.37,0.09,0.28,0.23,0.5,0.28,0.5,0.16,0.16,0.17,0.33,0.16,0.17,0.33,0.16,0.33,Matches,f25c8e3a
1273,Keko,es ESP,MFFW,Málaga,es La Liga,25,1991,21,15,1209,13.4,0,0.15,0,0,0,0.22,0,0,0.15,0.15,0,0.15,0.1,0.1,0.08,0.18,0.09,0.08,0.18,0.09,0.18,Matches,1512328c
1274,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,27,1990,15,12,1195,13.3,0,0,0,0,0,0.08,0,0,0,0,0,0,0.02,0.02,0.01,0.03,0.03,0.01,0.03,0.03,0.03,Matches,d7492450
1275,Marc-Oliver Kempf,de GER,DF,Freiburg,de Bundesliga,22,1995,12,11,901,10,0,0.1,0,0,0,0.1,0,0,0.1,0.1,0,0.1,0.07,0.07,0.01,0.09,0.07,0.01,0.09,0.07,0.09,Matches,815c314f
1276,Kenedy,br BRA,MFDF,Newcastle Utd,eng Premier League,21,1996,13,13,1023,11.4,0.18,0.18,0.18,0,0,0.09,0,0.18,0.18,0.35,0.18,0.35,0.19,0.19,0.16,0.35,0.2,0.16,0.35,0.2,0.35,Matches,5eebbfdf
1277,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,20,1997,19,17,1590,17.7,0,0.06,0,0,0,0.11,0,0,0.06,0.06,0,0.06,0.01,0.01,0.06,0.07,0.01,0.06,0.07,0.01,0.07,Matches,099e666f
1278,Ryan Kent,eng ENG,FWMF,Freiburg,de Bundesliga,20,1996,6,1,245,2.7,0,0,0,0,0,0.37,0,0,0,0,0,0,0.41,0.41,0.11,0.52,0.39,0.13,0.52,0.39,0.52,Matches,316de854
1279,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,30,1986,37,37,3320,36.9,0.03,0,0.03,0,0,0.11,0,0.03,0,0.03,0.03,0.03,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,Matches,0515a4cb
1280,Franck Kessié,ci CIV,MF,Milan,it Serie A,20,1996,37,37,3264,36.3,0.14,0.03,0.06,0.08,0.11,0.25,0,0.14,0.03,0.17,0.06,0.08,0.23,0.15,0.12,0.27,0.23,0.12,0.35,0.14,0.27,Matches,05e19d6a
1281,Billy Ketkeophomphone,la LAO,MFFW,Angers,fr Ligue 1,27,1990,13,5,437,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.08,0.12,0.05,0.07,0.12,0.05,0.12,Matches,06f46837
1282,Driss Khalid,ma MAR,FW,Toulouse,fr Ligue 1,18,1999,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0.33,0.17,0,0.17,0.17,0.17,Matches,abccacf7
1283,Saîf-Eddine Khaoui,tn TUN,MFFW,Troyes,fr Ligue 1,22,1995,32,21,1956,21.7,0.23,0.09,0.23,0,0.05,0.05,0,0.23,0.09,0.32,0.23,0.32,0.21,0.17,0.14,0.31,0.2,0.14,0.34,0.17,0.31,Matches,796b1c41
1284,Wahbi Khazri,tn TUN,FWMF,Rennes,fr Ligue 1,26,1991,24,23,1918,21.3,0.42,0.09,0.28,0.14,0.19,0.38,0.05,0.42,0.09,0.52,0.28,0.38,0.39,0.25,0.17,0.42,0.39,0.17,0.56,0.25,0.42,Matches,2677a1de
1285,Rani Khedira,de GER,MFDF,Augsburg,de Bundesliga,23,1994,30,27,2275,25.3,0.04,0.04,0.04,0,0,0.32,0,0.04,0.04,0.08,0.04,0.08,0.07,0.07,0.03,0.1,0.07,0.03,0.1,0.07,0.1,Matches,59e4b92e
1286,Sami Khedira,de GER,MF,Juventus,it Serie A,30,1987,26,24,1912,21.2,0.42,0.09,0.42,0,0,0.05,0,0.42,0.09,0.52,0.42,0.52,0.19,0.19,0.04,0.23,0.19,0.04,0.23,0.19,0.23,Matches,38ac43d3
1287,Stefan Kießling,de GER,FWDF,Leverkusen,de Bundesliga,33,1984,8,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.56,0.44,1,0.59,0.44,1.03,0.59,1.03,Matches,c419e035
1288,Kike,es ESP,FW,Eibar,es La Liga,27,1989,35,28,2460,27.3,0.29,0.04,0.29,0,0,0.18,0,0.29,0.04,0.33,0.29,0.33,0.34,0.34,0.03,0.37,0.34,0.03,0.37,0.34,0.37,Matches,e897d8ba
1289,Joshua Kimmich,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29,26,2329,25.9,0.04,0.39,0.04,0,0,0.04,0,0.04,0.39,0.43,0.04,0.43,0.02,0.02,0.22,0.25,0.02,0.22,0.25,0.02,0.25,Matches,49296448
1290,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,21,1995,28,27,2423,26.9,0,0,0,0,0,0.3,0.07,0,0,0,0,0,0.04,0.04,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,aef6e670
1291,Andy King,wls WAL,MF,Swansea City,eng Premier League,28,1988,11,9,715,7.9,0.25,0.13,0.25,0,0,0.13,0,0.25,0.13,0.38,0.25,0.38,0.15,0.15,0.03,0.16,0.15,0.02,0.17,0.15,0.17,Matches,d790907f
1292,Andy King,wls WAL,MF,Leicester City,eng Premier League,28,1988,11,5,537,6,0.17,0,0.17,0,0,0.17,0,0.17,0,0.17,0.17,0.17,0.17,0.17,0,0.18,0.17,0,0.18,0.17,0.18,Matches,d790907f
1293,Joshua King,no NOR,MFFW,Bournemouth,eng Premier League,25,1992,33,27,2453,27.3,0.29,0.11,0.22,0.07,0.07,0.11,0,0.29,0.11,0.4,0.22,0.33,0.27,0.21,0.18,0.4,0.27,0.18,0.45,0.21,0.4,Matches,43458538
1294,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,28,1989,20,18,1571,17.5,0.11,0,0.11,0,0,0.17,0,0.11,0,0.11,0.11,0.11,0.07,0.07,0,0.08,0.08,0,0.08,0.08,0.08,Matches,8b8a56ce
1295,Davy Klaassen,nl NED,MFFW,Everton,eng Premier League,24,1993,7,3,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.01,0.04,0.05,0.01,0.05,Matches,15fd5593
1296,Felix Klaus,de GER,MFFW,Hannover 96,de Bundesliga,24,1992,28,25,1981,22,0.18,0.09,0.18,0,0,0.23,0,0.18,0.09,0.27,0.18,0.27,0.21,0.21,0.09,0.3,0.21,0.09,0.3,0.21,0.3,Matches,aeda1f69
1297,Ragnar Klavan,ee EST,DF,Liverpool,eng Premier League,31,1985,19,16,1451,16.1,0.06,0,0.06,0,0,0,0,0.06,0,0.06,0.06,0.06,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,008a6e6d
1298,Tim Kleindienst,de GER,FW,Freiburg,de Bundesliga,21,1995,22,12,1138,12.6,0.16,0.24,0.16,0,0,0.16,0,0.16,0.24,0.4,0.16,0.4,0.35,0.35,0.16,0.51,0.35,0.15,0.5,0.35,0.5,Matches,258a6f4d
1299,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21,1996,26,25,2190,24.3,0.04,0,0.04,0,0,0.08,0,0.04,0,0.04,0.04,0.04,0.05,0.05,0.05,0.09,0.05,0.05,0.1,0.05,0.1,Matches,ca8033cb
1300,Lukas Klünter,de GER,DFFW,Köln,de Bundesliga,21,1996,19,14,1336,14.8,0.07,0,0.07,0,0,0.41,0,0.07,0,0.07,0.07,0.07,0.1,0.1,0.11,0.22,0.1,0.11,0.21,0.1,0.21,Matches,92948149
1301,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,25,1992,24,24,2102,23.4,0.04,0.09,0.04,0,0,0.09,0,0.04,0.09,0.13,0.04,0.13,0.03,0.03,0.01,0.03,0.02,0.01,0.04,0.02,0.04,Matches,6bd5cd5d
1302,Anthony Knockaert,fr FRA,MFFW,Brighton,eng Premier League,25,1991,33,27,2421,26.9,0.11,0.04,0.11,0,0,0.15,0.04,0.11,0.04,0.15,0.11,0.15,0.15,0.15,0.09,0.24,0.15,0.09,0.24,0.15,0.24,Matches,6c679c6d
1303,Törles Knöll,de GER,MF,Hamburger SV,de Bundesliga,19,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b883006f
1304,Robin Koch,de GER,MFDF,Freiburg,de Bundesliga,21,1996,26,21,1919,21.3,0.09,0.05,0.09,0,0,0.14,0,0.09,0.05,0.14,0.09,0.14,0.05,0.05,0.05,0.1,0.05,0.04,0.1,0.05,0.1,Matches,ea6bc03a
1305,Kenan Kodro,ba BIH,FW,Mainz 05,de Bundesliga,23,1993,8,2,232,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.04,0.23,0.2,0.04,0.25,0.2,0.25,Matches,e82d2807
1306,Hervé Koffi,bf BFA,GK,Lille,fr Ligue 1,20,1996,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,faf873a7
1307,Dominik Kohr,de GER,MF,Leverkusen,de Bundesliga,23,1994,28,18,1664,18.5,0.05,0.05,0.05,0,0,0.49,0.05,0.05,0.05,0.11,0.05,0.11,0.2,0.2,0.08,0.28,0.2,0.08,0.28,0.2,0.28,Matches,0fbecd11
1308,Seybou Koita,ne NIG,FWMF,Amiens,fr Ligue 1,23,1994,6,2,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0,0.17,0.13,0.02,0.15,0.13,0.15,Matches,d3b58e33
1309,Koke,es ESP,MFFW,Atlético Madrid,es La Liga,25,1992,35,33,2756,30.6,0.13,0.13,0.13,0,0,0.1,0,0.13,0.13,0.26,0.13,0.26,0.09,0.09,0.23,0.32,0.09,0.23,0.32,0.09,0.32,Matches,55126f3b
1310,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,31,1985,35,34,3060,34,0.06,0.18,0.06,0,0,0.09,0,0.06,0.18,0.24,0.06,0.24,0.08,0.08,0.25,0.33,0.08,0.25,0.33,0.08,0.33,Matches,eda40760
1311,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,24,1993,27,25,2147,23.9,0.08,0.17,0.08,0,0,0.13,0,0.08,0.17,0.25,0.08,0.25,0.1,0.1,0.14,0.24,0.1,0.14,0.24,0.1,0.24,Matches,3935e52e
1312,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,31,1986,17,17,1394,15.5,0.06,0.06,0.06,0,0,0.39,0,0.06,0.06,0.13,0.06,0.13,0.07,0.07,0.05,0.11,0.07,0.04,0.11,0.07,0.11,Matches,d2bff301
1313,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,18,1999,16,14,1228,13.6,0,0,0,0,0,0.07,0,0,0,0,0,0,0.01,0.01,0.04,0.05,0.01,0.03,0.05,0.01,0.05,Matches,5ed9b537
1314,Moussa Konaté,sn SEN,FW,Amiens,fr Ligue 1,24,1993,33,28,2472,27.5,0.47,0.04,0.4,0.07,0.07,0.29,0,0.47,0.04,0.51,0.4,0.44,0.38,0.32,0.06,0.38,0.38,0.06,0.44,0.32,0.38,Matches,fcbcbd94
1315,Geoffrey Kondogbia,cf CTA,MF,Valencia,es La Liga,24,1993,31,30,2614,29,0.14,0.14,0.14,0,0,0.41,0.03,0.14,0.14,0.28,0.14,0.28,0.08,0.08,0.09,0.16,0.08,0.08,0.16,0.08,0.16,Matches,cce181df
1316,Bakary Koné,bf BFA,DF,Strasbourg,fr Ligue 1,29,1988,28,27,2462,27.4,0.07,0,0.07,0,0,0.11,0,0.07,0,0.07,0.07,0.07,0.05,0.05,0,0.05,0.05,0,0.05,0.05,0.05,Matches,1f713024
1317,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,23,1994,13,11,1049,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.02,0.05,0.03,0.01,0.05,0.03,0.05,Matches,1f9a3a04
1318,Terence Kongolo,nl NED,DF,Monaco,fr Ligue 1,23,1994,3,3,257,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.1,0.17,0.04,0.12,0.16,0.04,0.16,Matches,1f9a3a04
1319,Yevhen Konoplyanka,ua UKR,FWMF,Schalke 04,de Bundesliga,27,1989,27,18,1562,17.4,0.23,0.23,0.23,0,0,0.06,0,0.23,0.23,0.46,0.23,0.46,0.34,0.34,0.25,0.59,0.34,0.25,0.59,0.34,0.59,Matches,d9a5d930
1320,Julian Korb,de GER,DF,Hannover 96,de Bundesliga,25,1992,28,28,2336,26,0.04,0.04,0.04,0,0,0.31,0,0.04,0.04,0.08,0.04,0.08,0.06,0.06,0.08,0.14,0.06,0.08,0.14,0.06,0.14,Matches,3dffff26
1321,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,31,1985,25,25,2225,24.7,0.08,0,0.08,0,0,0.16,0,0.08,0,0.08,0.08,0.08,0.08,0.08,0.02,0.1,0.08,0.02,0.1,0.08,0.1,Matches,f5efb153
1322,Filip Kostić,rs SRB,FWMF,Hamburger SV,de Bundesliga,24,1992,30,27,2438,27.1,0.18,0.04,0.18,0,0.04,0.07,0,0.18,0.04,0.22,0.18,0.22,0.25,0.23,0.11,0.33,0.26,0.11,0.37,0.23,0.34,Matches,b1cd37e6
1323,Christian Kouakou,ci CIV,MFFW,Caen,fr Ligue 1,26,1991,19,7,847,9.4,0.11,0.11,0.11,0,0,0,0,0.11,0.11,0.21,0.11,0.21,0.24,0.24,0.04,0.29,0.24,0.04,0.28,0.24,0.28,Matches,ce316f8c
1324,Rominigue Kouamé,ml MLI,DFMF,Lille,fr Ligue 1,20,1996,6,1,201,2.2,0,0.45,0,0,0,0,0,0,0.45,0.45,0,0.45,0,0,0.14,0.14,0,0.15,0.15,0,0.15,Matches,86a2ba20
1325,Tomáš Koubek,cz CZE,GK,Rennes,fr Ligue 1,24,1992,34,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dc366c36
1326,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,26,1991,35,35,3066,34.1,0.15,0.03,0.15,0,0,0.15,0.03,0.15,0.03,0.18,0.15,0.18,0.08,0.08,0.01,0.09,0.08,0.01,0.09,0.08,0.09,Matches,da974c7b
1327,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,18,1998,18,17,1589,17.7,0.11,0,0.11,0,0,0.06,0,0.11,0,0.11,0.11,0.11,0.08,0.08,0.01,0.08,0.08,0.01,0.09,0.08,0.09,Matches,4d1666ff
1328,Cheikhou Kouyaté,sn SEN,MF,West Ham,eng Premier League,27,1989,33,32,2799,31.1,0.06,0.1,0.06,0,0,0.16,0,0.06,0.1,0.16,0.06,0.16,0.09,0.09,0.02,0.11,0.09,0.02,0.11,0.09,0.11,Matches,8d3c902d
1329,Mateo Kovačić,hr CRO,MF,Real Madrid,es La Liga,23,1994,21,10,992,11,0,0.09,0,0,0,0.18,0,0,0.09,0.09,0,0.09,0.03,0.03,0.09,0.12,0.03,0.09,0.12,0.03,0.12,Matches,79c0821a
1330,Maksym Koval,ua UKR,GKMF,La Coruña,es La Liga,24,1992,2,2,120,1.3,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,60713cb3
1331,Dawid Kownacki,pl POL,FW,Sampdoria,it Serie A,20,1997,22,6,823,9.1,0.55,0.22,0.55,0,0,0,0,0.55,0.22,0.77,0.55,0.77,0.33,0.33,0.11,0.44,0.33,0.11,0.44,0.33,0.44,Matches,be5e1c4c
1332,Vincent Koziello,fr FRA,MF,Nice,fr Ligue 1,21,1995,15,10,807,9,0,0,0,0,0,0.33,0,0,0,0,0,0,0.02,0.02,0.08,0.1,0.03,0.07,0.1,0.03,0.1,Matches,9a493fb7
1333,Vincent Koziello,fr FRA,MF,Köln,de Bundesliga,21,1995,12,8,789,8.8,0.11,0,0.11,0,0,0.34,0,0.11,0,0.11,0.11,0.11,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches,9a493fb7
1334,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,29,1988,3,3,270,3,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bb25c778
1335,Emil Krafth,se SWE,DF,Bologna,it Serie A,22,1994,12,10,946,10.5,0,0,0,0,0,0.19,0,0,0,0,0,0,0.03,0.03,0.01,0.04,0.03,0.01,0.04,0.03,0.04,Matches,77cf6852
1336,Oliver Kragl,de GER,MF,Crotone,it Serie A,27,1990,5,0,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,0.16,0.16,0,0.16,Matches,1c17dfe0
1337,Andrej Kramarić,hr CRO,FWMF,Hoffenheim,de Bundesliga,26,1991,34,22,2228,24.8,0.52,0.24,0.44,0.08,0.08,0.04,0,0.53,0.24,0.77,0.44,0.69,0.41,0.35,0.24,0.59,0.41,0.24,0.65,0.35,0.59,Matches,603cb947
1338,Christoph Kramer,de GER,MF,M'Gladbach,de Bundesliga,26,1991,27,26,2151,23.9,0.13,0,0.13,0,0,0.21,0,0.13,0,0.13,0.13,0.13,0.06,0.06,0.03,0.08,0.06,0.02,0.08,0.06,0.08,Matches,496aeede
