Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
2184,Sandro,br BRA,MF,Udinese,it Serie A,29,1989,12,7,594,6.6,0,0,0,0,0,0.76,0,0,0,0,0,0,0.03,0.03,0,0.05,0.03,0.01,0.04,0.03,0.04,Matches,c1c2c925
2185,Sandro,br BRA,MF,Genoa,it Serie A,29,1989,13,9,711,7.9,0,0.13,0,0,0,0.38,0,0,0.13,0.13,0,0.13,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,c1c2c925
2186,Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,31,28,2387,26.5,0.04,0.08,0.04,0,0,0.26,0,0.04,0.08,0.11,0.04,0.11,0.07,0.07,0.13,0.2,0.07,0.13,0.2,0.07,0.2,Matches,0d82903c
2187,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,31,21,1867,20.7,0.48,0.48,0.48,0,0,0.05,0,0.48,0.48,0.96,0.48,0.96,0.28,0.28,0.34,0.62,0.28,0.34,0.62,0.28,0.62,Matches,2b114be3
2188,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,30,29,2614,29,0.07,0,0.07,0,0,0.14,0,0.07,0,0.07,0.07,0.07,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,791abba1
2189,Luca Sangalli,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,18,12,999,11.1,0.09,0.27,0.09,0,0,0,0,0.09,0.27,0.36,0.09,0.36,0.1,0.1,0.12,0.22,0.1,0.11,0.22,0.1,0.22,Matches,7958dc65
2190,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,28,27,2467,27.4,0.04,0.11,0.04,0,0,0.26,0,0.04,0.11,0.15,0.04,0.15,0.05,0.05,0.06,0.11,0.05,0.06,0.11,0.05,0.11,Matches,bced0375
2191,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,22,17,1476,16.4,0.06,0.18,0.06,0,0,0.37,0,0.06,0.18,0.24,0.06,0.24,0.13,0.13,0.07,0.21,0.14,0.07,0.21,0.14,0.21,Matches,c650629d
2192,Baissama Sankoh,gn GUI,MFFW,Caen,fr Ligue 1,26,1992,15,6,651,7.2,0,0,0,0,0,0.28,0.14,0,0,0,0,0,0.11,0.11,0,0.11,0.11,0.01,0.11,0.11,0.11,Matches,a8b4a643
2193,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,21,13,1243,13.8,0.22,0,0.14,0.07,0.07,0.22,0,0.22,0,0.22,0.14,0.14,0.46,0.41,0.06,0.46,0.46,0.06,0.52,0.41,0.46,Matches,11ced928
2194,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,33,27,2403,26.7,0.19,0.11,0.19,0,0,0.34,0,0.19,0.11,0.3,0.19,0.3,0.09,0.09,0.1,0.19,0.09,0.1,0.2,0.09,0.2,Matches,6e7f1353
2195,Nicola Sansone,it ITA,MFFW,Villarreal,es La Liga,26,1991,3,0,37,0.4,2.5,2.5,2.5,0,0,2.5,0,2.43,2.43,4.86,2.43,4.86,0.25,0.25,0.25,0.5,0.24,0.25,0.5,0.24,0.5,Matches,7eb97a8e
2196,Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,15,13,1139,12.7,0.16,0.31,0.16,0,0,0.31,0.08,0.16,0.32,0.47,0.16,0.47,0.17,0.17,0.19,0.35,0.17,0.19,0.36,0.17,0.36,Matches,7eb97a8e
2197,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,38,37,3245,36.1,0.03,0,0.03,0,0,0.06,0,0.03,0,0.03,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.02,0.05,0.03,0.05,Matches,5e22e2a4
2198,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20,20,1800,20,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bca21ef3
2199,Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,32,23,2065,22.9,0.35,0.13,0.35,0,0,0.22,0,0.35,0.13,0.48,0.35,0.48,0.39,0.39,0.14,0.53,0.39,0.14,0.53,0.39,0.53,Matches,df85d472
2200,Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,17,11,1009,11.2,0,0.09,0,0,0,0,0,0,0.09,0.09,0,0.09,0.01,0.01,0.07,0.08,0.01,0.07,0.08,0.01,0.08,Matches,88c89891
2201,Michael Santos,uy URU,FWMF,Leganés,es La Liga,25,1993,16,5,557,6.2,0.16,0.48,0.16,0,0,0.65,0,0.16,0.48,0.65,0.16,0.65,0.26,0.26,0.15,0.4,0.25,0.15,0.4,0.25,0.4,Matches,3cb6f224
2202,Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,21,21,1797,20,0.1,0,0.1,0,0,0.35,0,0.1,0,0.1,0.1,0.1,0.03,0.03,0.07,0.1,0.02,0.07,0.1,0.02,0.1,Matches,92b4758e
2203,Riccardo Saponara,it ITA,MFFW,Sampdoria,it Serie A,26,1991,22,11,905,10.1,0.2,0.4,0.2,0,0,0.2,0,0.2,0.4,0.6,0.2,0.6,0.16,0.16,0.18,0.35,0.16,0.18,0.34,0.16,0.34,Matches,3bb7af3b
2204,Pablo Sarabia,es ESP,MFFW,Sevilla,es La Liga,26,1992,33,30,2724,30.3,0.43,0.43,0.4,0.03,0.03,0.3,0,0.43,0.43,0.86,0.4,0.83,0.36,0.33,0.3,0.63,0.36,0.3,0.66,0.33,0.63,Matches,9744ff80
2205,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,9,7,653,7.3,0,0.14,0,0,0,0.27,0,0,0.14,0.14,0,0.14,0.01,0.01,0.11,0.12,0.01,0.12,0.12,0.01,0.12,Matches,1c96ad85
2206,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,10,1,212,2.4,0.83,0,0.83,0,0,0.42,0,0.85,0,0.85,0.85,0.85,0.63,0.63,0.08,0.71,0.64,0.07,0.71,0.64,0.71,Matches,a8d4428b
2207,Bouna Sarr,sn SEN,DFFW,Marseille,fr Ligue 1,26,1992,29,25,2242,24.9,0.04,0.04,0.04,0,0,0.12,0.04,0.04,0.04,0.08,0.04,0.08,0.07,0.07,0.08,0.15,0.07,0.08,0.15,0.07,0.15,Matches,1a4b9094
2208,Ismaila Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,35,32,2788,31,0.26,0.19,0.23,0.03,0.03,0.19,0,0.26,0.19,0.45,0.23,0.42,0.21,0.19,0.22,0.41,0.21,0.22,0.43,0.19,0.41,Matches,bfdb33aa
2209,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,35,34,2994,33.3,0.03,0.03,0.03,0,0,0.03,0,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,4315f30d
2210,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,4,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches,5f186f5c
2211,Marco Sau,it ITA,MFFW,Sampdoria,it Serie A,30,1987,5,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1ad1f50d
2212,Marco Sau,it ITA,FW,Cagliari,it Serie A,30,1987,14,5,558,6.2,0.16,0,0.16,0,0,0.65,0,0.16,0,0.16,0.16,0.16,0.31,0.31,0.11,0.42,0.3,0.11,0.42,0.3,0.42,Matches,1ad1f50d
2213,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,32,32,2864,31.8,0.19,0.44,0.06,0.13,0.13,0.19,0.03,0.19,0.44,0.63,0.06,0.5,0.17,0.08,0.27,0.35,0.17,0.27,0.44,0.08,0.35,Matches,6bde367b
2214,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,18,17,1398,15.5,0,0.13,0,0,0,0.32,0.06,0,0.13,0.13,0,0.13,0.05,0.05,0.01,0.06,0.05,0.01,0.06,0.05,0.06,Matches,f6ac68c1
2215,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,24,22,1999,22.2,0.18,0.05,0.18,0,0,0.54,0,0.18,0.05,0.23,0.18,0.23,0.08,0.08,0.03,0.11,0.08,0.03,0.11,0.08,0.11,Matches,c8aa95da
2216,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,4,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0.01,0.37,0.38,0.01,0.38,Matches,a6e316c1
2217,Nicolás Schiappacasse,uy URU,FW,Parma,it Serie A,19,1999,3,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,afe31d55
2218,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,28,20,1841,20.5,0,0.2,0,0,0,0.49,0,0,0.2,0.2,0,0.2,0.03,0.03,0.09,0.12,0.03,0.09,0.12,0.03,0.12,Matches,bd84fc61
2219,Patrik Schick,cz CZE,FW,Roma,it Serie A,22,1996,24,15,1314,14.6,0.21,0,0.21,0,0,0.27,0,0.21,0,0.21,0.21,0.21,0.32,0.32,0.08,0.4,0.32,0.08,0.41,0.32,0.41,Matches,5d4f7d61
2220,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,9,3,258,2.9,0.34,0,0.34,0,0,0.34,0,0.35,0,0.35,0.35,0.35,0.14,0.14,0.14,0.28,0.14,0.14,0.28,0.14,0.28,Matches,37c213cf
2221,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,37,37,3260,36.2,0.03,0,0.03,0,0,0.14,0.03,0.03,0,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.03,Matches,8ae9869d
2222,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,9,8,773,8.6,0,0,0,0,0,0.12,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,0.02,0.02,Matches,f6bdc830
2223,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,4,2,226,2.5,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,34e12499
2224,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,eng Premier League,25,1992,30,18,1670,18.6,0.22,0.05,0.22,0,0,0.05,0,0.22,0.05,0.27,0.22,0.27,0.16,0.16,0.09,0.25,0.16,0.09,0.25,0.16,0.25,Matches,3312f911
2225,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38,38,3420,38,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.01,0,0.01,Matches,53af52f3
2226,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,9,6,566,6.3,0,0.16,0,0,0,0.16,0,0,0.16,0.16,0,0.16,0.02,0.02,0.05,0.06,0.02,0.04,0.06,0.02,0.06,Matches,89565ac5
2227,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28,28,2520,28,0.11,0.25,0.11,0,0,0.04,0,0.11,0.25,0.36,0.11,0.36,0.02,0.02,0.11,0.14,0.02,0.11,0.13,0.02,0.13,Matches,088ca1bd
2228,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,14,10,834,9.3,0,0.11,0,0,0,0.22,0,0,0.11,0.11,0,0.11,0.01,0.01,0.09,0.1,0.01,0.09,0.1,0.01,0.1,Matches,51b41c5c
2229,Alessandro Schöpf,at AUT,MFDF,Schalke 04,de Bundesliga,24,1994,15,11,1004,11.2,0.09,0,0.09,0,0,0.27,0,0.09,0,0.09,0.09,0.09,0.13,0.13,0.09,0.21,0.12,0.09,0.21,0.12,0.21,Matches,106bca06
2230,Nico Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,25,1993,30,29,2537,28.2,0.04,0.18,0.04,0,0,0.21,0,0.04,0.18,0.21,0.04,0.21,0.07,0.07,0.29,0.36,0.07,0.29,0.36,0.07,0.36,Matches,fa274d97
2231,André Schürrle,de GER,FWMF,Fulham,eng Premier League,27,1990,24,21,1641,18.2,0.33,0,0.33,0,0,0.11,0,0.33,0,0.33,0.33,0.33,0.19,0.19,0.09,0.27,0.19,0.09,0.28,0.19,0.28,Matches,ecbb3fdf
2232,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,27,25,2075,23.1,0,0.04,0,0,0,0.3,0,0,0.04,0.04,0,0.04,0.02,0.02,0.11,0.12,0.02,0.11,0.12,0.02,0.12,Matches,5528407e
2233,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33,33,2970,33,0,0.03,0,0,0,0.03,0,0,0.03,0.03,0,0.03,0,0,0.02,0.02,0,0.01,0.01,0,0.01,Matches,0d55d942
2234,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,22,17,1459,16.2,0,0.19,0,0,0,0.49,0,0,0.19,0.19,0,0.19,0.01,0.01,0.1,0.11,0.02,0.1,0.11,0.02,0.11,Matches,ea164f99
2235,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,41bd99ea
2236,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c4f573f4
2237,Stanley Segarel,fr FRA,FWMF,Amiens,fr Ligue 1,24,1994,3,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b2459674
2238,Davie Selke,de GER,FWMF,Hertha BSC,de Bundesliga,23,1995,30,16,1739,19.3,0.16,0.26,0.16,0,0,0.21,0,0.16,0.26,0.41,0.16,0.41,0.34,0.34,0.13,0.47,0.34,0.13,0.47,0.34,0.47,Matches,1238a3f9
2239,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,20,19,1669,18.5,0,0.27,0,0,0,0.32,0,0,0.27,0.27,0,0.27,0.03,0.03,0.11,0.14,0.03,0.11,0.14,0.03,0.14,Matches,4db2157a
2240,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37,37,3330,37,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,834b5c4c
2241,Ken Sema,se SWE,MF,Watford,eng Premier League,24,1993,17,9,754,8.4,0.12,0.24,0.12,0,0,0.12,0,0.12,0.24,0.36,0.12,0.36,0.13,0.13,0.08,0.21,0.13,0.09,0.22,0.13,0.22,Matches,1770bd68
2242,Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,3,0,45,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.05,0.04,0.09,0.05,0.09,Matches,7750704
2243,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,26,20,1600,17.8,0.06,0,0.06,0,0,0.22,0,0.06,0,0.06,0.06,0.06,0.03,0.03,0.02,0.05,0.03,0.02,0.05,0.03,0.05,Matches,d04b94db
2244,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,11,9,850,9.4,0,0,0,0,0,0.43,0,0,0,0,0,0,0.05,0.05,0,0.05,0.06,0,0.06,0.06,0.06,Matches,c904f3d5
2245,Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f02dde20
2246,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,28,23,1972,21.9,0.09,0.18,0.09,0,0,0.37,0,0.09,0.18,0.27,0.09,0.27,0.09,0.09,0.15,0.24,0.09,0.15,0.24,0.09,0.24,Matches,b70bde8f
2247,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37,37,3330,37,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,343f753a
2248,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,26,20,1729,19.2,0.1,0.05,0.1,0,0,0.21,0.1,0.1,0.05,0.16,0.1,0.16,0.13,0.13,0.1,0.23,0.13,0.11,0.23,0.13,0.23,Matches,b3325a30
2249,Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,32,27,2244,24.9,0.04,0.08,0.04,0,0,0.24,0,0.04,0.08,0.12,0.04,0.12,0.04,0.04,0.15,0.19,0.04,0.15,0.19,0.04,0.19,Matches,10efd0e1
2250,Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dd7febd8
2251,Julien Serrano,fr FRA,MFDF,Monaco,fr Ligue 1,20,1998,3,1,119,1.3,0,0,0,0,0,0.77,0,0,0,0,0,0,0.23,0.23,0.15,0.31,0.2,0.12,0.32,0.2,0.32,Matches,7fb301af
2252,Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,4,1,108,1.2,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,c4527123
2253,Ryan Sessegnon,eng ENG,FWDF,Fulham,eng Premier League,18,2000,35,26,2300,25.6,0.08,0.23,0.08,0,0,0,0,0.08,0.23,0.31,0.08,0.31,0.13,0.13,0.18,0.32,0.13,0.18,0.32,0.13,0.32,Matches,6aa3e78b
2254,Paik Seung-ho,kr KOR,FWMF,Girona,es La Liga,21,1997,3,0,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches,1e1bea09
2255,Stephan El Shaarawy,it ITA,FW,Roma,it Serie A,25,1992,28,23,2104,23.4,0.47,0.13,0.47,0,0,0.09,0,0.47,0.13,0.6,0.47,0.6,0.32,0.32,0.24,0.56,0.31,0.24,0.56,0.31,0.56,Matches,d3aaad90
2256,Meritan Shabani,al ALB,FW,Bayern Munich,de Bundesliga,19,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,012c38ec
2257,Xherdan Shaqiri,ch SUI,FWMF,Liverpool,eng Premier League,26,1991,24,11,1064,11.8,0.51,0.25,0.51,0,0,0.17,0,0.51,0.25,0.76,0.51,0.76,0.31,0.31,0.19,0.5,0.32,0.19,0.5,0.32,0.5,Matches,6421ec64
2258,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,29,29,2591,28.8,0.03,0.14,0.03,0,0,0.38,0,0.03,0.14,0.17,0.03,0.17,0.03,0.03,0.11,0.15,0.03,0.11,0.15,0.03,0.15,Matches,9c94165b
2259,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,16,10,948,10.5,0.1,0.1,0.1,0,0,0.1,0,0.09,0.09,0.19,0.09,0.19,0.09,0.09,0.13,0.21,0.08,0.13,0.21,0.08,0.21,Matches,3727dd3c
2260,Gaku Shibasaki,jp JPN,MFFW,Getafe,es La Liga,26,1992,7,5,389,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.02,0.09,0.08,0.02,0.1,0.08,0.1,Matches,d2ac648c
2261,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18,18,1620,18,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0.05,Matches,8b28686a
2262,Djibril Sidibé,fr FRA,DFMF,Monaco,fr Ligue 1,26,1992,26,22,2076,23.1,0,0.09,0,0,0,0.22,0,0,0.09,0.09,0,0.09,0.06,0.06,0.16,0.23,0.06,0.16,0.23,0.06,0.23,Matches,4c5b714f
2263,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,20,18,1259,14,0.07,0,0.07,0,0,0.57,0,0.07,0,0.07,0.07,0.07,0.02,0.02,0.01,0.04,0.02,0.01,0.03,0.02,0.03,Matches,ea540835
2264,Sidnei,br BRA,DF,Betis,es La Liga,28,1989,24,20,1742,19.4,0.05,0,0.05,0,0,0.21,0,0.05,0,0.05,0.05,0.05,0.07,0.07,0.01,0.07,0.07,0,0.07,0.07,0.07,Matches,b14d0c5d
2265,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,6,2,269,3,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.17,0.2,0,0.18,0.18,0,0.18,Matches,0f933743
2266,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,38,36,3117,34.6,0.38,0.17,0.32,0.06,0.14,0.09,0,0.38,0.17,0.55,0.32,0.49,0.31,0.2,0.2,0.4,0.31,0.2,0.51,0.2,0.39,Matches,76dd1480
2267,Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,29,19,1639,18.2,0.05,0.11,0.05,0,0,0.11,0,0.05,0.11,0.16,0.05,0.16,0.1,0.1,0.14,0.24,0.1,0.14,0.24,0.1,0.24,Matches,1cac99dc
2268,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,2,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d6f88a1d
2269,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,15,13,1184,13.2,0,0,0,0,0,0.45,0,0,0,0,0,0,0.02,0.02,0.04,0.05,0.02,0.04,0.06,0.02,0.06,Matches,d6f88a1d
2270,André Silva,pt POR,FW,Sevilla,es La Liga,22,1995,27,25,2159,24,0.38,0,0.38,0,0,0.17,0,0.38,0,0.38,0.38,0.38,0.4,0.4,0.17,0.57,0.4,0.17,0.57,0.4,0.57,Matches,3effaa34
2271,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,23,1994,36,31,2854,31.7,0.22,0.22,0.22,0,0,0.09,0,0.22,0.22,0.44,0.22,0.44,0.2,0.2,0.25,0.45,0.2,0.25,0.45,0.2,0.45,Matches,3eb22ec9
2272,David Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,33,28,2401,26.7,0.22,0.3,0.22,0,0,0.07,0,0.22,0.3,0.52,0.22,0.52,0.28,0.28,0.37,0.65,0.28,0.37,0.65,0.28,0.65,Matches,e2716bd0
2273,Gabriel Silva,br BRA,DFMF,Saint-Étienne,fr Ligue 1,27,1991,19,16,1429,15.9,0,0.13,0,0,0,0.06,0,0,0.13,0.13,0,0.13,0.04,0.04,0.09,0.13,0.04,0.09,0.13,0.04,0.13,Matches,4914ed4a
2274,Jonathan Silva,ar ARG,DF,Leganés,es La Liga,24,1994,30,30,2700,30,0.1,0.2,0.1,0,0,0.3,0,0.1,0.2,0.3,0.1,0.3,0.05,0.05,0.11,0.17,0.05,0.11,0.17,0.05,0.17,Matches,f2308b33
2275,Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1998,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.09,0.04,0.13,0.09,0.13,Matches,bef22bc4
2276,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,25,24,2077,23.1,0,0.04,0,0,0,0.17,0,0,0.04,0.04,0,0.04,0.04,0.04,0.03,0.06,0.04,0.03,0.07,0.04,0.07,Matches,86e7deaf
2277,Xande Silva,pt POR,MF,West Ham,eng Premier League,21,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.37,0.13,0.5,0.37,0.5,Matches,15d561fa
2278,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34,34,3060,34,0.06,0,0.06,0,0,0.18,0,0.06,0,0.06,0.06,0.06,0.02,0.02,0,0.03,0.02,0,0.03,0.02,0.03,Matches,b6ca47a2
2279,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,36,27,2454,27.3,0.22,0.11,0.22,0,0,0.07,0,0.22,0.11,0.33,0.22,0.33,0.39,0.39,0.11,0.5,0.39,0.11,0.5,0.39,0.5,Matches,343c0d52
2280,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,8,2,238,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.35,0,0.35,0.35,0,0.35,0.35,0.35,Matches,65e4dede
2281,Moses Simon,ng NGA,DFMF,Levante,es La Liga,23,1995,19,8,785,8.7,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,0.13,0.13,0.06,0.18,0.13,0.06,0.19,0.13,0.19,Matches,5f3eaaf5
2282,Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,1997,7,7,630,7,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5dcf3e90
2283,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,6,3,292,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches,3201b03d
2284,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1996,6,4,403,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.04,0.03,0.01,0.04,0.03,0.04,Matches,76fa5f80
2285,Josh Sims,eng ENG,FWMF,Southampton,eng Premier League,21,1997,7,2,212,2.4,0,0.42,0,0,0,0,0,0,0.42,0.42,0,0.42,0.25,0.25,0.21,0.46,0.25,0.22,0.47,0.25,0.47,Matches,6d6f09dc
2286,Giovanni Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches,0fe7f7bc
2287,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,34,34,2962,32.9,0.03,0,0.03,0,0,0.15,0,0.03,0,0.03,0.03,0.03,0.05,0.05,0.04,0.09,0.05,0.04,0.09,0.05,0.09,Matches,92d38e6c
2288,Salvatore Sirigu,it ITA,GK,Torino,it Serie A,31,1987,36,36,3169,35.2,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,10dc46f0
2289,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,32,30,2665,29.6,0.1,0.07,0.1,0,0,0.3,0,0.1,0.07,0.17,0.1,0.17,0.05,0.05,0.09,0.14,0.05,0.09,0.14,0.05,0.14,Matches,0f8418aa
2290,Moussa Sissoko,fr FRA,MF,Tottenham,eng Premier League,28,1989,29,27,2330,25.9,0,0.12,0,0,0,0.08,0,0,0.12,0.12,0,0.12,0.05,0.05,0.12,0.16,0.05,0.11,0.16,0.05,0.16,Matches,2acd49b9
2291,Pione Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,25,8,844,9.4,0.21,0.11,0.21,0,0,0,0,0.21,0.11,0.32,0.21,0.32,0.14,0.14,0.13,0.28,0.14,0.13,0.27,0.14,0.27,Matches,fd9c4805
2292,Antonio Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.04,0.04,0,0.04,Matches,9970da54
