Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
439,Souleymane Camara,sn SEN,FW,Montpellier,fr Ligue 1,31,1982,37,7,1346,15,0.2,0.13,0.2,0,0,0,0,0.2,0.13,0.33,0.2,0.33,Matches,c58270f8
440,Zoumana Camara,fr FRA,DF,Paris S-G,fr Ligue 1,35,1979,8,6,595,6.6,0.15,0,0.15,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches,dd8ab3d6
441,Víctor Camarasa,es ESP,MF,Levante,es La Liga,20,1994,24,20,1805,20.1,0.1,0.05,0.1,0,0,0.3,0,0.1,0.05,0.15,0.1,0.15,Matches,b2d03887
442,Esteban Cambiasso,ar ARG,MF,Leicester City,eng Premier League,33,1980,31,27,2415,26.8,0.19,0.04,0.19,0,0,0.04,0,0.19,0.04,0.22,0.19,0.22,Matches,4d801075
443,Cédric Cambon,fr FRA,DFMF,Evian,fr Ligue 1,27,1986,26,24,2140,23.8,0.04,0,0.04,0,0,0.25,0.04,0.04,0,0.04,0.04,0.04,Matches,0f4567db
444,Geoff Cameron,us USA,DFMF,Stoke City,eng Premier League,29,1985,27,21,2138,23.8,0,0.04,0,0,0,0.17,0,0,0.04,0.04,0,0.04,Matches,1a160ea3
445,Hugo Campagnaro,ar ARG,DF,Inter,it Serie A,34,1980,10,8,730,8.1,0,0,0,0,0,0.37,0,0,0,0,0,0,Matches,2ac01901
446,Gustavo Campanharo,br BRA,MF,Hellas Verona,it Serie A,22,1992,15,4,618,6.9,0,0,0,0,0,0.58,0,0,0,0,0,0,Matches,96f2d977
447,Fraizer Campbell,eng ENG,FW,Crystal Palace,eng Premier League,26,1987,20,13,1172,13,0.31,0,0.31,0,0,0.38,0,0.31,0,0.31,0.31,0.31,Matches,81d63375
448,Joel Campbell,cr CRC,FWMF,Arsenal,eng Premier League,22,1992,4,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,895ff3ca
449,Joel Campbell,cr CRC,FWMF,Villarreal,es La Liga,22,1992,16,16,1197,13.3,0.08,0,0.08,0,0,0.08,0,0.08,0,0.08,0.08,0.08,Matches,895ff3ca
450,Fabien Camus,tn TUN,MF,Evian,fr Ligue 1,29,1985,19,8,878,9.8,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,42443716
451,Emre Can,de GER,DFMF,Liverpool,eng Premier League,20,1994,27,23,2065,22.9,0.04,0,0.04,0,0,0.13,0.04,0.04,0,0.04,0.04,0.04,Matches,a65ce836
452,Lorik Cana,al ALB,DFMF,Lazio,it Serie A,31,1983,17,15,1339,14.9,0,0,0,0,0,0.47,0.07,0,0,0,0,0,Matches,01ceeb0f
453,Sergio Canales,es ESP,FWMF,Real Sociedad,es La Liga,23,1991,36,31,2532,28.1,0.14,0.11,0.14,0,0,0.11,0,0.14,0.11,0.25,0.14,0.25,Matches,a6de370d
454,José Cañas,es ESP,MF,Espanyol,es La Liga,27,1987,29,24,2212,24.6,0,0,0,0,0,0.49,0.04,0,0,0,0,0,Matches,ab77f2d9
455,João Cancelo,pt POR,DFMF,Valencia,es La Liga,20,1994,10,5,525,5.8,0,0,0,0,0,0.34,0.17,0,0,0,0,0,Matches,bd6351cd
456,Daniel Candeias,pt POR,FWMF,Granada,es La Liga,26,1988,11,5,530,5.9,0,0.17,0,0,0,0.17,0,0,0.17,0.17,0,0.17,Matches,0366fc78
457,Antonio Candreva,it ITA,DFFW,Lazio,it Serie A,27,1987,34,31,2642,29.4,0.34,0.34,0.27,0.07,0.1,0.2,0,0.34,0.34,0.68,0.27,0.61,Matches,356c9002
458,Roberto Canella,es ESP,DF,La Coruña,es La Liga,26,1988,9,5,446,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,18c74b8d
459,Cani,es ESP,MF,Atlético Madrid,es La Liga,32,1981,4,0,72,0.8,0,0,0,0,0,1.25,0,0,0,0,0,0,Matches,b493db11
460,Cani,es ESP,MF,Villarreal,es La Liga,32,1981,9,5,450,5,0,0.4,0,0,0,0.2,0,0,0.4,0.4,0,0.4,Matches,b493db11
461,Paolo Cannavaro,it ITA,DF,Sassuolo,it Serie A,33,1981,25,25,2100,23.3,0,0,0,0,0,0.34,0.04,0,0,0,0,0,Matches,46ed55b6
462,Ander Capa,es ESP,DFMF,Eibar,es La Liga,22,1992,34,27,2401,26.7,0.11,0.04,0.11,0,0,0.22,0,0.11,0.04,0.15,0.11,0.15,Matches,37f1cf47
463,Daniele Capelli,it ITA,DF,Cesena,it Serie A,28,1986,30,29,2496,27.7,0,0,0,0,0,0.4,0,0,0,0,0,0,Matches,ac58c6a7
464,Eneko Capilla,es ESP,MF,Real Sociedad,es La Liga,19,1995,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,54bed007
465,Étienne Capoue,fr FRA,MF,Tottenham,eng Premier League,26,1988,12,11,897,10,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,5acc4a10
466,Marco Capuano,it ITA,DF,Cagliari,it Serie A,22,1991,15,12,1131,12.6,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,616aea37
467,Carlos Carbonero,co COL,MF,Cesena,it Serie A,24,1990,22,15,1408,15.6,0.19,0.13,0.19,0,0,0.45,0,0.19,0.13,0.32,0.19,0.32,Matches,11af1c57
468,Julien Cardy,fr FRA,MF,Guingamp,fr Ligue 1,32,1981,2,0,10,0.1,0,0,0,0,0,10,0,0,0,0,0,0,Matches,ca57c481
469,José Carlos,es ESP,FWMF,Córdoba,es La Liga,27,1987,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6738f3c6
470,Juan Carlos,es ESP,GK,Córdoba,es La Liga,26,1988,32,32,2880,32,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,688b96e3
471,Juan Carlos,es ESP,FWMF,La Coruña,es La Liga,23,1991,2,0,71,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,82803509
472,Juan Carlos,es ESP,GK,Villarreal,es La Liga,27,1987,5,4,367,4.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bc5adc98
473,Carlos Carmona,cl CHI,MF,Atalanta,it Serie A,27,1987,33,32,2809,31.2,0,0,0,0,0,0.38,0.03,0,0,0,0,0,Matches,12b9753e
474,Yannick Carrasco,be BEL,DFFW,Monaco,fr Ligue 1,20,1993,36,33,2797,31.1,0.19,0.32,0.19,0,0,0.19,0,0.19,0.32,0.51,0.19,0.51,Matches,de39485a
475,Cédric Carrasso,fr FRA,GK,Bordeaux,fr Ligue 1,32,1981,37,37,3251,36.1,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,17f5a888
476,Johann Carrasso,fr FRA,GK,Metz,fr Ligue 1,26,1988,21,21,1795,19.9,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,223f8202
477,Michael Carrick,eng ENG,MF,Manchester Utd,eng Premier League,33,1981,18,16,1457,16.2,0.06,0.12,0.06,0,0,0.06,0,0.06,0.12,0.19,0.06,0.19,Matches,ab7263c1
478,Daniel Carriço,pt POR,DFMF,Sevilla,es La Liga,25,1988,28,28,2517,28,0.04,0,0.04,0,0,0.32,0.04,0.04,0,0.04,0.04,0.04,Matches,e1deea75
479,Andy Carroll,eng ENG,FW,West Ham,eng Premier League,25,1989,14,12,1024,11.4,0.44,0.09,0.44,0,0,0.18,0,0.44,0.09,0.53,0.44,0.53,Matches,b581987a
480,Tom Carroll,eng ENG,MF,Swansea City,eng Premier League,22,1992,13,8,692,7.7,0,0,0,0,0,0.13,0,0,0,0,0,0,Matches,5a1900a4
481,Federico Cartabia,ar ARG,FWMF,Córdoba,es La Liga,21,1993,30,24,2159,24,0.17,0.17,0.17,0,0.04,0.46,0.08,0.17,0.17,0.33,0.17,0.33,Matches,a8e6bebf
482,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,22,1992,30,25,2271,25.2,0,0.12,0,0,0,0.48,0,0,0.12,0.12,0,0.12,Matches,4958bfb2
483,Matheus Carvalho,br BRA,FW,Monaco,fr Ligue 1,22,1992,8,4,324,3.6,0.28,0.28,0.28,0,0,0,0,0.28,0.28,0.56,0.28,0.56,Matches,52ab3d05
484,Ricardo Carvalho,pt POR,DF,Monaco,fr Ligue 1,36,1978,25,23,1993,22.1,0,0.05,0,0,0,0.14,0.05,0,0.05,0.05,0,0.05,Matches,57e7081e
485,Víctor Casadesús,es ESP,FW,Levante,es La Liga,29,1985,35,26,2436,27.1,0.3,0.07,0.3,0,0,0.22,0,0.3,0.07,0.37,0.3,0.37,Matches,73cd0a2a
486,Emmanuel Cascione,it ITA,MF,Cesena,it Serie A,30,1983,29,24,2185,24.3,0.04,0.04,0,0.04,0.08,0.33,0,0.04,0.04,0.08,0,0.04,Matches,b206fa4d
487,Kiko Casilla,es ESP,GK,Espanyol,es La Liga,27,1986,37,37,3280,36.4,0,0,0,0,0,0.11,0.03,0,0,0,0,0,Matches,58bc7d18
488,Iker Casillas,es ESP,GK,Real Madrid,es La Liga,33,1981,32,32,2880,32,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1ddbb0da
489,Mattia Cassani,it ITA,DF,Parma,it Serie A,30,1983,18,13,1138,12.6,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,f3d0d85e
490,Antonio Cassano,it ITA,FW,Parma,it Serie A,32,1982,19,18,1638,18.2,0.27,0.11,0.22,0.05,0.05,0.05,0,0.27,0.11,0.38,0.22,0.33,Matches,d0ed4d32
491,Leandro Castán,br BRA,DF,Roma,it Serie A,27,1986,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,019f4d0d
492,Koen Casteels,be BEL,GK,Werder Bremen,de Bundesliga,22,1992,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,db401046
493,Samu Castillejo,es ESP,FWMF,Málaga,es La Liga,19,1995,34,28,2339,26,0.04,0.19,0.04,0,0,0.19,0,0.04,0.19,0.23,0.04,0.23,Matches,130a7a3f
494,Nicolás Castillo,cl CHI,FW,Mainz 05,de Bundesliga,21,1993,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,58a160e1
495,Chory Castro,uy URU,FWMF,Real Sociedad,es La Liga,29,1984,32,22,1810,20.1,0.2,0.2,0.2,0,0,0.1,0,0.2,0.2,0.4,0.2,0.4,Matches,8cc3d96e
496,Diego Castro,es ESP,FWMF,Getafe,es La Liga,32,1982,32,25,2253,25,0.12,0,0.12,0,0.04,0.24,0,0.12,0,0.12,0.12,0.12,Matches,3ddc0a25
497,Gonzalo Castro,de GER,DFMF,Leverkusen,de Bundesliga,27,1987,22,19,1783,19.8,0.1,0.35,0.1,0,0,0.2,0,0.1,0.35,0.45,0.1,0.45,Matches,68829001
498,Jonny Castro,es ESP,DFMF,Celta Vigo,es La Liga,20,1994,36,32,2970,33,0,0.03,0,0,0,0.27,0,0,0.03,0.03,0,0.03,Matches,e28868f3
499,Zé Castro,pt POR,DF,Rayo Vallecano,es La Liga,31,1983,28,28,2409,26.8,0,0.11,0,0,0,0.22,0,0,0.11,0.11,0,0.11,Matches,ea2434db
500,Danilo Cataldi,it ITA,MF,Lazio,it Serie A,19,1994,16,11,996,11.1,0,0.18,0,0,0,0.27,0.09,0,0.18,0.18,0,0.18,Matches,ba3d3bea
501,Lee Cattermole,eng ENG,MF,Sunderland,eng Premier League,26,1988,28,26,2357,26.2,0.04,0,0.04,0,0,0.53,0,0.04,0,0.04,0.04,0.04,Matches,538e77d5
502,Steven Caulker,sl SLE,DF,QPR,eng Premier League,22,1991,35,34,3015,33.5,0.03,0,0.03,0,0,0.03,0,0.03,0,0.03,0.03,0.03,Matches,2592d9b5
503,Ivan Cavaleiro,pt POR,FWMF,La Coruña,es La Liga,20,1993,34,27,2384,26.5,0.11,0.11,0.11,0,0.04,0.23,0,0.11,0.11,0.23,0.11,0.23,Matches,979b811d
504,Edinson Cavani,uy URU,FWMF,Paris S-G,fr Ligue 1,27,1987,35,30,2628,29.2,0.62,0.03,0.51,0.1,0.1,0.1,0.03,0.62,0.03,0.65,0.51,0.55,Matches,527f063d
505,Dimitri Cavaré,fr FRA,DF,Lens,fr Ligue 1,19,1995,20,16,1485,16.5,0,0.06,0,0,0,0.06,0,0,0.06,0.06,0,0.06,Matches,a8f8fa54
506,Santi Cazorla,es ESP,MF,Arsenal,eng Premier League,29,1984,37,33,2990,33.2,0.21,0.33,0.03,0.18,0.18,0.15,0,0.21,0.33,0.54,0.03,0.36,Matches,e2e9c250
507,Riccardo Cazzola,it ITA,MF,Cesena,it Serie A,28,1985,5,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1960e24a
508,Petr Čech,cz CZE,GK,Chelsea,eng Premier League,32,1982,7,6,607,6.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,71672fa0
509,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,24,1989,25,22,1975,21.9,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,7d50454d
510,Alessio Cerci,it ITA,FWMF,Milan,it Serie A,27,1987,16,7,678,7.5,0.13,0.53,0.13,0,0,0,0,0.13,0.53,0.66,0.13,0.66,Matches,5370cba7
511,Alessio Cerci,it ITA,FWMF,Atlético Madrid,es La Liga,27,1987,6,0,125,1.4,0,0,0,0,0,0.71,0.71,0,0,0,0,0,Matches,5370cba7
512,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,32,1982,28,27,2440,27.1,0,0,0,0,0,0.3,0,0,0,0,0,0,Matches,c1d18f10
513,Nacer Chadli,be BEL,FWMF,Tottenham,eng Premier League,24,1989,35,28,2406,26.7,0.41,0.19,0.41,0,0,0.11,0,0.41,0.19,0.6,0.41,0.6,Matches,5b54bf3b
514,Nathaniel Chalobah,eng ENG,DFMF,Burnley,eng Premier League,19,1994,4,0,69,0.8,0,0,0,0,0,1.25,0,0,0,0,0,0,Matches,422862ea
515,Marouane Chamakh,ma MAR,FW,Crystal Palace,eng Premier League,30,1984,18,15,1149,12.8,0.16,0,0.16,0,0,0.31,0,0.16,0,0.16,0.16,0.16,Matches,790ca5f3
516,Calum Chambers,eng ENG,DFMF,Arsenal,eng Premier League,19,1995,23,17,1573,17.5,0.06,0,0.06,0,0,0.46,0.06,0.06,0,0.06,0.06,0.06,Matches,dc6f5bdd
517,Timothy Chandler,us USA,DFMF,Eint Frankfurt,de Bundesliga,24,1990,29,25,2337,26,0.04,0.04,0.04,0,0,0.27,0,0.04,0.04,0.08,0.04,0.08,Matches,b3b7f5a6
518,Clément Chantôme,fr FRA,MF,Bordeaux,fr Ligue 1,26,1987,13,13,1170,13,0,0.15,0,0,0,0.31,0,0,0.15,0.15,0,0.15,Matches,f1df248c
519,Clément Chantôme,fr FRA,MF,Paris S-G,fr Ligue 1,26,1987,6,0,151,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f1df248c
520,Gaëtan Charbonnier,fr FRA,FWMF,Reims,fr Ligue 1,25,1988,33,29,2389,26.5,0.23,0.19,0.15,0.08,0.08,0.34,0,0.23,0.19,0.41,0.15,0.34,Matches,18ebca4b
521,Charles,br BRA,FW,Celta Vigo,es La Liga,30,1984,28,12,1117,12.4,0.24,0.24,0.24,0,0,0.48,0,0.24,0.24,0.48,0.24,0.48,Matches,c4b8bcf4
522,Pablo Chavarría,ar ARG,FWMF,Lens,fr Ligue 1,26,1988,31,27,2485,27.6,0.25,0,0.25,0,0,0.14,0,0.25,0,0.25,0.25,0.25,Matches,4207e578
523,Chechu,es ESP,DF,Villarreal,es La Liga,32,1982,15,13,1149,12.8,0,0,0,0,0,0.23,0,0,0,0,0,0,Matches,e98f3a6a
524,Nicolò Cherubin,it ITA,DF,Atalanta,it Serie A,27,1986,13,10,1011,11.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,88189b42
525,Denis Cheryshev,ru RUS,FWMF,Villarreal,es La Liga,23,1990,26,18,1687,18.7,0.21,0.48,0.21,0,0,0.37,0,0.21,0.48,0.69,0.21,0.69,Matches,0ac94a23
526,James Chester,wls WAL,DF,Hull City,eng Premier League,25,1989,23,23,1872,20.8,0.1,0,0.1,0,0,0.24,0.05,0.1,0,0.1,0.1,0.1,Matches,a772eba6
527,Raman Chibsah,gh GHA,MF,Sassuolo,it Serie A,21,1993,8,3,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aa5a409a
528,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,29,1984,28,27,2448,27.2,0,0.04,0,0,0,0.26,0,0,0.04,0.04,0,0.04,Matches,e85fb9b8
529,Vlad Chiricheș,ro ROU,DF,Tottenham,eng Premier League,24,1989,10,8,708,7.9,0,0,0,0,0,0.38,0.13,0,0,0,0,0,Matches,c316607a
530,Ivaylo Chochev,bg BUL,MF,Palermo,it Serie A,21,1993,18,13,1094,12.2,0.25,0,0.25,0,0,0.33,0,0.25,0,0.25,0.25,0.25,Matches,39c53a23
531,Jérémy Choplin,fr FRA,DFMF,Metz,fr Ligue 1,29,1985,21,20,1807,20.1,0,0,0,0,0,0.1,0,0,0,0,0,0,Matches,d6745397
532,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,18,1996,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1cb49278
533,Anders Christiansen,dk DEN,MF,Chievo,it Serie A,24,1990,4,2,236,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,770ebf00
534,Lazaros Christodoulopoulos,gr GRE,FWMF,Hellas Verona,it Serie A,27,1986,22,12,1257,14,0.07,0.36,0.07,0,0,0.21,0,0.07,0.36,0.43,0.07,0.43,Matches,f73abe54
535,Lee Chung-yong,kr KOR,FWMF,Crystal Palace,eng Premier League,26,1988,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,49b05a83
536,Michaël Ciani,fr FRA,DF,Lazio,it Serie A,30,1984,12,9,870,9.7,0,0,0,0,0,0.1,0,0,0,0,0,0,Matches,2ce3dc98
537,Luca Cigarini,it ITA,MF,Atalanta,it Serie A,28,1986,33,30,2679,29.8,0,0.1,0,0,0,0.37,0.03,0,0.1,0.1,0,0.1,Matches,ae64d449
538,Tolcay Ciğerci,tr TUR,MF,Hamburger SV,de Bundesliga,19,1995,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8cbb8170
539,Tolga Ciğerci,tr TUR,MF,Hertha BSC,de Bundesliga,22,1992,2,0,78,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6e17c802
540,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,27,1987,26,26,2234,24.8,0,0.08,0,0,0,0.32,0,0,0.08,0.08,0,0.08,Matches,ecab64a0
541,Gilles Cioni,fr FRA,DF,Bastia,fr Ligue 1,30,1984,14,10,1004,11.2,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,2af93180
542,Domingo Cisma,es ESP,DF,Elche,es La Liga,32,1982,25,24,2158,24,0,0.04,0,0,0,0.42,0.04,0,0.04,0.04,0,0.04,Matches,4d85b73c
543,Djibril Cissé,fr FRA,FW,Bastia,fr Ligue 1,32,1981,8,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7e6917be
544,Papiss Cissé,sn SEN,FW,Newcastle Utd,eng Premier League,29,1985,22,11,1158,12.9,0.85,0.08,0.78,0.08,0.08,0.08,0,0.85,0.08,0.93,0.78,0.85,Matches,40f3ff51
545,Aly Cissokho,fr FRA,DF,Aston Villa,eng Premier League,26,1987,25,24,2128,23.6,0,0,0,0,0,0.04,0,0,0,0,0,0,Matches,83a2bb30
546,Issa Cissokho,sn SEN,DF,Nantes,fr Ligue 1,29,1985,33,32,2889,32.1,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,a1017967
547,Ciaran Clark,ie IRL,DFMF,Aston Villa,eng Premier League,24,1989,25,22,1991,22.1,0.05,0.09,0.05,0,0,0.41,0.05,0.05,0.09,0.14,0.05,0.14,Matches,2b91cf8e
548,Pablo Clavería,es ESP,MF,Rayo Vallecano,es La Liga,18,1996,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1624d75b
549,Cléber,br BRA,DF,Hamburger SV,de Bundesliga,23,1990,12,11,1029,11.4,0.09,0,0.09,0,0,0.44,0.09,0.09,0,0.09,0.09,0.09,Matches,20c981ba
550,Christian Clemens,de GER,FWMF,Mainz 05,de Bundesliga,22,1991,9,6,409,4.5,0.22,0,0.22,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches,612cb8d3
551,Christian Clemens,de GER,FWMF,Schalke 04,de Bundesliga,22,1991,8,1,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,612cb8d3
552,Jérémy Clément,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1984,29,28,2482,27.6,0.04,0.04,0.04,0,0,0.25,0,0.04,0.04,0.07,0.04,0.07,Matches,06cb3efe
553,François Clerc,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,1983,15,15,1318,14.6,0,0.07,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches,6cc7e81b
554,Tom Cleverley,eng ENG,MF,Aston Villa,eng Premier League,24,1989,31,31,2507,27.9,0.11,0,0.11,0,0,0.22,0,0.11,0,0.11,0.11,0.11,Matches,6cdd8245
555,Tom Cleverley,eng ENG,MF,Manchester Utd,eng Premier League,24,1989,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches,6cdd8245
556,Gaël Clichy,fr FRA,DF,Manchester City,eng Premier League,29,1985,23,23,2057,22.9,0.04,0.13,0.04,0,0,0.04,0,0.04,0.13,0.18,0.04,0.18,Matches,450ad405
557,Nathaniel Clyne,eng ENG,DF,Southampton,eng Premier League,23,1991,35,35,3146,35,0.06,0,0.06,0,0,0.11,0,0.06,0,0.06,0.06,0.06,Matches,0442183b
558,Sebastián Coates,uy URU,DF,Sunderland,eng Premier League,23,1990,9,8,823,9.1,0,0,0,0,0,0.11,0,0,0,0,0,0,Matches,1fbbfbde
559,David Cobeño,es ESP,GK,Rayo Vallecano,es La Liga,32,1982,3,2,246,2.7,0,0,0,0,0,0.37,0,0,0,0,0,0,Matches,df7b0840
560,Marcus Coco,fr FRA,FWMF,Guingamp,fr Ligue 1,18,1996,3,2,171,1.9,0,0,0,0,0,1.05,0,0,0,0,0,0,Matches,3010aefb
561,Andrea Coda,it ITA,DF,Sampdoria,it Serie A,29,1985,2,0,61,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,Matches,6e110b50
562,Massimo Coda,it ITA,FW,Parma,it Serie A,25,1988,18,9,862,9.6,0.21,0.31,0.21,0,0,0.21,0,0.21,0.31,0.52,0.21,0.52,Matches,4c7940d6
563,Jordi Codina,es ESP,GK,Getafe,es La Liga,32,1982,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,812088cd
564,Fábio Coentrão,pt POR,DF,Real Madrid,es La Liga,26,1988,9,5,418,4.6,0,0,0,0,0,0.22,0.22,0,0,0,0,0,Matches,0f8bd0a6
565,Isaac Cofie,gh GHA,MF,Chievo,it Serie A,22,1991,18,8,923,10.3,0,0.1,0,0,0,0.19,0.1,0,0.1,0.1,0,0.1,Matches,c6dda86e
566,Renaud Cohade,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1984,17,11,1044,11.6,0.09,0,0.09,0,0,0.17,0,0.09,0,0.09,0.09,0.09,Matches,4e7d66f8
567,Coke,es ESP,DF,Sevilla,es La Liga,27,1987,22,21,1811,20.1,0.1,0.15,0.1,0,0,0.3,0,0.1,0.15,0.25,0.1,0.25,Matches,6d8f8441
568,Jack Colback,eng ENG,MF,Newcastle Utd,eng Premier League,24,1989,35,35,3128,34.8,0.11,0.17,0.11,0,0,0.34,0,0.12,0.17,0.29,0.12,0.29,Matches,963a9201
569,Ashley Cole,eng ENG,DF,Roma,it Serie A,33,1980,11,11,990,11,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,be091289
570,Carlton Cole,eng ENG,FW,West Ham,eng Premier League,30,1983,23,8,912,10.1,0.2,0,0.2,0,0,0.2,0,0.2,0,0.2,0.2,0.2,Matches,51b2effb
571,Joe Cole,eng ENG,MF,Aston Villa,eng Premier League,32,1981,12,3,284,3.2,0.31,0.31,0.31,0,0,0,0,0.32,0.32,0.63,0.32,0.63,Matches,2c2f117b
572,Séamus Coleman,ie IRL,DFMF,Everton,eng Premier League,25,1988,35,34,3066,34.1,0.09,0.06,0.09,0,0,0.15,0,0.09,0.06,0.15,0.09,0.15,Matches,0420d84f
573,James Collins,wls WAL,DF,West Ham,eng Premier League,30,1983,27,21,1882,20.9,0,0,0,0,0,0.29,0.05,0,0,0,0,0,Matches,c61f1719
574,Fabricio Coloccini,ar ARG,DFMF,Newcastle Utd,eng Premier League,32,1982,32,32,2836,31.5,0.03,0,0.03,0,0,0.1,0.03,0.03,0,0.03,0.03,0.03,Matches,78b3399f
575,Simone Colombi,it ITA,GK,Cagliari,it Serie A,23,1991,3,3,270,3,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,72be9309
576,Diego Colotto,ar ARG,DF,Espanyol,es La Liga,33,1981,23,22,1974,21.9,0.05,0,0.05,0,0,0.09,0.05,0.05,0,0.05,0.05,0.05,Matches,d9d4e0c0
577,Adrián Colunga,es ESP,FWMF,Granada,es La Liga,29,1984,4,3,219,2.4,0,0,0,0,0,0,0.42,0,0,0,0,0,Matches,2212dd4e
578,Kingsley Coman,fr FRA,FWMF,Juventus,it Serie A,18,1996,14,5,495,5.5,0,0.36,0,0,0,0,0,0,0.36,0.36,0,0.36,Matches,042e8a49
579,Brandon Comley,ms MSR,MF,QPR,eng Premier League,18,1995,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,caf7a176
580,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,29,1985,30,26,2364,26.3,0,0,0,0,0,0.15,0,0,0,0,0,0,Matches,3f5b4635
581,Andrea Consigli,it ITA,GK,Sassuolo,it Serie A,27,1987,35,35,3126,34.7,0,0,0,0,0,0.06,0.03,0,0,0,0,0,Matches,8cabdc1e
582,Bryan Constant,fr FRA,MF,Nice,fr Ligue 1,20,1994,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e7f341a7
583,Antoine Conte,gn GUI,DF,Reims,fr Ligue 1,20,1994,29,29,2535,28.2,0,0,0,0,0,0.18,0.04,0,0,0,0,0,Matches,9cdfcd02
584,Diego Contento,de GER,DF,Bordeaux,fr Ligue 1,24,1990,25,23,1983,22,0,0.14,0,0,0,0.36,0,0,0.14,0.14,0,0.14,Matches,15a21c79
585,Daniele Conti,it ITA,MF,Cagliari,it Serie A,35,1979,18,17,1492,16.6,0.06,0,0.06,0,0,0.66,0.06,0.06,0,0.06,0.06,0.06,Matches,25df5a0d
586,Duje Čop,hr CRO,FW,Cagliari,it Serie A,24,1990,16,9,812,9,0.44,0,0.44,0,0,0.11,0,0.44,0,0.44,0.44,0.44,Matches,8b0b02c9
587,Manuel Coppola,it ITA,MF,Cesena,it Serie A,32,1982,11,10,863,9.6,0,0,0,0,0,0.42,0.1,0,0,0,0,0,Matches,829d5d0d
588,Francis Coquelin,fr FRA,DFMF,Arsenal,eng Premier League,23,1991,22,19,1661,18.5,0,0,0,0,0,0.27,0,0,0,0,0,0,Matches,a6951bf8
589,Sébastien Corchia,fr FRA,DF,Lille,fr Ligue 1,23,1990,31,29,2505,27.8,0.04,0.04,0.04,0,0,0.18,0.07,0.04,0.04,0.07,0.04,0.07,Matches,0e7ccfc4
