Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1227,Ander Iturraspe,es ESP,MF,Athletic Club,es La Liga,22,1989,35,31,2715,30.2,0.03,0,0.03,0,0,0.5,0,0.03,0,0.03,0.03,0.03,Matches,6dce77a5
1228,Branislav Ivanović,rs SRB,DF,Chelsea,eng Premier League,27,1984,29,26,2265,25.2,0.12,0.04,0.12,0,0,0.24,0,0.12,0.04,0.16,0.12,0.16,Matches,85f8571a
1229,Andreas Ivanschitz,at AUT,MF,Mainz 05,de Bundesliga,27,1983,26,16,1373,15.3,0.39,0.2,0.2,0.2,0.2,0.13,0,0.39,0.2,0.59,0.2,0.39,Matches,d045ccb2
1230,Koo Ja-cheol,kr KOR,MF,Augsburg,de Bundesliga,22,1989,15,14,1246,13.8,0.36,0.07,0.36,0,0,0.14,0,0.36,0.07,0.43,0.36,0.43,Matches,3c05e082
1231,Koo Ja-cheol,kr KOR,MF,Wolfsburg,de Bundesliga,22,1989,12,7,561,6.2,0,0.16,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches,3c05e082
1232,Jussi Jääskeläinen,fi FIN,GK,Bolton,eng Premier League,36,1975,18,18,1620,18,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,340d2a24
1233,Simeon Jackson,ca CAN,FW,Norwich City,eng Premier League,24,1987,22,10,945,10.5,0.29,0.19,0.29,0,0,0.1,0,0.29,0.19,0.48,0.29,0.48,Matches,8f8bbbac
1234,Abderrazzak Jadid,ma MAR,FWMF,Parma,it Serie A,28,1983,9,5,492,5.5,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,c4abfac0
1235,Phil Jagielka,eng ENG,DFMF,Everton,eng Premier League,28,1982,30,29,2570,28.6,0.07,0.03,0.07,0,0,0.07,0,0.07,0.04,0.11,0.07,0.11,Matches,3233eefd
1236,Mato Jajalo,ba BIH,MF,Köln,de Bundesliga,23,1988,31,25,2244,24.9,0.12,0.08,0.12,0,0,0.16,0.04,0.12,0.08,0.2,0.12,0.2,Matches,8c65eb5f
1237,Christophe Jallet,fr FRA,DF,Paris S-G,fr Ligue 1,27,1983,33,26,2404,26.7,0.11,0.19,0.11,0,0,0.07,0.04,0.11,0.19,0.3,0.11,0.3,Matches,46d50339
1238,Christoph Janker,de GER,DF,Hertha BSC,de Bundesliga,26,1985,18,13,1153,12.8,0,0.08,0,0,0,0.08,0,0,0.08,0.08,0,0.08,Matches,cf01fe3a
1239,Boško Janković,rs SRB,MF,Genoa,it Serie A,27,1984,30,18,1719,19.1,0.31,0.1,0.31,0,0,0.31,0.05,0.31,0.1,0.42,0.31,0.42,Matches,7b17d906
1240,Jérémie Janot,fr FRA,GK,Lorient,fr Ligue 1,33,1977,3,3,270,3,0,0,0,0,0,0.33,0,0,0,0,0,0,Matches,20881853
1241,Marcell Jansen,de GER,DFMF,Hamburger SV,de Bundesliga,25,1985,29,26,2302,25.6,0.2,0,0.2,0,0,0.08,0,0.2,0,0.2,0.2,0.2,Matches,8686c780
1242,Tony Jantschke,de GER,DFMF,M'Gladbach,de Bundesliga,21,1990,32,31,2820,31.3,0.03,0.06,0.03,0,0,0.16,0,0.03,0.06,0.1,0.03,0.1,Matches,34b54da7
1243,Franco Jara,ar ARG,FW,Granada,es La Liga,23,1988,31,23,2054,22.8,0.13,0.09,0.13,0,0,0.53,0,0.13,0.09,0.22,0.13,0.22,Matches,413cce14
1244,Gonzalo Jara,cl CHI,DFMF,West Brom,eng Premier League,25,1985,4,1,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9b1b4782
1245,David Jarolím,cz CZE,MF,Hamburger SV,de Bundesliga,32,1979,22,18,1585,17.6,0,0,0,0,0,0.51,0,0,0,0,0,0,Matches,4f3c32c8
1246,Matt Jarvis,eng ENG,MF,Wolves,eng Premier League,25,1986,37,31,2812,31.2,0.26,0.13,0.26,0,0,0,0,0.26,0.13,0.38,0.26,0.38,Matches,02d6d2b4
1247,Francisco Javier Rodríguez,mx MEX,DF,Stuttgart,de Bundesliga,29,1981,26,24,2194,24.4,0.08,0.04,0.08,0,0,0.2,0.04,0.08,0.04,0.12,0.08,0.12,Matches,f913875f
1248,Benjamin Jeannot,fr FRA,FW,Nancy,fr Ligue 1,19,1992,6,2,217,2.4,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,2e52206e
1249,Yassine Jebbour,ma MAR,DFMF,Rennes,fr Ligue 1,19,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,eb398a20
1250,Jeda,br BRA,FW,Novara,it Serie A,32,1979,24,15,1278,14.2,0.21,0.07,0.21,0,0,0.07,0,0.21,0.07,0.28,0.21,0.28,Matches,eeae9bc3
1251,Nikica Jelavić,hr CRO,FW,Everton,eng Premier League,25,1985,13,10,954,10.6,0.85,0.09,0.75,0.09,0.09,0.09,0,0.85,0.09,0.94,0.75,0.85,Matches,1a29f38c
1252,Ireneusz Jeleń,pl POL,FWMF,Lille,fr Ligue 1,30,1981,13,3,329,3.7,0.27,0,0.27,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches,a7cef949
1253,Issam Jemâa,tn TUN,FWMF,Auxerre,fr Ligue 1,27,1984,7,4,286,3.2,0.63,0,0.63,0,0,0.31,0,0.63,0,0.63,0.63,0.63,Matches,e311b3f7
1254,Issam Jemâa,tn TUN,FWMF,Brest,fr Ligue 1,27,1984,10,6,610,6.8,0.29,0,0.29,0,0,0.59,0.15,0.3,0,0.3,0.3,0.3,Matches,e311b3f7
1255,Ammar Jemal,tn TUN,DF,Köln,de Bundesliga,24,1987,15,13,1155,12.8,0.08,0,0.08,0,0,0.23,0,0.08,0,0.08,0.08,0.08,Matches,aaf30840
1256,Jermaine Jenas,eng ENG,MF,Aston Villa,eng Premier League,28,1983,3,1,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3149f712
1257,Erik Jendrišek,sk SVK,FWMF,Freiburg,de Bundesliga,24,1986,19,8,684,7.6,0.26,0.53,0.26,0,0,0.26,0,0.26,0.53,0.79,0.26,0.79,Matches,fd79e557
1258,Carl Jenkinson,eng ENG,DF,Arsenal,eng Premier League,19,1992,9,5,499,5.5,0,0.18,0,0,0,0.18,0.18,0,0.18,0.18,0,0.18,Matches,874125a3
1259,Daniel Jensen,dk DEN,MF,Novara,it Serie A,32,1979,6,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ded677a5
1260,Simon Jentzsch,de GER,GK,Augsburg,de Bundesliga,35,1976,28,28,2520,28,0,0,0,0,0,0.04,0,0,0,0,0,0,Matches,2f1318de
1261,Cameron Jerome,eng ENG,FW,Stoke City,eng Premier League,24,1986,23,7,848,9.4,0.43,0.11,0.43,0,0,0,0,0.42,0.11,0.53,0.42,0.53,Matches,680fb5ee
1262,Jesé,es ESP,FWMF,Real Madrid,es La Liga,18,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4a537185
1263,Leon Jessen,dk DEN,DFMF,Kaiserslautern,de Bundesliga,25,1986,15,13,1193,13.3,0.08,0,0.08,0,0,0.15,0,0.08,0,0.08,0.08,0.08,Matches,9f28aa8a
1264,Juan Jesus,br BRA,DF,Inter,it Serie A,20,1991,1,0,1,0,0,,0,0,,0,0,0,,,0,,Matches,79083382
1265,Cyril Jeunechamp,fr FRA,DFMF,Montpellier,fr Ligue 1,35,1975,12,7,543,6,0,0.17,0,0,0,0.33,0,0,0.17,0.17,0,0.17,Matches,0738014e
1266,Park Ji-sung,kr KOR,MF,Manchester Utd,eng Premier League,30,1981,17,10,932,10.4,0.19,0.1,0.19,0,0,0,0,0.19,0.1,0.29,0.19,0.29,Matches,3de4cb30
1267,Petr Jiráček,cz CZE,MF,Wolfsburg,de Bundesliga,25,1986,13,9,781,8.7,0.23,0,0.23,0,0,0.23,0,0.23,0,0.23,0.23,0.23,Matches,81b013ec
1268,Jung Jo-gook,kr KOR,FW,Auxerre,fr Ligue 1,27,1984,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,65844088
1269,Jung Jo-gook,kr KOR,FW,Nancy,fr Ligue 1,27,1984,20,3,505,5.6,0.36,0.18,0.36,0,0,0,0,0.36,0.18,0.53,0.36,0.53,Matches,65844088
1270,Joaquín,es ESP,FWMF,Málaga,es La Liga,30,1981,23,19,1684,18.7,0.11,0.11,0.11,0,0,0.16,0,0.11,0.11,0.21,0.11,0.21,Matches,4c5b14d2
1271,Wesley Jobello,fr FRA,FWMF,Marseille,fr Ligue 1,17,1994,1,0,21,0.2,0,,0,0,,0,0,0,,,0,,Matches,a08a9a32
1272,Adam Johnson,eng ENG,MF,Manchester City,eng Premier League,24,1987,26,10,1147,12.7,0.47,0.16,0.47,0,0,0.08,0,0.47,0.16,0.63,0.47,0.63,Matches,1ba61951
1273,Andrew Johnson,eng ENG,FW,Fulham,eng Premier League,30,1981,20,13,1247,13.9,0.22,0.07,0.22,0,0,0.07,0,0.22,0.07,0.29,0.22,0.29,Matches,facd1b3e
1274,Bradley Johnson,eng ENG,DFMF,Norwich City,eng Premier League,24,1987,28,25,2102,23.4,0.09,0.21,0.09,0,0,0.09,0,0.09,0.21,0.3,0.09,0.3,Matches,e0d9bbbe
1275,Fabian Johnson,us USA,DFMF,Hoffenheim,de Bundesliga,23,1987,29,27,2336,26,0.08,0.19,0.08,0,0,0,0,0.08,0.19,0.27,0.08,0.27,Matches,76e5da9d
1276,Glen Johnson,eng ENG,DF,Liverpool,eng Premier League,26,1984,23,22,1952,21.7,0.05,0.05,0.05,0,0,0.09,0,0.05,0.05,0.09,0.05,0.09,Matches,8cceca90
1277,Roger Johnson,eng ENG,DF,Wolves,eng Premier League,28,1983,27,26,2357,26.2,0,0.04,0,0,0,0.23,0,0,0.04,0.04,0,0.04,Matches,f6e08a82
1278,Bojan Jokić,si SVN,DFMF,Chievo,it Serie A,25,1986,20,20,1779,19.8,0,0,0,0,0,0.15,0,0,0,0,0,0,Matches,8ac44cc2
1279,Jonas,br BRA,FW,Valencia,es La Liga,27,1984,34,23,2095,23.3,0.43,0.17,0.39,0.04,0.04,0.17,0,0.43,0.17,0.6,0.39,0.56,Matches,9bcd6455
1280,Billy Jones,eng ENG,DF,West Brom,eng Premier League,24,1987,18,17,1608,17.9,0,0.06,0,0,0,0.22,0,0,0.06,0.06,0,0.06,Matches,aa3cb1ad
1281,Brad Jones,au AUS,GK,Liverpool,eng Premier League,29,1982,1,0,65,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,Matches,ffc1c226
1282,David Jones,eng ENG,MF,Wigan Athletic,eng Premier League,26,1984,16,13,1163,12.9,0,0.08,0,0,0,0.16,0,0,0.08,0.08,0,0.08,Matches,2f0edbe7
1283,Jermaine Jones,us USA,MF,Schalke 04,de Bundesliga,29,1981,20,18,1650,18.3,0,0.05,0,0,0,0.77,0,0,0.05,0.05,0,0.05,Matches,0c577541
1284,Kenwyne Jones,tt TRI,FW,Stoke City,eng Premier League,26,1984,21,10,980,10.9,0.09,0,0.09,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches,5f3b634e
1285,Phil Jones,eng ENG,DFMF,Manchester Utd,eng Premier League,19,1992,29,25,2125,23.6,0.04,0.08,0.04,0,0,0.25,0,0.04,0.08,0.13,0.04,0.13,Matches,def899bd
1286,Marcel de Jong,ca CAN,DFMF,Augsburg,de Bundesliga,24,1986,12,12,894,9.9,0.1,0,0.1,0,0,0.4,0,0.1,0,0.1,0.1,0.1,Matches,ff89334e
1287,Nigel de Jong,nl NED,MF,Manchester City,eng Premier League,26,1984,21,11,1077,12,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,a0e209bc
1288,Eggert Jónsson,is ISL,DFMF,Wolves,eng Premier League,22,1988,3,2,172,1.9,0,0,0,0,0,0.53,0,0,0,0,0,0,Matches,a9c05804
1289,Rasmus Jönsson,se SWE,FWMF,Wolfsburg,de Bundesliga,21,1990,11,3,373,4.1,0,0.24,0,0,0,0,0,0,0.24,0.24,0,0.24,Matches,bc7f2706
1290,Rafa Jordà,es ESP,FW,Levante,es La Liga,27,1984,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,05e805eb
1291,Jordi,es ESP,DF,Rayo Vallecano,es La Liga,24,1987,17,17,1530,17,0,0,0,0,0,0.35,0,0,0,0,0,0,Matches,744a8a7c
1292,Cristóbal Jorquera,cl CHI,FWMF,Genoa,it Serie A,22,1988,22,4,779,8.7,0.23,0.34,0.23,0,0,0.11,0,0.23,0.35,0.58,0.23,0.58,Matches,2f50ace0
1293,Joselu,es ESP,FW,Villarreal,es La Liga,20,1991,11,3,332,3.7,0,0.27,0,0,0,0.27,0,0,0.27,0.27,0,0.27,Matches,a5e9c273
1294,Josué,br BRA,MF,Wolfsburg,de Bundesliga,32,1979,28,26,2018,22.4,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,c7f8dc27
1295,Yann Jouffre,fr FRA,MF,Lorient,fr Ligue 1,27,1984,30,25,2124,23.6,0.13,0.34,0.13,0,0,0.21,0,0.13,0.34,0.47,0.13,0.47,Matches,5d66c10d
1296,Geoffrey Jourdren,fr FRA,GK,Montpellier,fr Ligue 1,25,1986,34,34,3060,34,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,aaa7b6bf
1297,Stevan Jovetić,me MNE,FWMF,Fiorentina,it Serie A,21,1989,27,27,2345,26.1,0.54,0.11,0.38,0.15,0.19,0.11,0,0.54,0.12,0.65,0.38,0.5,Matches,f36c432f
1298,Brice Jovial,,FW,Dijon,fr Ligue 1,27,1984,30,22,1886,21,0.43,0.14,0.43,0,0,0.29,0,0.43,0.14,0.57,0.43,0.57,Matches,c8086ccb
1299,Juan,br BRA,DF,Roma,it Serie A,32,1979,16,16,1223,13.6,0.22,0,0.22,0,0,0.22,0.07,0.22,0,0.22,0.22,0.22,Matches,0e5b2af1
1300,Juanfran,es ESP,DFMF,Atlético Madrid,es La Liga,26,1985,26,23,2059,22.9,0,0.17,0,0,0,0.22,0,0,0.17,0.17,0,0.17,Matches,cfd8d664
1301,Juanfran,es ESP,DF,Levante,es La Liga,35,1976,29,29,2599,28.9,0,0,0,0,0,0.42,0.07,0,0,0,0,0,Matches,d8a22e59
1302,Juankar,es ESP,DFFW,Zaragoza,es La Liga,21,1990,24,8,1006,11.2,0.27,0,0.27,0,0,0.18,0.09,0.27,0,0.27,0.27,0.27,Matches,e9a12436
1303,Juanlu,es ESP,MF,Levante,es La Liga,31,1980,19,13,1071,11.9,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,0.5,Matches,94b88487
1304,Juanma,es ESP,MF,Betis,es La Liga,30,1981,14,8,782,8.7,0,0.11,0,0,0,0.23,0,0,0.12,0.12,0,0.12,Matches,f4f22926
1305,Juanmi,es ESP,FWMF,Málaga,es La Liga,18,1993,6,2,217,2.4,0.42,0,0.42,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches,84399660
1306,Efraín Juárez,mx MEX,DFMF,Zaragoza,es La Liga,23,1988,15,15,1301,14.5,0.07,0,0.07,0,0,0.41,0,0.07,0,0.07,0.07,0.07,Matches,8c1b4056
1307,Juri Judt,de GER,DFMF,Nürnberg,de Bundesliga,25,1986,2,1,67,0.7,0,0,0,0,0,1.43,0,0,0,0,0,0,Matches,e054856a
1308,Mariano Julio Izco,ar ARG,MF,Catania,it Serie A,28,1983,25,25,2158,24,0.04,0,0.04,0,0,0.13,0,0.04,0,0.04,0.04,0.04,Matches,0d2bdb4b
1309,Zlatko Junuzović,at AUT,FWMF,Werder Bremen,de Bundesliga,23,1987,15,15,1192,13.2,0,0.23,0,0,0,0.08,0,0,0.23,0.23,0,0.23,Matches,dba67bc4
1310,Jussiê,br BRA,FWMF,Bordeaux,fr Ligue 1,27,1983,28,14,1103,12.3,0.49,0.08,0.41,0.08,0.08,0.16,0,0.49,0.08,0.57,0.41,0.49,Matches,c827ff8e
1311,Nicolai Jørgensen,dk DEN,FWMF,Kaiserslautern,de Bundesliga,20,1991,5,1,179,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches,dff19848
1312,Nicolai Jørgensen,dk DEN,FWMF,Leverkusen,de Bundesliga,20,1991,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dff19848
1313,Moestafa El Kabir,ma MAR,FWMF,Cagliari,it Serie A,22,1988,7,1,141,1.6,0.63,0,0.63,0,0,1.25,0,0.64,0,0.64,0.64,0.64,Matches,0d0828e8
1314,Charles Kaboré,bf BFA,DFMF,Marseille,fr Ligue 1,23,1988,25,16,1524,16.9,0,0.06,0,0,0,0.24,0.12,0,0.06,0.06,0,0.06,Matches,c2c29554
1315,Younès Kaboul,fr FRA,DF,Tottenham,eng Premier League,25,1986,33,33,2901,32.2,0.03,0,0.03,0,0,0.09,0.03,0.03,0,0.03,0.03,0.03,Matches,3680d723
1316,Hasan Kabze,tr TUR,FWMF,Montpellier,fr Ligue 1,29,1982,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a83d52af
1317,Alexander Kačaniklić,se SWE,FWMF,Fulham,eng Premier League,19,1991,4,2,203,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8ba3a754
1318,Gojko Kačar,rs SRB,DFMF,Hamburger SV,de Bundesliga,24,1987,21,14,1171,13,0.08,0.08,0.08,0,0,0.38,0,0.08,0.08,0.15,0.08,0.15,Matches,cc58c4ea
1319,Foued Kadir,dz ALG,MF,Valenciennes,fr Ligue 1,27,1983,34,29,2503,27.8,0.14,0.14,0.14,0,0,0.14,0,0.14,0.14,0.29,0.14,0.29,Matches,0136606c
1320,Michal Kadlec,cz CZE,DF,Leverkusen,de Bundesliga,26,1984,29,29,2454,27.3,0.04,0.15,0.04,0,0,0.15,0.07,0.04,0.15,0.18,0.04,0.18,Matches,e0e46b73
1321,Shinji Kagawa,jp JPN,FWMF,Dortmund,de Bundesliga,22,1989,31,29,2401,26.7,0.49,0.41,0.49,0,0,0.04,0,0.49,0.41,0.9,0.49,0.9,Matches,5afafbfe
1322,Thomas Kahlenberg,dk DEN,MF,Evian,fr Ligue 1,28,1983,17,12,1089,12.1,0.17,0.25,0.17,0,0,0.17,0,0.17,0.25,0.41,0.17,0.41,Matches,a8cbbc88
1323,Dominik Kaiser,de GER,MF,Hoffenheim,de Bundesliga,22,1988,9,5,473,5.3,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,733fecf1
1324,Kaká,br BRA,FWMF,Real Madrid,es La Liga,29,1982,27,17,1378,15.3,0.33,0.33,0.33,0,0,0.2,0,0.33,0.33,0.65,0.33,0.65,Matches,b2d6ea70
1325,Gaël Kakuta,cd COD,FWMF,Bolton,eng Premier League,20,1991,4,0,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5b1bf5e3
1326,Gaël Kakuta,cd COD,FWMF,Dijon,fr Ligue 1,20,1991,14,12,1093,12.1,0.33,0.17,0.25,0.08,0.08,0.08,0,0.33,0.16,0.49,0.25,0.41,Matches,5b1bf5e3
1327,Kakha Kaladze,ge GEO,DFMF,Genoa,it Serie A,33,1978,27,26,2253,25,0,0,0,0,0,0.36,0.08,0,0,0,0,0,Matches,342ab619
1328,Kim Källström,se SWE,MF,Lyon,fr Ligue 1,28,1982,32,32,2708,30.1,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0,0.2,Matches,c9880157
1329,Salomon Kalou,ci CIV,FWMF,Chelsea,eng Premier League,25,1985,12,7,574,6.4,0.16,0.16,0.16,0,0,0,0,0.16,0.16,0.31,0.16,0.31,Matches,2042d931
1330,Wilson Kamavuaka,cd COD,DFMF,Nürnberg,de Bundesliga,21,1990,5,1,118,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5ee5ef41
1331,Carlos Kameni,cm CMR,GK,Málaga,es La Liga,27,1984,9,8,769,8.5,0,0,0,0,0,0,0.12,0,0,0,0,0,Matches,867c7fb3
1332,Jean-Armel Kana-Biyik,cm CMR,DF,Rennes,fr Ligue 1,22,1989,34,33,2806,31.2,0.03,0,0.03,0,0,0.16,0.03,0.03,0,0.03,0.03,0.03,Matches,76a4233b
1333,Frédéric Kanouté,ml MLI,FW,Sevilla,es La Liga,33,1977,26,12,1285,14.3,0.28,0.07,0.28,0,0,0.49,0.07,0.28,0.07,0.35,0.28,0.35,Matches,1a24d5b6
1334,Ahmed Kantari,ma MAR,DF,Brest,fr Ligue 1,26,1985,12,9,921,10.2,0,0,0,0,0,0.29,0,0,0,0,0,0,Matches,e45045d2
1335,Abdelhamid El Kaoutari,ma MAR,DF,Montpellier,fr Ligue 1,21,1990,5,3,290,3.2,0,0,0,0,0,0.31,0.31,0,0,0,0,0,Matches,494a3a41
1336,Edmond Kapllani,al ALB,FWMF,Augsburg,de Bundesliga,29,1982,6,0,55,0.6,1.67,0,1.67,0,0,0,0,1.64,0,1.64,1.64,1.64,Matches,611ac07b
1337,Olivier Kapo,fr FRA,FWMF,Auxerre,fr Ligue 1,30,1980,15,11,931,10.3,0.39,0,0.39,0,0,0.1,0,0.39,0,0.39,0.39,0.39,Matches,992c2db8
1338,Lossémy Karaboué,ci CIV,MF,Nancy,fr Ligue 1,23,1988,37,36,3177,35.3,0.06,0.14,0.06,0,0,0.08,0,0.06,0.14,0.2,0.06,0.2,Matches,eacab42f
1339,Pajtim Kasami,ch SUI,FWMF,Fulham,eng Premier League,19,1992,7,3,268,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fc8c588f
1340,Jake Kean,eng ENG,GK,Blackburn,eng Premier League,20,1991,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,66d29ce7
1341,Robbie Keane,ie IRL,FW,Aston Villa,eng Premier League,31,1980,6,5,459,5.1,0.59,0,0.59,0,0,0,0,0.59,0,0.59,0.59,0.59,Matches,f45e1bb2
1342,Will Keane,ie IRL,FWMF,Manchester Utd,eng Premier League,18,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fc7f8f87
1343,Sebastian Kehl,de GER,DFMF,Dortmund,de Bundesliga,31,1980,27,21,1953,21.7,0.14,0.09,0.14,0,0,0.37,0,0.14,0.09,0.23,0.14,0.23,Matches,6167875f
1344,Abdoulaye Keita,fr FRA,GK,Bordeaux,fr Ligue 1,20,1990,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1c15d583
1345,Seydou Keita,ml MLI,MF,Barcelona,es La Liga,31,1980,26,14,1348,15,0.2,0.13,0.2,0,0,0.27,0,0.2,0.13,0.33,0.2,0.33,Matches,500c4e9b
1346,Martin Kelly,eng ENG,DFMF,Liverpool,eng Premier League,21,1990,12,12,962,10.7,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,d7492450
1347,Stephen Kelly,ie IRL,DF,Fulham,eng Premier League,27,1983,24,21,2023,22.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4d7dd756
1348,Jirès Kembo Ekoko,fr FRA,FW,Rennes,fr Ligue 1,23,1988,32,24,1873,20.8,0.48,0,0.43,0.05,0.05,0.19,0,0.48,0,0.48,0.43,0.43,Matches,3f88e2f2
1349,Paddy Kenny,ie IRL,GK,QPR,eng Premier League,33,1978,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b03eb26c
1350,Kevin,es ESP,DF,Mallorca,es La Liga,21,1989,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,38ccaadc
1351,Abel Khaled,dz ALG,FWMF,Brest,fr Ligue 1,18,1992,7,3,232,2.6,0,0,0,0,0,0.77,0,0,0,0,0,0,Matches,6bd1a7ce
1352,Saber Khalifa,tn TUN,FW,Evian,fr Ligue 1,24,1986,31,28,2380,26.4,0.15,0.19,0.15,0,0,0.11,0.04,0.15,0.19,0.34,0.15,0.34,Matches,05174d9e
1353,Houssine Kharja,ma MAR,MF,Fiorentina,it Serie A,28,1982,19,10,1021,11.3,0,0.09,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches,24929d0e
1354,Sami Khedira,de GER,MF,Real Madrid,es La Liga,24,1987,28,20,1888,21,0.1,0.1,0.1,0,0,0.19,0.05,0.1,0.1,0.19,0.1,0.19,Matches,38ac43d3
1355,Stefan Kießling,de GER,FWMF,Leverkusen,de Bundesliga,27,1984,34,28,2621,29.1,0.55,0.14,0.55,0,0,0.14,0,0.55,0.14,0.69,0.55,0.69,Matches,c419e035
1356,Michael Kightly,eng ENG,FWMF,Wolves,eng Premier League,25,1986,18,14,1189,13.2,0.23,0.08,0.23,0,0,0.23,0,0.23,0.08,0.3,0.23,0.3,Matches,26e5c484
1357,Matthew Kilgallon,eng ENG,DF,Sunderland,eng Premier League,27,1984,10,9,790,8.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7c6a3c44
1358,Joshua King,no NOR,FWMF,M'Gladbach,de Bundesliga,19,1992,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,43458538
1359,Ledley King,eng ENG,DFMF,Tottenham,eng Premier League,30,1980,21,21,1788,19.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,83ca192d
1360,Christian Kinkela,cd COD,DFMF,Ajaccio,fr Ligue 1,29,1982,29,11,1255,13.9,0.22,0.43,0.14,0.07,0.07,0.07,0,0.22,0.43,0.65,0.14,0.57,Matches,c96c500d
1361,Oliver Kirch,de GER,DFMF,Kaiserslautern,de Bundesliga,28,1982,23,19,1657,18.4,0.05,0.05,0.05,0,0,0.16,0,0.05,0.05,0.11,0.05,0.11,Matches,5764c4fc
1362,Jan Kirchhoff,de GER,DFMF,Mainz 05,de Bundesliga,20,1990,29,22,2129,23.7,0,0.04,0,0,0,0.25,0,0,0.04,0.04,0,0.04,Matches,a14d04e3
1363,Lynel Kitambala,fr FRA,FW,Lorient,fr Ligue 1,22,1988,4,1,97,1.1,0,0,0,0,0,0.91,0,0,0,0,0,0,Matches,68fd876f
1364,Lynel Kitambala,fr FRA,FW,Saint-Étienne,fr Ligue 1,22,1988,16,9,632,7,0,0.29,0,0,0,0,0,0,0.28,0.28,0,0.28,Matches,68fd876f
1365,Simon Kjær,dk DEN,DF,Wolfsburg,de Bundesliga,22,1989,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8b8a56ce
1366,Simon Kjær,dk DEN,DF,Roma,it Serie A,22,1989,22,20,1673,18.6,0,0,0,0,0,0.22,0.05,0,0,0,0,0,Matches,8b8a56ce
1367,Ivan Klasnić,hr CRO,FW,Bolton,eng Premier League,31,1980,29,16,1503,16.7,0.48,0.24,0.42,0.06,0.06,0.18,0.06,0.48,0.24,0.72,0.42,0.66,Matches,214ed478
1368,Miroslav Klose,de GER,FW,Lazio,it Serie A,33,1978,27,26,2282,25.4,0.51,0.2,0.51,0,0,0.04,0,0.51,0.2,0.71,0.51,0.71,Matches,5e36a0dd
1369,Timm Klose,ch SUI,DF,Nürnberg,de Bundesliga,23,1988,13,13,1125,12.5,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,5f1d07f6
1370,Peer Kluge,de GER,MF,Schalke 04,de Bundesliga,30,1980,3,2,103,1.1,0,0,0,0,0,0.91,0,0,0,0,0,0,Matches,8b448ea2
1371,Zat Knight,eng ENG,DF,Bolton,eng Premier League,31,1980,25,21,1982,22,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,607efc45
1372,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,19,1992,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6bd5cd5d
