Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,-9999
101,Janis Antiste,fr FRA,MF,Toulouse,fr Ligue 1,16,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.55,0,0.55,0.55,0.55,Matches,38d9ce53
102,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,29,1990,24,19,1768,19.6,0.51,0.15,0.46,0.05,0.05,0.15,0,0.51,0.15,0.66,0.46,0.61,0.6,0.56,0.14,0.69,0.59,0.14,0.73,0.56,0.69,Matches,ac05f970
103,Antoñito,es ESP,DFMF,Valladolid,es La Liga,31,1987,15,11,1029,11.4,0,0,0,0,0,0.09,0,0,0,0,0,0,0.01,0.01,0.14,0.14,0.01,0.14,0.14,0.01,0.14,Matches,dbe519cf
104,Mirko Antonucci,it ITA,FWMF,Roma,it Serie A,20,1999,2,0,82,0.9,0,0,0,0,0,1.11,0,0,0,0,0,0,0.22,0.22,0,0.22,0.21,0,0.21,0.21,0.21,Matches,91976866
105,Vitorino Antunes,pt POR,MF,Getafe,es La Liga,32,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3e4f735d
106,Christopher Antwi-Adjei,gh GHA,MFFW,Paderborn 07,de Bundesliga,25,1994,34,28,2470,27.4,0.04,0.07,0.04,0,0,0.07,0,0.04,0.07,0.11,0.04,0.11,0.17,0.17,0.12,0.28,0.17,0.12,0.29,0.17,0.29,Matches,0a3f6cde
107,Anuar,ma MAR,MFFW,Valladolid,es La Liga,24,1995,11,1,189,2.1,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches,c93231dc
108,Houssem Aouar,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,25,23,1956,21.7,0.14,0.18,0.14,0,0,0.14,0,0.14,0.18,0.32,0.14,0.32,0.17,0.17,0.14,0.31,0.17,0.14,0.31,0.17,0.31,Matches,a5db0bec
109,Adil Aouchiche,fr FRA,MF,Paris S-G,fr Ligue 1,17,2002,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b94b8be1
110,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,19,18,1605,17.8,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0.02,0,0.02,Matches,feb5d3ab
111,Mauro Arambarri,uy URU,MF,Getafe,es La Liga,23,1995,35,34,3069,34.1,0.03,0.03,0.03,0,0,0.32,0.03,0.03,0.03,0.06,0.03,0.06,0.06,0.06,0.05,0.11,0.06,0.05,0.1,0.06,0.1,Matches,58afe001
112,Guilherme Arana,br BRA,DF,Atalanta,it Serie A,22,1997,4,0,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.03,0.03,0.06,0.03,0.06,Matches,2b15a82a
113,Charles Aránguiz,cl CHI,MF,Leverkusen,de Bundesliga,30,1989,27,23,2118,23.5,0.04,0.13,0.04,0,0,0.09,0,0.04,0.13,0.17,0.04,0.17,0.06,0.06,0.08,0.14,0.06,0.08,0.14,0.06,0.14,Matches,56413b1f
114,Luiz Araújo,br BRA,FWMF,Lille,fr Ligue 1,23,1996,21,7,828,9.2,0.22,0.11,0.22,0,0,0.11,0,0.22,0.11,0.33,0.22,0.33,0.14,0.14,0.2,0.34,0.14,0.19,0.33,0.14,0.33,Matches,fa18c72e
115,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,27,1991,34,32,2888,32.1,0.03,0.06,0.03,0,0,0.31,0,0.03,0.06,0.09,0.03,0.09,0.02,0.02,0.01,0.03,0.03,0.01,0.03,0.03,0.03,Matches,27a013f7
116,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,20,1999,6,2,238,2.6,0,0,0,0,0,0,0.38,0,0,0,0,0,0.08,0.08,0,0.08,0.09,0,0.09,0.09,0.09,Matches,2bef2bca
117,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,32,1987,24,22,2007,22.3,0.04,0,0.04,0,0,0.22,0,0.04,0,0.04,0.04,0.04,0.03,0.03,0,0.04,0.03,0.01,0.04,0.03,0.04,Matches,850c0a0d
118,Alphonse Areola,fr FRA,GK,Real Madrid,es La Liga,26,1993,4,4,360,4,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f965a72
119,Alphonse Areola,fr FRA,GK,Paris S-G,fr Ligue 1,26,1993,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f965a72
120,Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,14,11,1076,12,0,0.08,0,0,0,0.08,0,0,0.08,0.08,0,0.08,0.04,0.04,0.09,0.13,0.04,0.09,0.13,0.04,0.13,Matches,fdd60087
121,Nicolò Armini,it ITA,DF,Lazio,it Serie A,18,2001,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2f7407fa
122,Stuart Armstrong,sct SCO,MF,Southampton,eng Premier League,27,1992,30,19,1715,19.1,0.26,0.16,0.26,0,0,0.21,0,0.26,0.16,0.42,0.26,0.42,0.15,0.15,0.06,0.21,0.15,0.06,0.21,0.15,0.21,Matches,97333cf5
123,José Arnaiz,es ESP,FWMF,Osasuna,es La Liga,24,1995,14,8,791,8.8,0.23,0.11,0.23,0,0,0.23,0,0.23,0.11,0.34,0.23,0.34,0.14,0.14,0.02,0.17,0.14,0.03,0.17,0.14,0.17,Matches,46e07328
124,José Arnaiz,es ESP,MFFW,Leganés,es La Liga,24,1995,12,2,337,3.7,0,0,0,0,0,0.54,0,0,0,0,0,0,0.14,0.14,0.14,0.27,0.14,0.14,0.28,0.14,0.28,Matches,46e07328
125,Maximilian Arnold,de GER,MF,Wolfsburg,de Bundesliga,25,1994,33,32,2821,31.3,0.13,0.26,0.13,0,0,0.26,0,0.13,0.26,0.38,0.13,0.38,0.08,0.08,0.19,0.27,0.08,0.19,0.27,0.08,0.27,Matches,86e119e0
126,Kepa Arrizabalaga,es ESP,GK,Chelsea,eng Premier League,24,1994,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,28d596a0
127,Kwadwo Asamoah,gh GHA,DF,Inter,it Serie A,30,1988,8,7,639,7.1,0,0.14,0,0,0,0.14,0,0,0.14,0.14,0,0.14,0.01,0.01,0.1,0.11,0.01,0.1,0.11,0.01,0.11,Matches,089550f5
128,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,de Bundesliga,22,1997,8,7,634,7,0,0.14,0,0,0,0.29,0,0,0.14,0.14,0,0.14,0,0,0.01,0.03,0,0.02,0.02,0,0.02,Matches,e26fcca3
129,Sergio Asenjo,es ESP,GK,Villarreal,es La Liga,30,1989,34,34,3060,34,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9f0ea33f
130,Marco Asensio,es ESP,FW,Real Madrid,es La Liga,23,1996,9,3,336,3.7,0.81,0.27,0.81,0,0,0,0,0.8,0.27,1.07,0.8,1.07,0.46,0.46,0.27,0.73,0.45,0.27,0.71,0.45,0.71,Matches,45af8a54
131,Kristoffer Askildsen,no NOR,MF,Sampdoria,it Serie A,18,2001,4,0,76,0.8,1.25,0,1.25,0,0,2.5,1.25,1.18,0,1.18,1.18,1.18,0,0,0.13,0.13,0.05,0.12,0.16,0.05,0.16,Matches,a69cc629
132,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,31,1987,37,37,3262,36.2,0.39,0.08,0.25,0.14,0.19,0.25,0,0.39,0.08,0.47,0.25,0.33,0.38,0.23,0.11,0.35,0.38,0.11,0.49,0.24,0.35,Matches,7dcf86f6
133,Roger Assalé,ci CIV,FWMF,Leganés,es La Liga,25,1993,14,2,531,5.9,0.34,0.17,0.34,0,0,0.17,0,0.34,0.17,0.51,0.34,0.51,0.29,0.29,0.19,0.47,0.29,0.19,0.48,0.29,0.48,Matches,5d5219b1
134,Youcef Atal,dz ALG,FWDF,Nice,fr Ligue 1,23,1996,13,12,1003,11.1,0.09,0.09,0.09,0,0,0.45,0,0.09,0.09,0.18,0.09,0.18,0.14,0.14,0.05,0.19,0.13,0.05,0.19,0.13,0.19,Matches,6a827d8e
135,Miguel Atienza,es ESP,MF,Eibar,es La Liga,20,1999,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches,12eda7be
136,Christian Atsu,gh GHA,FWMF,Newcastle Utd,eng Premier League,27,1992,19,6,749,8.3,0,0.36,0,0,0,0.24,0,0,0.36,0.36,0,0.36,0.02,0.02,0.11,0.13,0.02,0.11,0.14,0.02,0.14,Matches,8816329f
137,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,eng Premier League,30,1989,36,35,3136,34.8,0.63,0.09,0.57,0.06,0.06,0.09,0.03,0.63,0.09,0.72,0.57,0.66,0.45,0.41,0.08,0.49,0.45,0.08,0.54,0.41,0.49,Matches,d5dd5f1f
138,Emil Audero,it ITA,GK,Sampdoria,it Serie A,22,1997,36,36,3240,36,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,649b01d8
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,17,12,1135,12.6,0,0.16,0,0,0,0.16,0,0,0.16,0.16,0,0.16,0,0,0.12,0.12,0,0.12,0.12,0,0.12,Matches,3cd3b384
140,Jean-Kévin Augustin,fr FRA,FW,Monaco,fr Ligue 1,22,1997,10,2,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0.17,0.16,0,0.16,0.16,0.16,Matches,97bfa797
141,Ludwig Augustinsson,se SWE,DF,Werder Bremen,de Bundesliga,25,1994,12,10,924,10.3,0,0.1,0,0,0,0.19,0,0,0.1,0.1,0,0.1,0.02,0.02,0.12,0.14,0.02,0.11,0.13,0.02,0.13,Matches,9fec8860
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,33,31,2700,30,0.03,0.17,0.03,0,0,0.13,0.03,0.03,0.17,0.2,0.03,0.2,0.02,0.02,0.09,0.11,0.02,0.09,0.11,0.02,0.11,Matches,5c2b4f07
143,Mathias Autret,fr FRA,MFFW,Brest,fr Ligue 1,28,1991,23,14,1222,13.6,0.15,0.22,0.15,0,0,0.22,0,0.15,0.22,0.37,0.15,0.37,0.15,0.15,0.21,0.36,0.14,0.22,0.36,0.14,0.36,Matches,7dfbba27
144,Ezequiel Ávila,ar ARG,FW,Osasuna,es La Liga,25,1994,20,18,1591,17.7,0.51,0.11,0.51,0,0,0.34,0,0.51,0.11,0.62,0.51,0.62,0.4,0.4,0.15,0.55,0.4,0.15,0.55,0.4,0.55,Matches,253a06b9
145,Javier Avilés,es ESP,MFFW,Leganés,es La Liga,21,1997,9,1,184,2,0.5,0.5,0.5,0,0,0.5,0,0.49,0.49,0.98,0.49,0.98,0.25,0.25,0.45,0.7,0.25,0.45,0.7,0.25,0.7,Matches,53ddba36
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,26,21,1997,22.2,0,0,0,0,0,0.45,0,0,0,0,0,0,0.03,0.03,0,0.04,0.03,0.01,0.04,0.03,0.04,Matches,70d8e84c
147,Taiwo Awoniyi,ng NGA,FW,Mainz 05,de Bundesliga,21,1997,12,5,483,5.4,0.19,0,0.19,0,0,0.19,0,0.19,0,0.19,0.19,0.19,0.35,0.35,0.17,0.52,0.35,0.17,0.52,0.35,0.52,Matches,e5478b87
148,Florian Ayé,fr FRA,FWMF,Brescia,it Serie A,22,1997,22,15,1380,15.3,0,0,0,0,0,0.26,0.07,0,0,0,0,0,0.2,0.2,0.03,0.24,0.2,0.03,0.23,0.2,0.23,Matches,718b8afd
149,Jordan Ayew,gh GHA,FWMF,Crystal Palace,eng Premier League,27,1991,37,37,3148,35,0.26,0.06,0.26,0,0,0.17,0,0.26,0.06,0.31,0.26,0.31,0.19,0.19,0.05,0.24,0.18,0.06,0.24,0.18,0.24,Matches,da052c14
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,31,31,2731,30.3,0.07,0.1,0.07,0,0,0.33,0,0.07,0.1,0.16,0.07,0.16,0.08,0.08,0.08,0.16,0.08,0.08,0.16,0.08,0.16,Matches,2200181e
151,Ramon Azeez,ng NGA,MF,Granada,es La Liga,26,1992,25,14,1361,15.1,0.13,0,0.13,0,0,0.2,0,0.13,0,0.13,0.13,0.13,0.13,0.13,0.02,0.15,0.13,0.02,0.15,0.13,0.15,Matches,0cc474e7
152,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,36,36,3229,35.9,0.06,0.17,0.06,0,0,0.03,0,0.06,0.17,0.22,0.06,0.22,0.08,0.08,0.16,0.24,0.07,0.16,0.24,0.07,0.24,Matches,53cad200
153,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,11,9,827,9.2,0,0,0,0,0,0.11,0,0,0,0,0,0,0.01,0.01,0.08,0.09,0.01,0.08,0.09,0.01,0.09,Matches,d3ce9f1f
154,Iddrisu Baba,gh GHA,MF,Mallorca,es La Liga,23,1996,36,35,2903,32.3,0,0,0,0,0,0.19,0,0,0,0,0,0,0.03,0.03,0.01,0.03,0.03,0.01,0.03,0.03,0.03,Matches,bfd381b3
155,Khouma Babacar,sn SEN,FW,Lecce,it Serie A,26,1993,25,17,1422,15.8,0.19,0,0.19,0,0.13,0.25,0,0.19,0,0.19,0.19,0.19,0.39,0.28,0.04,0.32,0.39,0.04,0.43,0.28,0.32,Matches,422ec08a
156,Carlos Bacca,co COL,FWMF,Villarreal,es La Liga,32,1986,19,7,688,7.6,0.26,0.13,0.26,0,0,0.13,0,0.26,0.13,0.39,0.26,0.39,0.41,0.41,0.07,0.47,0.41,0.06,0.47,0.41,0.47,Matches,09a9e921
157,Milan Badelj,hr CRO,MF,Fiorentina,it Serie A,30,1989,22,20,1585,17.6,0.06,0,0.06,0,0,0.17,0.06,0.06,0,0.06,0.06,0.06,0.07,0.07,0.06,0.13,0.08,0.06,0.13,0.08,0.13,Matches,e8c930bb
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3489184e
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,16,16,1411,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.01,0.05,0.04,0.01,0.05,0.04,0.05,Matches,06df8256
160,Bastian Badu,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.45,0.45,0.45,Matches,3deb2342
161,Alex Baena,es ESP,MF,Villarreal,es La Liga,18,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,518f2234
162,Stéphane Bahoken,cm CMR,FW,Angers,fr Ligue 1,27,1992,20,10,907,10.1,0.4,0,0.3,0.1,0.1,0.3,0,0.4,0,0.4,0.3,0.3,0.3,0.22,0.08,0.3,0.3,0.08,0.37,0.22,0.3,Matches,5046b7d4
163,Daniel Baier,de GER,MF,Augsburg,de Bundesliga,35,1984,23,22,1941,21.6,0.05,0,0.05,0,0,0.28,0,0.05,0,0.05,0.05,0.05,0.02,0.02,0.02,0.04,0.02,0.02,0.04,0.02,0.04,Matches,f261abcb
164,Leon Bailey,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,22,12,1090,12.1,0.41,0.25,0.41,0,0,0,0.17,0.41,0.25,0.66,0.41,0.66,0.35,0.35,0.21,0.56,0.35,0.21,0.56,0.35,0.56,Matches,3a233281
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,4,1,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a1232f4e
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,15,13,1268,14.1,0.07,0,0.07,0,0,0.21,0.07,0.07,0,0.07,0.07,0.07,0.04,0.04,0,0.04,0.04,0,0.04,0.04,0.04,Matches,5065d67d
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,8,4,404,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.18,0.01,0.16,0.17,0.01,0.17,Matches,b18095b6
168,Stefan Bajic,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,be13e5a8
169,Tiemoué Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,24,1994,20,20,1719,19.1,0.05,0.1,0.05,0,0,0.21,0.05,0.05,0.1,0.16,0.05,0.16,0.09,0.09,0.05,0.14,0.09,0.05,0.14,0.09,0.14,Matches,59bf127b
170,Lewis Baker,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,8,7,545,6.1,0,0,0,0,0,0.16,0,0,0,0,0,0,0.07,0.07,0.05,0.11,0.07,0.05,0.12,0.07,0.12,Matches,1b278bf5
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a8567629
172,Ridle Baku,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,30,26,2351,26.1,0.04,0.11,0.04,0,0,0.19,0.04,0.04,0.11,0.15,0.04,0.15,0.04,0.04,0.12,0.16,0.04,0.12,0.16,0.04,0.16,Matches,442b56fa
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,17,13,1177,13.1,0.08,0,0.08,0,0,0.15,0,0.08,0,0.08,0.08,0.08,0.13,0.13,0,0.13,0.13,0,0.13,0.13,0.13,Matches,3626f7d9
174,Keita Baldé,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,21,9,858,9.5,0.42,0.11,0.42,0,0,0.42,0,0.42,0.1,0.52,0.42,0.52,0.43,0.43,0.08,0.52,0.43,0.09,0.52,0.43,0.52,Matches,509a4ccb
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38,38,3420,38,0.05,0.08,0.05,0,0,0.18,0,0.05,0.08,0.13,0.05,0.13,0.02,0.02,0.07,0.09,0.02,0.07,0.09,0.02,0.09,Matches,394854c4
176,Gareth Bale,wls WAL,FWMF,Real Madrid,es La Liga,30,1989,16,12,1089,12.1,0.17,0.17,0.17,0,0,0.33,0.08,0.17,0.17,0.33,0.17,0.33,0.29,0.29,0.1,0.39,0.29,0.1,0.39,0.29,0.39,Matches,a58bb1e1
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,9,6,563,6.3,0,0,0,0,0,0.16,0,0,0,0,0,0,0.02,0.02,0,0.02,0.01,0,0.01,0.01,0.01,Matches,1fe67e86
178,Leonardo Balerdi,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,7,1,133,1.5,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7c3ed041
179,Marco Ballarini,it ITA,MF,Udinese,it Serie A,18,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8cb494c9
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,21,18,1679,18.7,0,0,0,0,0,0.21,0,0,0,0,0,0,0.03,0.03,0.07,0.11,0.03,0.07,0.11,0.03,0.11,Matches,f449640d
181,Florent Balmont,fr FRA,MF,Dijon,fr Ligue 1,39,1980,11,4,401,4.5,0,0,0,0,0,0.22,0,0,0,0,0,0,0.04,0.04,0,0.04,0.04,0.01,0.04,0.04,0.04,Matches,4e7bfc23
182,Mario Balotelli,it ITA,FW,Brescia,it Serie A,28,1990,19,16,1404,15.6,0.32,0,0.32,0,0,0.38,0.06,0.32,0,0.32,0.32,0.32,0.46,0.46,0.03,0.49,0.46,0.03,0.49,0.46,0.49,Matches,8ff07990
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,7,6,554,6.2,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.05,0.05,0,0.05,0.05,0,0.05,Matches,7fecbcdb
184,Jonathan Bamba,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,26,22,1937,21.5,0.05,0.19,0,0.05,0.14,0.05,0,0.05,0.19,0.23,0,0.19,0.24,0.13,0.11,0.24,0.24,0.11,0.35,0.13,0.24,Matches,b2bd0f6c
185,Éver Banega,ar ARG,MF,Sevilla,es La Liga,31,1988,33,28,2475,27.5,0.11,0.25,0.04,0.07,0.07,0.36,0,0.11,0.25,0.36,0.04,0.29,0.11,0.05,0.19,0.24,0.11,0.19,0.29,0.05,0.24,Matches,fa937f7a
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,27,26,2207,24.5,0.16,0,0.16,0,0,0.53,0.04,0.16,0,0.16,0.16,0.16,0.13,0.13,0,0.14,0.14,0,0.14,0.14,0.14,Matches,0821331c
187,Antonín Barák,cz CZE,MF,Udinese,it Serie A,24,1994,8,1,194,2.2,0,0,0,0,0,0.45,0,0,0,0,0,0,0.05,0.05,0.09,0.14,0.06,0.08,0.14,0.06,0.14,Matches,01efac19
188,Antonín Barák,cz CZE,MF,Lecce,it Serie A,24,1994,16,15,1369,15.2,0.13,0.07,0.13,0,0,0,0,0.13,0.07,0.2,0.13,0.2,0.21,0.21,0.09,0.3,0.21,0.09,0.3,0.21,0.3,Matches,01efac19
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5,5,450,5,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.02,0.02,0.01,0.01,0.02,0.01,0.02,Matches,c010b898
190,Danilo Barbosa,br BRA,DFMF,Nice,fr Ligue 1,23,1996,16,12,1122,12.5,0,0,0,0,0,0.32,0,0,0,0,0,0,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches,0557ff4f
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.16,0.16,0,0.16,Matches,1ddbc7ca
192,Enis Bardhi,mk MKD,MF,Levante,es La Liga,24,1995,30,23,2114,23.5,0.3,0.09,0.3,0,0,0.21,0,0.3,0.09,0.38,0.3,0.38,0.2,0.2,0.08,0.28,0.2,0.08,0.28,0.2,0.28,Matches,cac2537b
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21,21,1890,21,0,0.05,0,0,0,0.29,0,0,0.05,0.05,0,0.05,0.01,0.01,0.03,0.04,0.01,0.03,0.05,0.01,0.05,Matches,1ae30132
194,Nicolò Barella,it ITA,MF,Inter,it Serie A,22,1997,27,23,2013,22.4,0.04,0.18,0.04,0,0,0.49,0,0.04,0.18,0.22,0.04,0.22,0.07,0.07,0.07,0.14,0.07,0.07,0.14,0.07,0.14,Matches,6928979a
195,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,30,1989,15,6,586,6.5,0,0,0,0,0,0.46,0.15,0,0,0,0,0,0.03,0.03,0.02,0.05,0.03,0.02,0.05,0.03,0.05,Matches,3f7cd8f1
196,Antonino Barillà,it ITA,MF,Parma,it Serie A,31,1988,26,20,1688,18.8,0.05,0.11,0.05,0,0,0.32,0,0.05,0.11,0.16,0.05,0.16,0.06,0.06,0.11,0.18,0.06,0.11,0.17,0.06,0.17,Matches,a64cbd35
197,Kike Barja,es ESP,MFFW,Osasuna,es La Liga,22,1997,8,4,313,3.5,0,0.29,0,0,0,0,0,0,0.29,0.29,0,0.29,0.14,0.14,0.29,0.43,0.14,0.28,0.43,0.14,0.43,Matches,aad53e64
198,Ross Barkley,eng ENG,MF,Chelsea,eng Premier League,25,1993,21,13,1103,12.3,0.08,0.33,0.08,0,0,0,0,0.08,0.33,0.41,0.08,0.41,0.18,0.18,0.23,0.4,0.18,0.23,0.4,0.18,0.4,Matches,3a24769f
199,Aymen Barkok,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,3,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a2a85828
200,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,29,1989,19,17,1352,15,0.4,0,0.33,0.07,0.07,0.27,0,0.4,0,0.4,0.33,0.33,0.37,0.32,0.03,0.35,0.37,0.03,0.4,0.32,0.35,Matches,2691c772
201,Harvey Barnes,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,36,24,2083,23.1,0.26,0.35,0.26,0,0,0,0,0.26,0.35,0.6,0.26,0.6,0.38,0.38,0.15,0.53,0.38,0.15,0.53,0.38,0.53,Matches,3ea50f67
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,12,7,641,7.1,0,0.14,0,0,0,0.42,0,0,0.14,0.14,0,0.14,0.01,0.01,0.08,0.1,0.01,0.08,0.09,0.01,0.09,Matches,487d9b09
203,Antonio Barreca,it ITA,DFMF,Genoa,it Serie A,24,1995,18,11,1095,12.2,0,0.08,0,0,0,0,0,0,0.08,0.08,0,0.08,0.02,0.02,0.03,0.05,0.01,0.03,0.05,0.01,0.05,Matches,6a189491
204,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,18,11,938,10.4,0,0.19,0,0,0,0.38,0,0,0.19,0.19,0,0.19,0.04,0.04,0.02,0.06,0.04,0.02,0.06,0.04,0.06,Matches,00242b75
205,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,17,3,442,4.9,0,0,0,0,0,0.2,0,0,0,0,0,0,0.16,0.16,0.1,0.27,0.16,0.1,0.26,0.16,0.26,Matches,200e89e1
206,Édgar Barreto,py PAR,MF,Sampdoria,it Serie A,35,1984,2,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches,43a1bea5
207,Musa Barrow,gm GAM,FW,Bologna,it Serie A,20,1998,18,14,1354,15,0.6,0.13,0.53,0.07,0.07,0.07,0,0.6,0.13,0.73,0.53,0.66,0.39,0.35,0.21,0.56,0.39,0.21,0.61,0.34,0.56,Matches,e5bf73f3
208,Musa Barrow,gm GAM,FWMF,Atalanta,it Serie A,20,1998,7,1,190,2.1,0,0.95,0,0,0.48,0,0,0,0.95,0.95,0,0.95,0.86,0.48,0.29,0.76,0.86,0.28,1.14,0.5,0.78,Matches,e5bf73f3
209,Fin Bartels,de GER,FWMF,Werder Bremen,de Bundesliga,32,1987,14,1,340,3.8,0,0,0,0,0,0.53,0,0,0,0,0,0,0.11,0.11,0.11,0.21,0.11,0.09,0.2,0.11,0.2,Matches,acc7b7ec
210,Marc Bartra,es ESP,DFMF,Betis,es La Liga,28,1991,30,29,2524,28,0.11,0.04,0.11,0,0,0.29,0,0.11,0.04,0.14,0.11,0.14,0.06,0.06,0.04,0.09,0.06,0.04,0.09,0.06,0.09,Matches,b742cc0d
