Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1607,Marvin Martin,fr FRA,MF,Lille,fr Ligue 1,24,1988,32,29,2418,26.9,0,0.22,0,0,0,0.37,0,0,0.22,0.22,0,0.22,Matches,f4319ee8
1608,Russell Martin,sct SCO,DF,Norwich City,eng Premier League,26,1986,31,30,2691,29.9,0.1,0,0.1,0,0,0.03,0,0.1,0,0.1,0.1,0.1,Matches,24952f1e
1609,Álex Martínez,es ESP,DFMF,Betis,es La Liga,21,1990,13,11,1041,11.6,0,0.17,0,0,0,0.09,0,0,0.17,0.17,0,0.17,Matches,e1c805cf
1610,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,26,1986,29,29,2583,28.7,0.03,0.14,0.03,0,0,0.14,0,0.03,0.14,0.17,0.03,0.17,Matches,d9b0cc38
1611,Igor Martínez,es ESP,FWMF,Athletic Club,es La Liga,23,1989,3,0,109,1.2,0,0,0,0,0,0.83,0,0,0,0,0,0,Matches,c68990c2
1612,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,21,1991,34,34,3060,34,0.12,0,0.12,0,0,0.26,0,0.12,0,0.12,0.12,0.12,Matches,3fc45c73
1613,Javi Martínez,es ESP,DFMF,Bayern Munich,de Bundesliga,23,1988,26,19,1747,19.4,0.15,0.15,0.15,0,0,0.15,0,0.15,0.15,0.31,0.15,0.31,Matches,7f97771d
1614,Obafemi Martins,ng NGA,FW,Levante,es La Liga,27,1984,21,18,1710,19,0.37,0.11,0.37,0,0,0.32,0,0.37,0.11,0.47,0.37,0.47,Matches,70849fc2
1615,Joris Marveaux,mq MTQ,MF,Montpellier,fr Ligue 1,29,1982,7,1,218,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,df8795f4
1616,Sylvain Marveaux,fr FRA,FWMF,Newcastle Utd,eng Premier League,26,1986,22,10,1007,11.2,0.09,0.36,0.09,0,0,0,0,0.09,0.36,0.45,0.09,0.45,Matches,4ef705ab
1617,Thorben Marx,de GER,MF,M'Gladbach,de Bundesliga,31,1981,23,23,1993,22.1,0.09,0.09,0,0.09,0.09,0.27,0,0.09,0.09,0.18,0,0.09,Matches,515f7a10
1618,Maka Mary,fr FRA,DF,Bastia,fr Ligue 1,23,1989,7,5,479,5.3,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,3e6ff51c
1619,Omar Mascarell,es ESP,MF,Real Madrid,es La Liga,19,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,11fd2b75
1620,Javier Mascherano,ar ARG,DFMF,Barcelona,es La Liga,28,1984,25,21,1934,21.5,0,0,0,0,0,0.14,0.05,0,0,0,0,0,Matches,5070881b
1621,Salvatore Masiello,it ITA,DFMF,Torino,it Serie A,30,1982,24,22,2014,22.4,0,0.04,0,0,0,0.27,0,0,0.04,0.04,0,0.04,Matches,7f864c2a
1622,Juan Mata,es ESP,FWMF,Chelsea,eng Premier League,24,1988,35,31,2727,30.3,0.36,0.4,0.36,0,0,0.1,0,0.36,0.4,0.76,0.36,0.76,Matches,29733c72
1623,Simão Mate Junior,mz MOZ,DFMF,Levante,es La Liga,24,1988,4,2,249,2.8,0,0,0,0,0,0.36,0,0,0,0,0,0,Matches,68723d1f
1624,Rudy Mater,fr FRA,DF,Valenciennes,fr Ligue 1,31,1980,25,24,2009,22.3,0.04,0,0.04,0,0,0.22,0,0.04,0,0.04,0.04,0.04,Matches,9c474d1f
1625,Carlos Matheu,ar ARG,DF,Atalanta,it Serie A,27,1985,4,1,178,2,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,2616beec
1626,Jérémy Mathieu,fr FRA,DF,Valencia,es La Liga,28,1983,17,16,1417,15.7,0.06,0,0.06,0,0,0.25,0,0.06,0,0.06,0.06,0.06,Matches,5b887c7a
1627,Joël Matip,cm CMR,DFMF,Schalke 04,de Bundesliga,20,1991,32,32,2872,31.9,0.09,0,0.09,0,0,0.13,0,0.09,0,0.09,0.09,0.09,Matches,b217ef29
1628,Karim Matmour,dz ALG,FWMF,Eint Frankfurt,de Bundesliga,27,1985,24,12,1203,13.4,0.07,0.07,0.07,0,0,0.3,0.15,0.07,0.07,0.15,0.07,0.15,Matches,d9796d83
1629,Alessandro Matri,it ITA,FW,Juventus,it Serie A,27,1984,22,10,1008,11.2,0.71,0,0.71,0,0,0.27,0,0.71,0,0.71,0.71,0.71,Matches,58d97e77
1630,Felipe Mattioni,br BRA,DF,Espanyol,es La Liga,23,1988,6,4,370,4.1,0,0,0,0,0,0.49,0,0,0,0,0,0,Matches,8dbe6343
1631,Blaise Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,25,1987,37,35,3132,34.8,0.14,0,0.14,0,0,0.11,0.03,0.14,0,0.14,0.14,0.14,Matches,c0cddebe
1632,Matuzalém,br BRA,MF,Genoa,it Serie A,32,1980,15,15,1277,14.2,0.07,0.14,0.07,0,0,0.49,0,0.07,0.14,0.21,0.07,0.21,Matches,5ba2fc63
1633,Neal Maupay,fr FRA,FWMF,Nice,fr Ligue 1,15,1996,15,3,456,5.1,0.59,0,0.59,0,0,0.2,0,0.59,0,0.59,0.59,0.59,Matches,4bcf39f6
1634,Stefano Mauri,it ITA,FWMF,Lazio,it Serie A,32,1980,26,23,1905,21.2,0.14,0.24,0.09,0.05,0.05,0.14,0.05,0.14,0.24,0.38,0.09,0.33,Matches,e3bb6738
1635,Nicolas Maurice-Belay,fr FRA,FWMF,Bordeaux,fr Ligue 1,27,1985,29,22,1871,20.8,0,0.05,0,0,0,0.1,0,0,0.05,0.05,0,0.05,Matches,8a8e4f0c
1636,Hélder Maurílio,br BRA,DFMF,Nancy,fr Ligue 1,24,1988,4,4,318,3.5,0,0.29,0,0,0,0.57,0,0,0.28,0.28,0,0.28,Matches,cf687463
1637,Chris Mavinga,cd COD,DF,Rennes,fr Ligue 1,21,1991,27,27,2321,25.8,0,0.04,0,0,0,0.19,0.04,0,0.04,0.04,0,0.04,Matches,fda36cfb
1638,Mërgim Mavraj,al ALB,DF,Greuther Fürth,de Bundesliga,26,1986,32,32,2808,31.2,0,0,0,0,0,0.19,0.03,0,0,0,0,0,Matches,0eb5720b
1639,Rio Mavuba,fr FRA,MF,Lille,fr Ligue 1,28,1984,19,17,1532,17,0,0,0,0,0,0,0,0,0,0,0,0,Matches,48c16bf5
1640,Eric Maxim Choupo-Moting,cm CMR,FWMF,Mainz 05,de Bundesliga,23,1989,8,4,411,4.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0e6bc38c
1641,Alexandru Maxim,ro ROU,MF,Stuttgart,de Bundesliga,22,1990,11,8,672,7.5,0.13,0.13,0.13,0,0,0.27,0,0.13,0.13,0.27,0.13,0.27,Matches,61fc9685
1642,Maxwell,br BRA,DF,Paris S-G,fr Ligue 1,30,1981,33,33,2933,32.6,0.06,0.09,0.06,0,0,0.06,0,0.06,0.09,0.15,0.06,0.15,Matches,6f08cece
1643,Kévin Mayi,ga GAB,FWMF,Saint-Étienne,fr Ligue 1,19,1993,7,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6a26e528
1644,Emmanuel Mayuka,zm ZAM,FW,Southampton,eng Premier League,21,1990,11,1,233,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,126fd532
1645,Iheb Mbarki,tn TUN,DFMF,Evian,fr Ligue 1,20,1992,15,6,559,6.2,0,0.16,0,0,0,0.48,0,0,0.16,0.16,0,0.16,Matches,9b8328c0
1646,Stéphane Mbia,cm CMR,DFMF,QPR,eng Premier League,26,1986,29,29,2412,26.8,0,0.11,0,0,0,0.34,0.04,0,0.11,0.11,0,0.11,Matches,c39d9657
1647,Stéphane Mbia,cm CMR,DFMF,Marseille,fr Ligue 1,26,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c39d9657
1648,David Mbodj Mbaye,sn SEN,DF,Pescara,it Serie A,17,1994,1,0,7,0.1,0,,0,0,,0,0,0,,,0,,Matches,e4aeb7e3
1649,Jobi McAnuff,jm JAM,MF,Reading,eng Premier League,30,1981,38,38,3266,36.3,0,0.19,0,0,0,0.14,0,0,0.19,0.19,0,0.19,Matches,0f602616
1650,James McArthur,sct SCO,MF,Wigan Athletic,eng Premier League,24,1987,34,24,2413,26.8,0.11,0.07,0.11,0,0,0.26,0,0.11,0.07,0.19,0.11,0.19,Matches,cee31595
1651,Gareth McAuley,nir NIR,DF,West Brom,eng Premier League,32,1979,36,36,3240,36,0.08,0.06,0.08,0,0,0.08,0,0.08,0.06,0.14,0.08,0.14,Matches,ac7d7378
1652,Alex McCarthy,eng ENG,GK,Reading,eng Premier League,22,1989,13,13,1170,13,0,0,0,0,0,0,0,0,0,0,0,0,Matches,36c2ca73
1653,James McCarthy,ie IRL,MF,Wigan Athletic,eng Premier League,21,1990,38,38,3374,37.5,0.08,0.05,0.08,0,0,0.19,0,0.08,0.05,0.13,0.08,0.13,Matches,64b08de7
1654,George McCartney,nir NIR,DF,West Ham,eng Premier League,31,1981,12,9,879,9.8,0,0.2,0,0,0,0.2,0,0,0.2,0.2,0,0.2,Matches,f6c4946d
1655,James McClean,ie IRL,FWMF,Sunderland,eng Premier League,23,1989,36,24,2342,26,0.08,0.12,0.08,0,0,0.15,0,0.08,0.12,0.19,0.08,0.19,Matches,53538b39
1656,Garath McCleary,jm JAM,FWMF,Reading,eng Premier League,25,1987,31,15,1580,17.6,0.17,0.11,0.17,0,0,0,0,0.17,0.11,0.28,0.17,0.28,Matches,3d383df8
1657,James McFadden,sct SCO,FWMF,Sunderland,eng Premier League,29,1983,3,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2cfdae75
1658,Callum McManaman,eng ENG,FWMF,Wigan Athletic,eng Premier League,21,1991,20,8,641,7.1,0.28,0.14,0.28,0,0,0,0,0.28,0.14,0.42,0.28,0.42,Matches,1a5dbcc2
1659,Gary Medel,cl CHI,DFMF,Sevilla,es La Liga,24,1987,32,31,2643,29.4,0.2,0.1,0.2,0,0,0.24,0.1,0.2,0.1,0.31,0.2,0.31,Matches,563a68ad
1660,Carl Medjani,dz ALG,DFMF,Ajaccio,fr Ligue 1,27,1985,19,19,1697,18.9,0.05,0.11,0.05,0,0,0.05,0,0.05,0.11,0.16,0.05,0.16,Matches,70c2f41a
1661,Slobodan Medojević,rs SRB,MF,Wolfsburg,de Bundesliga,21,1990,8,6,555,6.2,0,0.16,0,0,0,0.16,0,0,0.16,0.16,0,0.16,Matches,2e64bb49
1662,Riccardo Meggiorini,it ITA,FW,Torino,it Serie A,26,1985,31,18,1597,17.7,0.17,0.11,0.17,0,0,0.28,0,0.17,0.11,0.28,0.17,0.28,Matches,2ec0f902
1663,Alexander Meier,de GER,FWMF,Eint Frankfurt,de Bundesliga,29,1983,31,31,2722,30.2,0.53,0.1,0.43,0.1,0.1,0.13,0,0.53,0.1,0.63,0.43,0.53,Matches,362aa29d
1664,Raul Meireles,pt POR,MF,Chelsea,eng Premier League,29,1983,3,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e767cd27
1665,Leonardo Melazzi,uy URU,FW,Genoa,it Serie A,21,1991,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1b96f8ae
1666,Maor Melikson,il ISR,MF,Valenciennes,fr Ligue 1,27,1984,16,13,1127,12.5,0.16,0.08,0.16,0,0,0,0,0.16,0.08,0.24,0.16,0.24,Matches,ffc3c7ba
1667,Túlio de Melo,br BRA,FW,Lille,fr Ligue 1,27,1985,23,4,678,7.5,0.13,0,0.13,0,0,0.27,0,0.13,0,0.13,0.13,0.13,Matches,a2a9ab91
1668,Lucas Mendes,br BRA,DF,Marseille,fr Ligue 1,22,1990,25,22,1995,22.2,0,0,0,0,0,0,0.05,0,0,0,0,0,Matches,5169f27f
1669,Ryan Mendes,cv CPV,FWMF,Lille,fr Ligue 1,22,1990,9,3,328,3.6,0.56,0.28,0.56,0,0,0.28,0,0.55,0.27,0.82,0.55,0.82,Matches,ba6e01ab
1670,Tiago Mendes,pt POR,MF,Atlético Madrid,es La Liga,31,1981,22,14,1381,15.3,0.13,0,0.13,0,0,0.33,0,0.13,0,0.13,0.13,0.13,Matches,5e0f7b89
1671,Markus Mendler,de GER,FWMF,Nürnberg,de Bundesliga,19,1993,3,2,152,1.7,0,0,0,0,0,0.59,0,0,0,0,0,0,Matches,068fa372
1672,Bernard Mendy,fr FRA,DFFW,Brest,fr Ligue 1,30,1981,31,30,2665,29.6,0,0.03,0,0,0,0.27,0,0,0.03,0.03,0,0.03,Matches,ea52a7a5
1673,Jérémy Ménez,fr FRA,FWMF,Paris S-G,fr Ligue 1,25,1987,30,24,2042,22.7,0.22,0.31,0.22,0,0,0.22,0,0.22,0.31,0.53,0.22,0.53,Matches,41976af1
1674,Dolly Menga,ao ANG,FW,Torino,it Serie A,19,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c5a0ff5a
1675,John Mensah,gh GHA,DF,Rennes,fr Ligue 1,29,1982,4,3,257,2.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,142ed694
1676,Jonathan Mensah,gh GHA,DF,Evian,fr Ligue 1,22,1990,6,6,480,5.3,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,8087e6cb
1677,Camel Meriem,fr FRA,MF,Nice,fr Ligue 1,32,1979,24,14,1163,12.9,0.23,0.16,0.23,0,0,0,0,0.23,0.15,0.39,0.23,0.39,Matches,ebef883d
1678,Alexander Merkel,kz KAZ,MF,Genoa,it Serie A,20,1992,6,4,299,3.3,0.3,0,0.3,0,0,0.3,0,0.3,0,0.3,0.3,0.3,Matches,5181e2cb
1679,Alexander Merkel,kz KAZ,MF,Udinese,it Serie A,20,1992,5,1,121,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5181e2cb
1680,Per Mertesacker,de GER,DF,Arsenal,eng Premier League,27,1984,34,33,3029,33.7,0.09,0,0.09,0,0,0.09,0.03,0.09,0,0.09,0.09,0.09,Matches,5be28712
1681,Maikel Mesa,es ESP,MF,Osasuna,es La Liga,21,1991,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,2afb7b21
1682,Djamel Mesbah,dz ALG,DFMF,Milan,it Serie A,27,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,72158162
1683,Djamel Mesbah,dz ALG,DFMF,Parma,it Serie A,27,1984,7,3,406,4.5,0,0,0,0,0,0.22,0,0,0,0,0,0,Matches,72158162
1684,Lionel Messi,ar ARG,FWMF,Barcelona,es La Liga,25,1987,32,28,2650,29.4,1.56,0.37,1.43,0.14,0.14,0.03,0,1.56,0.37,1.94,1.43,1.8,Matches,d70ce98e
1685,Giandomenico Mesto,it ITA,DFMF,Genoa,it Serie A,30,1982,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6447938e
1686,Giandomenico Mesto,it ITA,DFMF,Napoli,it Serie A,30,1982,16,7,738,8.2,0.12,0.12,0.12,0,0,0.12,0,0.12,0.12,0.24,0.12,0.24,Matches,6447938e
1687,Christoph Metzelder,de GER,DF,Schalke 04,de Bundesliga,31,1980,4,1,204,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3f866377
1688,Philippe Mexès,fr FRA,DF,Milan,it Serie A,30,1982,25,25,2186,24.3,0.04,0.04,0.04,0,0,0.45,0,0.04,0.04,0.08,0.04,0.08,Matches,a5eb25eb
1689,Max Meyer,de GER,FWMF,Schalke 04,de Bundesliga,16,1995,5,0,76,0.8,0,1.25,0,0,0,0,0,0,1.18,1.18,0,1.18,Matches,eba42d2b
1690,David Meyler,ie IRL,MF,Sunderland,eng Premier League,23,1989,3,0,68,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8ea6417a
1691,Teddy Mézague,fr FRA,DF,Montpellier,fr Ligue 1,22,1990,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e0760140
1692,Fabrizio Miccoli,it ITA,FW,Palermo,it Serie A,33,1979,29,22,1895,21.1,0.38,0.33,0.28,0.09,0.09,0.33,0.05,0.38,0.33,0.71,0.28,0.62,Matches,80221e9b
1693,Míchel,es ESP,MF,Getafe,es La Liga,26,1985,17,13,1063,11.8,0,0,0,0,0,0.76,0.08,0,0,0,0,0,Matches,4d425e6e
1694,Míchel,es ESP,MF,Levante,es La Liga,24,1988,37,20,1939,21.5,0.23,0.19,0.19,0.05,0.05,0.28,0,0.23,0.19,0.42,0.19,0.37,Matches,418f8f61
1695,Michu,es ESP,FWMF,Swansea City,eng Premier League,26,1986,35,35,2998,33.3,0.54,0.06,0.54,0,0,0.18,0,0.54,0.06,0.6,0.54,0.6,Matches,98429b7b
1696,Sebastian Mielitz,de GER,GK,Werder Bremen,de Bundesliga,23,1989,34,34,3060,34,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,51d90d26
1697,Giulio Migliaccio,it ITA,DFMF,Fiorentina,it Serie A,31,1981,24,9,1003,11.1,0.09,0,0.09,0,0,0.45,0,0.09,0,0.09,0.09,0.09,Matches,e0d0587c
1698,Giulio Migliaccio,it ITA,DFMF,Palermo,it Serie A,31,1981,1,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e0d0587c
1699,Simon Mignolet,be BEL,GK,Sunderland,eng Premier League,24,1988,38,38,3420,38,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,d436eb94
1700,Jean-Pascal Mignot,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,1981,7,7,607,6.7,0,0,0,0,0,0.15,0,0,0,0,0,0,Matches,9.23E+30
1701,Yassin Mikari,tn TUN,DFMF,Sochaux,fr Ligue 1,29,1983,12,5,516,5.7,0.18,0,0.18,0,0,0.35,0,0.17,0,0.17,0.17,0.17,Matches,64f5a574
1702,Tobias Mikkelsen,dk DEN,FWMF,Greuther Fürth,de Bundesliga,25,1986,6,0,98,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1301c012
1703,Miku,ve VEN,FW,Getafe,es La Liga,26,1985,2,2,158,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4eba9598
1704,Arkadiusz Milik,pl POL,FW,Leverkusen,de Bundesliga,18,1994,6,0,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,85613cf0
1705,Diego Milito,ar ARG,FW,Inter,it Serie A,33,1979,20,19,1577,17.5,0.51,0.11,0.34,0.17,0.17,0,0,0.51,0.11,0.63,0.34,0.46,Matches,2188289f
1706,James Milner,eng ENG,DFMF,Manchester City,eng Premier League,26,1986,26,19,1725,19.2,0.21,0.16,0.21,0,0,0.05,0.05,0.21,0.16,0.37,0.21,0.37,Matches,2f90f6b8
1707,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,16,1995,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0b90bb97
1708,Abraham Minero,es ESP,DFMF,Zaragoza,es La Liga,26,1986,35,35,3122,34.7,0,0.06,0,0,0,0.4,0.03,0,0.06,0.06,0,0.06,Matches,ce2c56fc
1709,Rubén Miño,es ESP,GK,Mallorca,es La Liga,23,1989,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,60afe7a3
1710,Ignasi Miquel,es ESP,DF,Arsenal,eng Premier League,19,1992,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,174f09a6
1711,Kevin Mirallas,be BEL,FWMF,Everton,eng Premier League,24,1987,27,23,1824,20.3,0.3,0.15,0.3,0,0,0.15,0,0.3,0.15,0.44,0.3,0.44,Matches,aa51343f
1712,Miranda,br BRA,DF,Atlético Madrid,es La Liga,27,1984,35,35,3146,35,0.06,0.03,0.06,0,0,0.29,0.03,0.06,0.03,0.09,0.06,0.09,Matches,314f2124
1713,Roderick Miranda,pt POR,DF,La Coruña,es La Liga,21,1991,3,3,238,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,390ab439
1714,Antonio Mirante,it ITA,GK,Parma,it Serie A,29,1983,33,33,2883,32,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,30223b33
1715,Adam Mitchell,ie IRL,FWMF,Sunderland,eng Premier League,18,1993,1,0,3,0,0,,0,0,,0,0,0,,,0,,Matches,c2a4ce02
1716,Ryo Miyaichi,jp JPN,FWMF,Wigan Athletic,eng Premier League,19,1992,4,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c4acb36f
1717,Peniel Mlapa,tg TOG,FW,M'Gladbach,de Bundesliga,21,1991,20,3,493,5.5,0.36,0,0.36,0,0,0,0,0.37,0,0.37,0.37,0.37,Matches,aaa5e955
1718,Anthony Modeste,fr FRA,FW,Bastia,fr Ligue 1,24,1988,36,35,3025,33.6,0.45,0.09,0.36,0.09,0.15,0.12,0.03,0.45,0.09,0.54,0.36,0.45,Matches,34e4343c
1719,Francesco Modesto,it ITA,DFMF,Pescara,it Serie A,30,1982,19,19,1607,17.9,0,0,0,0,0,0.28,0,0,0,0,0,0,Matches,9dd47fba
1720,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,26,1985,33,25,2179,24.2,0.12,0.12,0.12,0,0,0.33,0,0.12,0.12,0.25,0.12,0.25,Matches,6025fab1
1721,Sascha Mölders,de GER,FW,Augsburg,de Bundesliga,27,1985,24,23,1866,20.7,0.48,0,0.48,0,0,0.1,0,0.48,0,0.48,0.48,0.48,Matches,9ddae0f4
1722,Jorge Molina,es ESP,FW,Betis,es La Liga,30,1982,32,22,2118,23.5,0.55,0.04,0.51,0.04,0.09,0.13,0,0.55,0.04,0.59,0.51,0.55,Matches,43f71e77
1723,Cristian Molinaro,it ITA,DFMF,Stuttgart,de Bundesliga,29,1983,25,19,1762,19.6,0,0.05,0,0,0,0.26,0,0,0.05,0.05,0,0.05,Matches,1c8c5aed
1724,Guillermo Molins,se SWE,FWMF,Betis,es La Liga,23,1988,4,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cda49f68
1725,Yohan Mollo,fr FRA,FWMF,Nancy,fr Ligue 1,23,1989,17,16,1162,12.9,0.23,0.31,0.23,0,0,0.23,0,0.23,0.31,0.54,0.23,0.54,Matches,74950bcc
1726,Yohan Mollo,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,23,1989,19,15,1065,11.8,0.34,0.59,0.34,0,0,0.08,0,0.34,0.59,0.93,0.34,0.93,Matches,74950bcc
1727,Cédric Mongongu,cd COD,DF,Evian,fr Ligue 1,23,1989,18,18,1539,17.1,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,13f4ca73
1728,Garry Monk,eng ENG,DF,Swansea City,eng Premier League,33,1979,11,10,925,10.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a70de3a4
1729,Kévin Monnet-Paquet,fr FRA,FWMF,Lorient,fr Ligue 1,23,1988,35,28,2612,29,0.21,0.03,0.21,0,0,0.07,0,0.21,0.03,0.24,0.21,0.24,Matches,4a57580c
1730,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,26,1986,10,9,791,8.8,0.11,0.11,0.11,0,0,0.23,0,0.11,0.11,0.23,0.11,0.23,Matches,d4cb83cc
1731,Nacho Monreal,es ESP,DF,Málaga,es La Liga,26,1986,14,14,1186,13.2,0.08,0.15,0.08,0,0,0.23,0,0.08,0.15,0.23,0.08,0.23,Matches,d4cb83cc
1732,Paco Montañés,es ESP,FWMF,Zaragoza,es La Liga,25,1986,38,38,3224,35.8,0.14,0.03,0.14,0,0,0.08,0,0.14,0.03,0.17,0.14,0.17,Matches,9cc493b1
1733,Víctor Montaño,co COL,FW,Rennes,fr Ligue 1,28,1984,10,3,364,4,0.25,0,0.25,0,0,0.25,0,0.25,0,0.25,0.25,0.25,Matches,bcd514bc
1734,Riccardo Montolivo,it ITA,MF,Milan,it Serie A,27,1985,32,31,2698,30,0.13,0.07,0.13,0,0,0.2,0,0.13,0.07,0.2,0.13,0.2,Matches,b746d309
1735,Martín Montoya,es ESP,DF,Barcelona,es La Liga,21,1991,15,11,1154,12.8,0.08,0.23,0.08,0,0,0,0,0.08,0.23,0.31,0.08,0.31,Matches,5cec2487
1736,Fabián Monzón,ar ARG,DF,Nice,fr Ligue 1,25,1987,1,1,79,0.9,0,0,0,0,1.11,0,0,0,0,0,0,0,Matches,ef115d48
1737,Fabián Monzón,ar ARG,DF,Lyon,fr Ligue 1,25,1987,5,2,201,2.2,0,0.45,0,0,0,0,0,0,0.45,0.45,0,0.45,Matches,ef115d48
1738,Luke Moore,eng ENG,FW,Swansea City,eng Premier League,26,1986,17,4,538,6,0.5,0.33,0.5,0,0,0,0,0.5,0.33,0.84,0.5,0.84,Matches,bf06d13a
1739,Anselmo de Moraes,br BRA,MF,Genoa,it Serie A,23,1989,5,1,133,1.5,0,0,0,0,0,0.67,0,0,0,0,0,0,Matches,2bb57ba0
1740,Anselmo de Moraes,br BRA,MF,Palermo,it Serie A,23,1989,5,2,192,2.1,0.48,0,0.48,0,0,0.48,0,0.47,0,0.47,0.47,0.47,Matches,2bb57ba0
1741,Pedro Morales,cl CHI,MF,Málaga,es La Liga,27,1985,7,5,396,4.4,0.68,0.68,0.68,0,0,0,0,0.68,0.68,1.36,0.68,1.36,Matches,ff840341
1742,Maximiliano Moralez,ar ARG,FWMF,Atalanta,it Serie A,25,1987,29,26,2004,22.3,0.04,0.04,0.04,0,0,0.13,0,0.04,0.04,0.09,0.04,0.09,Matches,f99f37fc
1743,Erik Morán,es ESP,MF,Athletic Club,es La Liga,21,1991,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6941883f
1744,Álvaro Morata,es ESP,FW,Real Madrid,es La Liga,19,1992,12,5,418,4.6,0.43,0.22,0.43,0,0,0.65,0,0.43,0.22,0.65,0.43,0.65,Matches,129af0db
1745,Jan Morávek,cz CZE,FWMF,Augsburg,de Bundesliga,22,1989,21,16,1278,14.2,0.07,0.21,0.07,0,0,0.21,0,0.07,0.21,0.28,0.07,0.28,Matches,e7d22eae
1746,Jonathan Moreira,br BRA,DF,Inter,it Serie A,26,1986,8,8,567,6.3,0,0.16,0,0,0,0.16,0,0,0.16,0.16,0,0.16,Matches,90a2a72b
1747,Steven Moreira,fr FRA,DFMF,Rennes,fr Ligue 1,17,1994,3,3,225,2.5,0,0.4,0,0,0,0.4,0,0,0.4,0.4,0,0.4,Matches,f10983ae
1748,Jérémy Morel,mg MAD,DF,Marseille,fr Ligue 1,28,1984,36,36,3201,35.6,0.03,0.03,0.03,0,0,0.17,0,0.03,0.03,0.06,0.03,0.06,Matches,e97150c0
1749,Alberto Moreno,es ESP,DFMF,Sevilla,es La Liga,20,1992,15,12,1110,12.3,0,0.16,0,0,0,0.41,0,0,0.16,0.16,0,0.16,Matches,11b9265b
1750,Héctor Moreno,mx MEX,DF,Espanyol,es La Liga,24,1988,32,31,2771,30.8,0.06,0.06,0.06,0,0,0.23,0.03,0.06,0.06,0.13,0.06,0.13,Matches,5d311e8d
1751,Emiliano Moretti,it ITA,DF,Genoa,it Serie A,31,1981,33,26,2368,26.3,0,0,0,0,0,0.3,0.04,0,0,0,0,0,Matches,55667895
1752,Michel Morganella,ch SUI,DFMF,Palermo,it Serie A,23,1989,30,30,2567,28.5,0,0.11,0,0,0,0.21,0.04,0,0.11,0.11,0,0.11,Matches,2728546
1753,Takayuki Morimoto,jp JPN,FWMF,Catania,it Serie A,24,1988,5,1,114,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ae81fa62
