Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
2045,Felix Platte,de GER,FWMF,Darmstadt 98,de Bundesliga,20,1996,9,6,467,5.2,0.38,0.19,0.38,0,0,0.19,0,0.39,0.19,0.58,0.39,0.58,Matches,e644f5ac
2046,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,24,1992,27,27,2430,27,0.11,0.11,0.11,0,0,0.11,0,0.11,0.11,0.22,0.11,0.22,Matches,f7aa75bd
2047,Alassane Pléa,fr FRA,FW,Nice,fr Ligue 1,23,1993,25,22,1840,20.4,0.54,0.1,0.49,0.05,0.1,0.05,0,0.54,0.1,0.64,0.49,0.59,Matches,bc6bd723
2048,Morgan Poaty,cg CGO,DF,Montpellier,fr Ligue 1,19,1997,3,1,51,0.6,0,0,0,0,0,0,1.67,0,0,0,0,0,Matches,7add56e1
2049,Florentin Pogba,gn GUI,DF,Saint-Étienne,fr Ligue 1,25,1990,17,16,1363,15.1,0.07,0.07,0.07,0,0,0.07,0,0.07,0.07,0.13,0.07,0.13,Matches,1e23a224
2050,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,23,1993,30,29,2608,29,0.17,0.14,0.17,0,0,0.24,0,0.17,0.14,0.31,0.17,0.31,Matches,867239d3
2051,Joel Pohjanpalo,fi FIN,FW,Leverkusen,de Bundesliga,21,1994,11,1,191,2.1,2.86,0,2.86,0,0,0,0,2.83,0,2.83,2.83,2.83,Matches,ea003d07
2052,Lukáš Pokorný,cz CZE,DF,Montpellier,fr Ligue 1,23,1993,13,12,1089,12.1,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,d831f06f
2053,Eugen Polanski,pl POL,MF,Hoffenheim,de Bundesliga,30,1986,14,7,634,7,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,fb2a63bb
2054,Andrea Poli,it ITA,MFDF,Milan,it Serie A,26,1989,13,3,389,4.3,0,0,0,0,0,0.23,0,0,0,0,0,0,Matches,b3fd7075
2055,Matteo Politano,it ITA,FW,Sassuolo,it Serie A,22,1993,32,25,2313,25.7,0.19,0.23,0.12,0.08,0.08,0.19,0,0.19,0.23,0.43,0.12,0.35,Matches,5e861944
2056,Pierre-Yves Polomat,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,22,1993,11,6,645,7.2,0,0.14,0,0,0,0.28,0,0,0.14,0.14,0,0.14,Matches,2ef637bd
2057,Ezequiel Ponce,ar ARG,FW,Granada,es La Liga,19,1997,25,10,1138,12.6,0.16,0,0.16,0,0.08,0.4,0.08,0.16,0,0.16,0.16,0.16,Matches,ccbbe661
2058,Finn Porath,de GER,MF,Hamburger SV,de Bundesliga,19,1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b020d807
2059,Josip Posavec,hr CRO,GK,Palermo,it Serie A,20,1996,29,29,2610,29,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,72624a76
2060,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,22,1994,29,25,2084,23.2,0.22,0.17,0.22,0,0,0.17,0,0.22,0.17,0.39,0.22,0.39,Matches,d2416c2e
2061,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,23,1992,7,7,585,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b92edde2
2062,Dennis Praet,be BEL,MF,Sampdoria,it Serie A,22,1994,32,19,1799,20,0.05,0.05,0.05,0,0,0.2,0,0.05,0.05,0.1,0.05,0.1,Matches,86695068
2063,Franjo Prce,hr CRO,DF,Lazio,it Serie A,20,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,84432bc4
2064,Sanjin Prcić,ba BIH,MF,Rennes,fr Ligue 1,22,1993,25,22,1852,20.6,0.05,0.05,0.05,0,0,0.15,0.1,0.05,0.05,0.1,0.05,0.1,Matches,51c30111
2065,Nicolas de Préville,fr FRA,MFFW,Lille,fr Ligue 1,25,1991,30,23,2059,22.9,0.61,0.22,0.44,0.17,0.17,0.09,0,0.61,0.22,0.83,0.44,0.66,Matches,b0547a87
2066,Xabi Prieto,es ESP,MF,Real Sociedad,es La Liga,32,1983,38,32,2816,31.3,0.26,0.19,0.22,0.03,0.03,0.06,0,0.26,0.19,0.45,0.22,0.42,Matches,d054d8b0
2067,Jérôme Prior,fr FRA,GK,Bordeaux,fr Ligue 1,20,1995,14,14,1260,14,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1061c207
2068,Sloan Privat,fr FRA,FW,Guingamp,fr Ligue 1,27,1989,20,12,881,9.8,0.31,0.1,0.31,0,0,0.1,0,0.31,0.1,0.41,0.31,0.41,Matches,4df04a86
2069,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,29,1987,33,32,2769,30.8,0.03,0.03,0.03,0,0,0.36,0.06,0.03,0.03,0.07,0.03,0.07,Matches,f5e6d08d
2070,Manuel Pucciarelli,it ITA,FW,Empoli,it Serie A,25,1991,32,25,2303,25.6,0.12,0.04,0.08,0.04,0.08,0.08,0,0.12,0.04,0.16,0.08,0.12,Matches,a1c7b425
2071,Christian Puggioni,it ITA,GK,Sampdoria,it Serie A,35,1981,21,21,1890,21,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,b39dfab0
2072,Marc Pugh,eng ENG,MF,Bournemouth,eng Premier League,29,1987,21,16,1328,14.8,0.14,0.14,0.14,0,0,0.07,0,0.14,0.14,0.27,0.14,0.27,Matches,9aacb284
2073,Erick Pulgar,cl CHI,MF,Bologna,it Serie A,22,1994,27,17,1595,17.7,0.06,0.06,0.06,0,0,0.34,0.17,0.06,0.06,0.11,0.06,0.11,Matches,4.61E+31
2074,Christian Pulisic,us USA,MF,Dortmund,de Bundesliga,17,1998,29,15,1525,16.9,0.18,0.41,0.18,0,0,0.06,0,0.18,0.41,0.59,0.18,0.59,Matches,1bf33a9a
2075,Jason Puncheon,eng ENG,MF,Crystal Palace,eng Premier League,30,1986,36,35,3091,34.3,0,0.15,0,0,0,0.26,0,0,0.15,0.15,0,0.15,Matches,fd3f57ce
2076,Loïc Puyo,fr FRA,FW,Nancy,fr Ligue 1,27,1988,22,15,1433,15.9,0.13,0,0.13,0,0,0.19,0,0.13,0,0.13,0.13,0.13,Matches,bcb98316
2077,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,33,1983,37,35,2875,31.9,0.38,0.09,0.28,0.09,0.13,0.06,0,0.38,0.09,0.47,0.28,0.38,Matches,ee4f2f3b
2078,Robin Quaison,se SWE,MFFW,Mainz 05,de Bundesliga,22,1993,11,6,482,5.4,0.19,0,0.19,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches,74c7c2db
2079,Robin Quaison,se SWE,FWMF,Palermo,it Serie A,22,1993,17,11,1079,12,0.33,0,0.33,0,0,0.42,0,0.33,0,0.33,0.33,0.33,Matches,74c7c2db
2080,Antoine Rabillard,fr FRA,FW,Marseille,fr Ligue 1,20,1995,2,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,93c37339
2081,Adrien Rabiot,fr FRA,MF,Paris S-G,fr Ligue 1,21,1995,27,20,1935,21.5,0.14,0.09,0.14,0,0,0.09,0,0.14,0.09,0.23,0.14,0.23,Matches,8.79E+254
2082,Nemanja Radoja,rs SRB,MF,Celta Vigo,es La Liga,23,1993,31,27,2417,26.9,0.04,0,0.04,0,0,0.11,0,0.04,0,0.04,0.04,0.04,Matches,b5dd3469
2083,Ivan Radovanović,rs SRB,MF,Chievo,it Serie A,27,1988,35,32,2894,32.2,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,023937a9
2084,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,29,1986,29,29,2405,26.7,0.07,0.04,0.07,0,0,0.37,0,0.07,0.04,0.11,0.07,0.11,Matches,53de807a
2085,Rafael,br BRA,DFMF,Lyon,fr Ligue 1,26,1990,27,25,2149,23.9,0,0.13,0,0,0,0.29,0.08,0,0.13,0.13,0,0.13,Matches,9a1f2e1c
2086,Rafael,br BRA,GK,Cagliari,it Serie A,34,1982,21,19,1802,20,0,0,0,0,0,0,0,0,0,0,0,0,Matches,dd06d56c
2087,Juan Rafael Fuentes,es ESP,DF,Osasuna,es La Liga,26,1990,17,16,1283,14.3,0,0.07,0,0,0,0.35,0,0,0.07,0.07,0,0.07,Matches,5b54a75f
2088,Raffael,br BRA,FW,M'Gladbach,de Bundesliga,31,1985,20,18,1497,16.6,0.42,0,0.36,0.06,0.06,0.06,0,0.42,0,0.42,0.36,0.36,Matches,791af558
2089,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,30,1985,20,10,1029,11.4,0.09,0.09,0.09,0,0,0.18,0,0.09,0.09,0.17,0.09,0.17,Matches,d003e213
2090,Rafinha,br BRA,MF,Barcelona,es La Liga,23,1993,18,14,1073,11.9,0.5,0.17,0.5,0,0,0.08,0,0.5,0.17,0.67,0.5,0.67,Matches,0c2ac3cb
2091,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,32,1984,14,11,966,10.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bd4f5f94
2092,Antonino Ragusa,it ITA,FWMF,Sassuolo,it Serie A,26,1990,25,16,1436,16,0.25,0.13,0.25,0,0,0.31,0,0.25,0.13,0.38,0.25,0.38,Matches,e967e202
2093,Baba Rahman,gh GHA,DFMF,Schalke 04,de Bundesliga,22,1994,13,7,712,7.9,0,0.13,0,0,0,0.25,0,0,0.13,0.13,0,0.13,Matches,e4086af3
2094,Cristian Raimondi,it ITA,MFDF,Atalanta,it Serie A,35,1981,7,3,283,3.1,0,0,0,0,0,0.97,0,0,0,0,0,0,Matches,a6909989
2095,Slobodan Rajković,rs SRB,DF,Palermo,it Serie A,27,1989,4,4,298,3.3,0,0,0,0,0,0.3,0.61,0,0,0,0,0,Matches,9686fc54
2096,Ivan Rakitić,hr CRO,MF,Barcelona,es La Liga,28,1988,32,26,2341,26,0.31,0.23,0.31,0,0,0.19,0,0.31,0.23,0.54,0.31,0.54,Matches,89f951b5
2097,André Ramalho,br BRA,MFDF,Mainz 05,de Bundesliga,24,1992,18,12,1135,12.6,0,0,0,0,0,0.32,0,0,0,0,0,0,Matches,7483d9f9
2098,Adil Rami,fr FRA,DF,Sevilla,es La Liga,30,1985,21,21,1782,19.8,0,0,0,0,0,0.2,0.05,0,0,0,0,0,Matches,8dbff17c
2099,Benito Ramírez,es ESP,DFMF,Las Palmas,es La Liga,21,1995,2,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,db714daf
2100,Gastón Ramírez,uy URU,MFFW,Middlesbrough,eng Premier League,25,1990,24,20,1540,17.1,0.12,0.18,0.12,0,0,0.53,0.12,0.12,0.18,0.29,0.12,0.29,Matches,2c851997
2101,Sandro Ramírez,es ESP,FW,Málaga,es La Liga,21,1995,30,28,2306,25.6,0.55,0.16,0.55,0,0.04,0.12,0,0.55,0.16,0.7,0.55,0.7,Matches,833fb62e
2102,Iván Ramis,es ESP,DF,Eibar,es La Liga,31,1984,22,20,1717,19.1,0.16,0,0.16,0,0,0.31,0,0.16,0,0.16,0.16,0.16,Matches,d2be40f2
2103,Adrián Ramos,co COL,FW,Dortmund,de Bundesliga,30,1986,7,4,357,4,0.5,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,0.5,Matches,c693cf7c
2104,Adrián Ramos,co COL,FW,Granada,es La Liga,30,1986,14,13,1128,12.5,0.32,0.08,0.32,0,0,0.32,0,0.32,0.08,0.4,0.32,0.4,Matches,c693cf7c
2105,Omar Ramos,es ESP,MF,Leganés,es La Liga,28,1988,15,11,970,10.8,0,0.19,0,0,0,0.37,0,0,0.19,0.19,0,0.19,Matches,0657888a
2106,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,30,1986,28,28,2487,27.6,0.25,0,0.25,0,0,0.29,0.04,0.25,0,0.25,0.25,0.25,Matches,08511d65
2107,Aaron Ramsey,wls WAL,MF,Arsenal,eng Premier League,25,1990,23,13,1236,13.7,0.07,0.29,0.07,0,0,0.22,0,0.07,0.29,0.36,0.07,0.36,Matches,ef619b0b
2108,Darren Randolph,ie IRL,GK,West Ham,eng Premier League,29,1987,22,22,1980,22,0,0,0,0,0,0.05,0,0,0,0,0,0,Matches,6385ebfb
2109,Àngel Rangel,es ESP,DF,Swansea City,eng Premier League,33,1982,18,8,831,9.2,0.11,0,0.11,0,0,0.11,0,0.11,0,0.11,0.11,0.11,Matches,93ee387c
2110,Andrea Ranocchia,it ITA,DF,Hull City,eng Premier League,28,1988,16,15,1330,14.8,0.14,0.14,0.14,0,0,0.14,0,0.14,0.14,0.27,0.14,0.27,Matches,539230cf
2111,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,28,1988,5,5,379,4.2,0,0,0,0,0,0.48,0,0,0,0,0,0,Matches,539230cf
2112,Marcus Rashford,eng ENG,FWMF,Manchester Utd,eng Premier League,18,1997,32,16,1710,19,0.26,0.05,0.26,0,0,0.16,0,0.26,0.05,0.32,0.26,0.32,Matches,a1d5bd30
2113,Florian Raspentino,fr FRA,FW,Bastia,fr Ligue 1,27,1989,9,3,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9448a3be
2114,Konstantin Rausch,ru RUS,MFDF,Köln,de Bundesliga,26,1990,28,23,1932,21.5,0,0.05,0,0,0,0.19,0,0,0.05,0.05,0,0.05,Matches,6435e737
2115,Ante Rebić,hr CRO,MFFW,Eint Frankfurt,de Bundesliga,22,1993,24,16,1405,15.6,0.13,0.13,0.13,0,0,0.64,0,0.13,0.13,0.26,0.13,0.26,Matches,536cebe5
2116,Recio,es ESP,MF,Málaga,es La Liga,25,1991,18,16,1354,15,0.2,0.2,0.13,0.07,0.07,0.6,0,0.2,0.2,0.4,0.13,0.33,Matches,54073b28
2117,Nathan Redmond,eng ENG,FWMF,Southampton,eng Premier League,22,1994,37,32,2899,32.2,0.22,0.03,0.22,0,0,0.06,0.03,0.22,0.03,0.25,0.22,0.25,Matches,ab651565
2118,Harrison Reed,eng ENG,MF,Southampton,eng Premier League,21,1995,3,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,803ae100
2119,Fabian Reese,de GER,FW,Schalke 04,de Bundesliga,18,1997,3,1,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b1823b08
2120,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,25,1990,34,30,2784,30.9,0,0.13,0,0,0,0.16,0,0,0.13,0.13,0,0.13,Matches,339c6ed4
2121,Winston Reid,nz NZL,DF,West Ham,eng Premier League,28,1988,30,30,2587,28.7,0.07,0.03,0.07,0,0,0.31,0.07,0.07,0.03,0.1,0.07,0.1,Matches,562eed5c
2122,Pepe Reina,es ESP,GK,Napoli,it Serie A,33,1982,37,37,3330,37,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,e358587b
2123,Karim Rekik,nl NED,DF,Marseille,fr Ligue 1,21,1994,10,8,761,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3376a776
2124,Loïc Rémy,fr FRA,FW,Crystal Palace,eng Premier League,29,1987,5,1,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5c2da10f
2125,William Rémy,fr FRA,DFMF,Montpellier,fr Ligue 1,25,1991,15,8,946,10.5,0,0.1,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,Matches,40ff763c
2126,Paul Reulet,fr FRA,GK,Caen,fr Ligue 1,22,1994,3,2,197,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5e643a62
2127,Marco Reus,de GER,FWMF,Dortmund,de Bundesliga,27,1989,17,16,1180,13.1,0.53,0.23,0.38,0.15,0.15,0.15,0.15,0.53,0.23,0.76,0.38,0.61,Matches,36a3ff67
2128,Diego Reyes,mx MEX,DF,Espanyol,es La Liga,23,1992,34,32,2891,32.1,0.03,0,0.03,0,0,0.06,0,0.03,0,0.03,0.03,0.03,Matches,d4f46475
2129,Baptiste Reynet,fr FRA,GK,Dijon,fr Ligue 1,25,1990,37,37,3330,37,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,bcf1b2e9
2130,Jordan Rhodes,sct SCO,FW,Middlesbrough,eng Premier League,26,1990,6,2,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3b8b641c
2131,Franck Ribéry,fr FRA,MFFW,Bayern Munich,de Bundesliga,33,1983,22,14,1239,13.8,0.36,0.8,0.36,0,0,0.14,0,0.36,0.8,1.16,0.36,1.16,Matches,f61c7c4e
2132,Federico Ricca,uy URU,DF,Málaga,es La Liga,21,1994,21,19,1619,18,0,0.06,0,0,0,0.33,0,0,0.06,0.06,0,0.06,Matches,54f5ce34
2133,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,22,1994,24,10,1069,11.9,0.17,0,0.08,0.08,0.08,0.34,0,0.17,0,0.17,0.08,0.08,Matches,524eb8c5
2134,Declan Rice,eng ENG,DFMF,West Ham,eng Premier League,17,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1c7012b8
2135,Diego Rico,es ESP,DF,Leganés,es La Liga,23,1993,25,25,2220,24.7,0.04,0,0.04,0,0,0.24,0,0.04,0,0.04,0.04,0.04,Matches,d9ba39fc
2136,Fran Rico,es ESP,MF,Eibar,es La Liga,28,1987,17,13,1227,13.6,0.15,0.07,0.15,0,0,0.37,0,0.15,0.07,0.22,0.15,0.22,Matches,eda29127
2137,Mikel Rico,es ESP,MF,Athletic Club,es La Liga,31,1984,18,4,480,5.3,0.19,0,0.19,0,0,0.75,0,0.19,0,0.19,0.19,0.19,Matches,def69cd0
2138,Sergio Rico,es ESP,GK,Sevilla,es La Liga,22,1993,35,35,3150,35,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5f0241b2
2139,Tim Rieder,de GER,MF,Augsburg,de Bundesliga,22,1993,5,2,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8f63e400
2140,Oriol Riera,es ESP,FW,Osasuna,es La Liga,30,1986,22,18,1459,16.2,0.25,0.06,0.25,0,0,0.19,0,0.25,0.06,0.31,0.25,0.31,Matches,ed742ed9
2141,Asier Riesgo,es ESP,GK,Eibar,es La Liga,32,1983,16,16,1251,13.9,0,0,0,0,0,0,0.14,0,0,0,0,0,Matches,581c5276
2142,Sascha Riether,de GER,DF,Schalke 04,de Bundesliga,33,1983,5,3,286,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3cb009c5
2143,Luca Rigoni,it ITA,MFFW,Genoa,it Serie A,31,1984,31,29,2350,26.1,0.11,0.04,0.11,0,0,0.5,0,0.11,0.04,0.15,0.11,0.15,Matches,4dba2a97
2144,Nicola Rigoni,it ITA,MF,Chievo,it Serie A,25,1990,12,5,505,5.6,0.18,0,0.18,0,0,0.36,0,0.18,0,0.18,0.18,0.18,Matches,e327bd76
2145,Tomás Rincón,ve VEN,MF,Juventus,it Serie A,28,1988,13,2,309,3.4,0,0.29,0,0,0,0,0,0,0.29,0.29,0,0.29,Matches,f1cfc209
2146,Tomás Rincón,ve VEN,MF,Genoa,it Serie A,28,1988,16,16,1390,15.4,0,0.13,0,0,0,0.26,0,0,0.13,0.13,0,0.13,Matches,f1cfc209
2147,Rémy Riou,fr FRA,GK,Nantes,fr Ligue 1,28,1987,22,22,1980,22,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7f41ee30
2148,Andrea Rispoli,it ITA,MFDF,Palermo,it Serie A,27,1988,32,30,2684,29.8,0.2,0.1,0.2,0,0,0.17,0,0.2,0.1,0.3,0.2,0.3,Matches,39ee6cb6
2149,Marcel Risse,de GER,MF,Köln,de Bundesliga,26,1989,13,13,1102,12.2,0.16,0.33,0.16,0,0,0.08,0,0.16,0.33,0.49,0.16,0.49,Matches,140afefb
2150,Cristian Rivera,es ESP,MF,Eibar,es La Liga,19,1997,17,6,722,8,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,8ef81d2d
2151,Emmanuel Rivière,fr FRA,FWMF,Osasuna,es La Liga,26,1990,15,8,799,8.9,0,0.11,0,0,0,0.34,0.11,0,0.11,0.11,0,0.11,Matches,2bae5658
2152,Yohann Rivière,fr FRA,FW,Dijon,fr Ligue 1,31,1984,14,1,152,1.7,0.59,0,0.59,0,0,1.18,0,0.59,0,0.59,0.59,0.59,Matches,e75a59ac
2153,Jonathan Rivierez,mq MTQ,DF,Metz,fr Ligue 1,27,1989,16,14,1252,13.9,0,0.07,0,0,0,0.22,0,0,0.07,0.07,0,0.07,Matches,7af0e1f8
2154,Luca Rizzo,it ITA,FW,Bologna,it Serie A,24,1992,12,4,456,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a3e4b724
2155,Arjen Robben,nl NED,MFFW,Bayern Munich,de Bundesliga,32,1984,26,21,1825,20.3,0.64,0.44,0.64,0,0,0,0,0.64,0.44,1.08,0.64,1.08,Matches,9586899
2156,Roberto,es ESP,GK,Espanyol,es La Liga,30,1986,4,3,308,3.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ba3ca78f
2157,Sergi Roberto,es ESP,DF,Barcelona,es La Liga,24,1992,32,26,2383,26.5,0,0.19,0,0,0,0.19,0,0,0.19,0.19,0,0.19,Matches,335fa267
2158,Andrew Robertson,sct SCO,DFMF,Hull City,eng Premier League,22,1994,33,31,2736,30.4,0.03,0.07,0.03,0,0,0.16,0,0.03,0.07,0.1,0.03,0.1,Matches,2e4f5f03
2159,Antony Robic,fr FRA,FWMF,Nancy,fr Ligue 1,30,1986,24,13,1162,12.9,0,0,0,0,0.08,0.23,0,0,0,0,0,0,Matches,b3ac06d7
2160,Paul Robinson,eng ENG,GK,Burnley,eng Premier League,36,1979,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3515ba56
2161,Joel Robles,es ESP,GK,Everton,eng Premier League,26,1990,20,19,1737,19.3,0,0,0,0,0,0.1,0,0,0,0,0,0,Matches,cda0b317
2162,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,27,1989,29,5,701,7.8,0.38,0.26,0.38,0,0,0.38,0,0.39,0.26,0.64,0.39,0.64,Matches,fb2dec57
2163,Marc Roca,es ESP,MF,Espanyol,es La Liga,19,1996,25,14,1322,14.7,0,0.07,0,0,0,0.27,0,0,0.07,0.07,0,0.07,Matches,da27e268
2164,Kenny Rocha Santos,cv CPV,MF,Saint-Étienne,fr Ligue 1,16,2000,3,1,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,86df8ac0
2165,Jean Carlos Silva Rocha,br BRA,FWMF,Granada,es La Liga,20,1996,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,01d00f38
2166,Sebastian Rode,de GER,MF,Dortmund,de Bundesliga,25,1990,14,5,581,6.5,0.15,0,0.15,0,0,0,0,0.15,0,0.15,0.15,0.15,Matches,e12b0b5b
2167,Ronny Rodelin,fr FRA,MFFW,Caen,fr Ligue 1,26,1989,37,31,2955,32.8,0.27,0.09,0.24,0.03,0.03,0.12,0,0.27,0.09,0.37,0.24,0.34,Matches,1f8c7aa9
2168,Rodri,es ESP,MF,Villarreal,es La Liga,20,1996,23,8,849,9.4,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,Matches,6434f10d
2169,Rodrigo,es ESP,FWMF,Valencia,es La Liga,25,1991,19,17,1387,15.4,0.32,0.19,0.32,0,0,0.06,0,0.32,0.19,0.52,0.32,0.52,Matches,1fb1c435
2170,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,22,1994,2,1,104,1.2,0,0,0,0,0,0.83,0,0,0,0,0,0,Matches,f1bed920
2171,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,it Serie A,32,1984,26,26,2205,24.5,0.04,0,0.04,0,0,0.29,0.12,0.04,0,0.04,0.04,0.04,Matches,46e6fea3
2172,James Rodríguez,co COL,MFFW,Real Madrid,es La Liga,25,1991,22,13,1181,13.1,0.61,0.46,0.61,0,0,0.08,0,0.61,0.46,1.07,0.61,1.07,Matches,715bf047
2173,Jay Rodriguez,eng ENG,FW,Southampton,eng Premier League,27,1989,24,9,892,9.9,0.51,0.2,0.51,0,0,0,0,0.5,0.2,0.71,0.5,0.71,Matches,4ab53cdb
2174,José Rodríguez,es ESP,MF,Mainz 05,de Bundesliga,21,1994,2,0,6,0.1,0,0,0,0,0,0,10,0,0,0,0,0,Matches,55e81c76
2175,José Rodríguez,es ESP,MF,Málaga,es La Liga,21,1994,6,6,451,5,0,0,0,0,0,0.2,0.2,0,0,0,0,0,Matches,55e81c76
2176,Juan Rodríguez,es ESP,DF,Sporting Gijón,es La Liga,21,1995,4,2,232,2.6,0,0,0,0,0,0.38,0,0,0,0,0,0,Matches,078054d6
2177,Ricardo Rodríguez,ch SUI,DF,Wolfsburg,de Bundesliga,23,1992,24,23,2018,22.4,0.09,0.13,0.04,0.04,0.04,0.04,0,0.09,0.13,0.22,0.04,0.18,Matches,7f78ad23
2178,Víctor Rodríguez,es ESP,MF,Sporting Gijón,es La Liga,27,1989,25,15,1380,15.3,0.13,0.07,0.13,0,0,0.07,0,0.13,0.07,0.2,0.13,0.2,Matches,15781606
2179,Jack Rodwell,eng ENG,MF,Sunderland,eng Premier League,25,1991,20,17,1492,16.6,0,0.06,0,0,0,0.24,0,0,0.06,0.06,0,0.06,Matches,a07579ee
2180,Davy Roef,be BEL,GK,La Coruña,es La Liga,22,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6fe2aba3
2181,Marko Rog,hr CRO,MF,Napoli,it Serie A,21,1995,15,2,387,4.3,0,0,0,0,0,0.93,0,0,0,0,0,0,Matches,b6b2b820
2182,Roger,br BRA,MFDF,Ingolstadt 04,de Bundesliga,30,1985,30,26,2281,25.3,0.04,0,0.04,0,0,0.24,0,0.04,0,0.04,0.04,0.04,Matches,3bc07f80
2183,Marcus Rohdén,se SWE,MF,Crotone,it Serie A,25,1991,34,30,2448,27.2,0.04,0.15,0.04,0,0,0.15,0,0.04,0.15,0.18,0.04,0.18,Matches,b5b27493
2184,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,26,1990,21,18,1663,18.5,0.05,0,0.05,0,0,0.27,0,0.05,0,0.05,0.05,0.05,Matches,e0991c04
2185,Diego Rolán,uy URU,FW,Bordeaux,fr Ligue 1,23,1993,29,19,1763,19.6,0.46,0,0.46,0,0.05,0.15,0.05,0.46,0,0.46,0.46,0.46,Matches,d1491e00
2186,Rolando,pt POR,DF,Marseille,fr Ligue 1,30,1985,30,29,2618,29.1,0.14,0,0.14,0,0,0.07,0,0.14,0,0.14,0.14,0.14,Matches,0eeafda5
2187,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,21,1995,27,27,2369,26.3,0.04,0.04,0.04,0,0,0.19,0.08,0.04,0.04,0.08,0.04,0.08,Matches,3ead85f9
2188,Jaime Romero,es ESP,MFFW,Osasuna,es La Liga,26,1990,19,8,904,10,0,0.4,0,0,0,0.1,0,0,0.4,0.4,0,0.4,Matches,e28205f4
2189,Óscar Romero,py PAR,MF,Alavés,es La Liga,24,1992,13,4,535,5.9,0,0.17,0,0,0,0.51,0,0,0.17,0.17,0,0.17,Matches,4bc5f2b4
2190,Sergio Romero,ar ARG,GK,Manchester Utd,eng Premier League,29,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1e26e376
2191,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,24,1991,35,35,3071,34.1,0.03,0,0.03,0,0,0.32,0,0.03,0,0.03,0.03,0.03,Matches,4b511457
