Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1276,Erik Jendrišek,sk SVK,FWMF,Freiburg,de Bundesliga,23,1986,8,5,362,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fd79e557
1277,Erik Jendrišek,sk SVK,FWMF,Schalke 04,de Bundesliga,23,1986,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fd79e557
1278,Daniel Jensen,dk DEN,MF,Werder Bremen,de Bundesliga,31,1979,11,3,385,4.3,0,0.23,0,0,0,0.7,0,0,0.23,0.23,0,0.23,Matches,ded677a5
1279,Cameron Jerome,eng ENG,FW,Birmingham City,eng Premier League,23,1986,34,30,2648,29.4,0.1,0.2,0.1,0,0,0.07,0,0.1,0.2,0.31,0.1,0.31,Matches,680fb5ee
1280,Leon Jessen,dk DEN,DFMF,Kaiserslautern,de Bundesliga,24,1986,27,23,2137,23.7,0,0.08,0,0,0,0.13,0,0,0.08,0.08,0,0.08,Matches,9f28aa8a
1281,Jesús,es ESP,GK,Real Madrid,es La Liga,22,1988,1,0,14,0.2,0,,0,0,,0,0,0,,,0,,Matches,fba3c8c1
1282,Cyril Jeunechamp,fr FRA,DFMF,Montpellier,fr Ligue 1,34,1975,31,31,2598,28.9,0,0.03,0,0,0,0.31,0.07,0,0.03,0.03,0,0.03,Matches,0738014e
1283,Park Ji-sung,kr KOR,MF,Manchester Utd,eng Premier League,29,1981,15,13,1080,12,0.42,0.25,0.42,0,0,0.08,0,0.42,0.25,0.67,0.42,0.67,Matches,3de4cb30
1284,Luis Jiménez,cl CHI,FWMF,Cesena,it Serie A,26,1984,31,30,2531,28.1,0.32,0.07,0.25,0.07,0.07,0.18,0,0.32,0.07,0.39,0.25,0.32,Matches,8e3320c6
1285,Martin Jiránek,cz CZE,DF,Birmingham City,eng Premier League,31,1979,10,10,781,8.7,0,0.11,0,0,0,0.23,0,0,0.12,0.12,0,0.12,Matches,eb005dc3
1286,Jô,br BRA,FW,Manchester City,eng Premier League,23,1987,12,3,348,3.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e47d11f8
1287,Jung Jo-gook,kr KOR,FW,Auxerre,fr Ligue 1,26,1984,15,1,316,3.5,0.57,0,0.57,0,0,0.29,0,0.57,0,0.57,0.57,0.57,Matches,65844088
1288,Joaquín,es ESP,FWMF,Valencia,es La Liga,29,1981,30,24,2069,23,0.17,0.26,0.17,0,0,0.26,0,0.17,0.26,0.43,0.17,0.43,Matches,4c5b14d2
1289,Johnathan,br BRA,FW,Arles-Avignon,fr Ligue 1,20,1990,3,0,32,0.4,0,0,0,0,0,2.5,0,0,0,0,0,0,Matches,ee7f06e8
1290,Adam Johnson,eng ENG,MF,Manchester City,eng Premier League,23,1987,31,15,1542,17.1,0.23,0.29,0.23,0,0,0.12,0,0.23,0.29,0.53,0.23,0.53,Matches,1ba61951
1291,Andrew Johnson,eng ENG,FW,Fulham,eng Premier League,29,1981,27,15,1559,17.3,0.17,0.17,0.17,0,0,0.17,0,0.17,0.17,0.35,0.17,0.35,Matches,facd1b3e
1292,Eddie Johnson,us USA,FW,Fulham,eng Premier League,26,1984,11,1,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3552c7f5
1293,Fabian Johnson,us USA,DFMF,Wolfsburg,de Bundesliga,22,1987,6,1,171,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,76e5da9d
1294,Glen Johnson,eng ENG,DF,Liverpool,eng Premier League,25,1984,28,28,2437,27.1,0.07,0.07,0.07,0,0,0.15,0,0.07,0.07,0.15,0.07,0.15,Matches,8cceca90
1295,Roger Johnson,eng ENG,DF,Birmingham City,eng Premier League,27,1983,38,38,3375,37.5,0.05,0.03,0.05,0,0,0.13,0,0.05,0.03,0.08,0.05,0.08,Matches,f6e08a82
1296,Bojan Jokić,si SVN,DFMF,Chievo,it Serie A,24,1986,15,13,1094,12.2,0,0,0,0,0,0.08,0,0,0,0,0,0,Matches,8ac44cc2
1297,Jonas,br BRA,FW,Valencia,es La Liga,26,1984,13,8,683,7.6,0.39,0.53,0.39,0,0,0.26,0,0.4,0.53,0.92,0.4,0.92,Matches,9bcd6455
1298,Jonathas,br BRA,FW,Brescia,it Serie A,21,1989,6,2,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,531807b3
1299,David Jones,eng ENG,MF,Wolves,eng Premier League,25,1984,12,11,951,10.6,0.09,0,0.09,0,0,0.09,0,0.09,0,0.09,0.09,0.09,Matches,2f0edbe7
1300,Jermaine Jones,us USA,MF,Blackburn,eng Premier League,28,1981,15,15,1291,14.3,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,0c577541
1301,Jermaine Jones,us USA,MF,Schalke 04,de Bundesliga,28,1981,10,10,738,8.2,0.12,0,0.12,0,0,0.73,0.12,0.12,0,0.12,0.12,0.12,Matches,0c577541
1302,Kenwyne Jones,tt TRI,FW,Stoke City,eng Premier League,25,1984,34,33,2782,30.9,0.29,0,0.29,0,0,0,0,0.29,0,0.29,0.29,0.29,Matches,5f3b634e
1303,Phil Jones,eng ENG,DFMF,Blackburn,eng Premier League,18,1992,26,24,2175,24.2,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,def899bd
1304,Nigel de Jong,nl NED,MF,Manchester City,eng Premier League,25,1984,32,30,2610,29,0.03,0.03,0.03,0,0,0.31,0,0.03,0.03,0.07,0.03,0.07,Matches,a0e209bc
1305,Rafa Jordà,es ESP,FW,Levante,es La Liga,26,1984,17,7,748,8.3,0.24,0,0.24,0,0,0.48,0,0.24,0,0.24,0.24,0.24,Matches,05e805eb
1306,Joselu,es ESP,FW,Real Madrid,es La Liga,20,1990,1,0,7,0.1,10,,10,0,,0,0,12.86,,,12.86,,Matches,6265208f
1307,Steeven Joseph-Monrose,fr FRA,FWMF,Lens,fr Ligue 1,20,1990,10,2,287,3.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,eef8b78b
1308,Josetxo,es ESP,DF,Osasuna,es La Liga,33,1977,9,6,583,6.5,0,0,0,0,0,0.31,0,0,0,0,0,0,Matches,c1a297b4
1309,Maxime Josse,fr FRA,DFMF,Sochaux,fr Ligue 1,23,1987,11,6,635,7.1,0,0.14,0,0,0,0.14,0,0,0.14,0.14,0,0.14,Matches,6cf343e2
1310,Josué,br BRA,MF,Wolfsburg,de Bundesliga,31,1979,26,26,2155,23.9,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,c7f8dc27
1311,Yann Jouffre,fr FRA,MF,Lorient,fr Ligue 1,26,1984,13,5,477,5.3,0.19,0.19,0.19,0,0,0,0,0.19,0.19,0.38,0.19,0.38,Matches,5d66c10d
1312,Geoffrey Jourdren,fr FRA,GK,Montpellier,fr Ligue 1,24,1986,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,Matches,aaa7b6bf
1313,Milan Jovanović,rs SRB,FWMF,Liverpool,eng Premier League,29,1981,10,5,460,5.1,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,bd89b75e
1314,Juan,br BRA,DF,Roma,it Serie A,31,1979,30,28,2535,28.2,0.07,0,0.07,0,0,0.14,0,0.07,0,0.07,0.07,0.07,Matches,0e5b2af1
1315,Juanfran,es ESP,DFMF,Atlético Madrid,es La Liga,25,1985,15,5,600,6.7,0.15,0.3,0.15,0,0,0.15,0,0.15,0.3,0.45,0.15,0.45,Matches,cfd8d664
1316,Juanfran,es ESP,DF,Levante,es La Liga,34,1976,23,22,1912,21.2,0,0,0,0,0,0.47,0,0,0,0,0,0,Matches,d8a22e59
1317,Juanfran,es ESP,DFMF,Osasuna,es La Liga,25,1985,18,18,1544,17.2,0.06,0.12,0.06,0,0,0.17,0,0.06,0.12,0.17,0.06,0.17,Matches,cfd8d664
1318,Juanito,es ESP,DFMF,Málaga,es La Liga,30,1980,6,5,472,5.2,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,47176127
1319,Juanito,es ESP,DFMF,Almería,es La Liga,30,1980,9,5,487,5.4,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,47176127
1320,Juankar,es ESP,DFFW,Real Madrid,es La Liga,20,1990,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e9a12436
1321,Juanlu,es ESP,MF,Levante,es La Liga,30,1980,30,28,2292,25.5,0.12,0.24,0.12,0,0,0.31,0,0.12,0.24,0.35,0.12,0.35,Matches,94b88487
1322,Juanmi,es ESP,FWMF,Málaga,es La Liga,17,1993,17,6,604,6.7,0.6,0.3,0.6,0,0,0.15,0,0.6,0.3,0.89,0.6,0.89,Matches,84399660
1323,Juanra,es ESP,DF,Hércules,es La Liga,30,1980,14,13,1195,13.3,0,0.08,0,0,0,0.23,0,0,0.08,0.08,0,0.08,Matches,616d9a30
1324,Juca,br BRA,MF,La Coruña,es La Liga,30,1979,8,1,221,2.5,0,0.4,0,0,0,0,0,0,0.41,0.41,0,0.41,Matches,ecb0057e
1325,Juri Judt,de GER,DFMF,Nürnberg,de Bundesliga,24,1986,24,24,1989,22.1,0,0,0,0,0,0.23,0,0,0,0,0,0,Matches,e054856a
1326,Franck Julienne,fr FRA,FW,Rennes,fr Ligue 1,19,1991,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f19b2a94
1327,Mariano Julio Izco,ar ARG,MF,Catania,it Serie A,27,1983,18,11,1032,11.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0d2bdb4b
1328,Sebastian Jung,de GER,DF,Eint Frankfurt,de Bundesliga,20,1990,33,33,2950,32.8,0,0.03,0,0,0,0.09,0,0,0.03,0.03,0,0.03,Matches,86b30561
1329,Hao Junmin,cn CHN,FWMF,Schalke 04,de Bundesliga,23,1987,6,2,270,3,0,0,0,0,0,0.67,0,0,0,0,0,0,Matches,ed496e79
1330,Jussiê,br BRA,FWMF,Bordeaux,fr Ligue 1,26,1983,31,21,1969,21.9,0.18,0,0.18,0,0.05,0.32,0,0.18,0,0.18,0.18,0.18,Matches,c827ff8e
1331,Nicolai Jørgensen,dk DEN,FWMF,Leverkusen,de Bundesliga,19,1991,9,1,187,2.1,0,0.95,0,0,0,0,0,0,0.96,0.96,0,0.96,Matches,dff19848
1332,Charles Kaboré,bf BFA,DFMF,Marseille,fr Ligue 1,22,1988,34,22,2051,22.8,0,0.09,0,0,0,0.26,0.04,0,0.09,0.09,0,0.09,Matches,c2c29554
1333,Younès Kaboul,fr FRA,DF,Tottenham,eng Premier League,24,1986,21,19,1632,18.1,0.06,0.06,0.06,0,0,0.11,0.06,0.06,0.06,0.11,0.06,0.11,Matches,3680d723
1334,Hasan Kabze,tr TUR,FWMF,Montpellier,fr Ligue 1,28,1982,22,16,1385,15.4,0,0.19,0,0,0,0.06,0,0,0.19,0.19,0,0.19,Matches,a83d52af
1335,Gojko Kačar,rs SRB,DFMF,Hamburger SV,de Bundesliga,23,1987,23,18,1594,17.7,0.11,0.06,0.11,0,0,0.11,0.06,0.11,0.06,0.17,0.11,0.17,Matches,cc58c4ea
1336,Elias Kachunga,cd COD,FWMF,M'Gladbach,de Bundesliga,18,1992,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5bddccc9
1337,Foued Kadir,dz ALG,MF,Valenciennes,fr Ligue 1,26,1983,12,11,957,10.6,0.38,0,0.38,0,0,0,0,0.38,0,0.38,0.38,0.38,Matches,0136606c
1338,Michal Kadlec,cz CZE,DF,Leverkusen,de Bundesliga,25,1984,32,30,2645,29.4,0.07,0.03,0.07,0,0,0.2,0,0.07,0.03,0.1,0.07,0.1,Matches,e0e46b73
1339,Shinji Kagawa,jp JPN,FWMF,Dortmund,de Bundesliga,21,1989,18,17,1362,15.1,0.53,0.07,0.53,0,0,0.13,0,0.53,0.07,0.59,0.53,0.59,Matches,5afafbfe
1340,Thomas Kahlenberg,dk DEN,MF,Wolfsburg,de Bundesliga,27,1983,14,8,736,8.2,0.12,0,0.12,0,0,0.12,0,0.12,0,0.12,0.12,0.12,Matches,a8cbbc88
1341,Dominik Kaiser,de GER,MF,Hoffenheim,de Bundesliga,21,1988,1,0,7,0.1,0,,0,0,,0,0,0,,,0,,Matches,733fecf1
1342,Kaká,br BRA,FWMF,Real Madrid,es La Liga,28,1982,14,11,802,8.9,0.79,0.45,0.56,0.22,0.22,0,0,0.79,0.45,1.23,0.56,1.01,Matches,b2d6ea70
1343,Gaël Kakuta,cd COD,FWMF,Chelsea,eng Premier League,19,1991,5,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5b1bf5e3
1344,Gaël Kakuta,cd COD,FWMF,Fulham,eng Premier League,19,1991,7,2,237,2.6,0.38,0,0.38,0,0,0,0,0.38,0,0.38,0.38,0.38,Matches,5b1bf5e3
1345,Kakha Kaladze,ge GEO,DFMF,Genoa,it Serie A,32,1978,26,23,2141,23.8,0.04,0,0.04,0,0,0.08,0,0.04,0,0.04,0.04,0.04,Matches,342ab619
1346,Nikola Kalinić,hr CRO,FW,Blackburn,eng Premier League,22,1988,18,15,1061,11.8,0.42,0.08,0.42,0,0,0.17,0.08,0.42,0.08,0.51,0.42,0.51,Matches,d4931a5a
1347,Jan-Philipp Kalla,de GER,DF,St. Pauli,de Bundesliga,23,1986,5,4,336,3.7,0,0,0,0,0,0.54,0.27,0,0,0,0,0,Matches,2e09e189
1348,Kim Källström,se SWE,MF,Lyon,fr Ligue 1,27,1982,33,29,2552,28.4,0.11,0.07,0.11,0,0,0.18,0,0.11,0.07,0.18,0.11,0.18,Matches,c9880157
1349,Salomon Kalou,ci CIV,FWMF,Chelsea,eng Premier League,24,1985,31,16,1570,17.4,0.57,0.17,0.57,0,0,0.06,0,0.57,0.17,0.75,0.57,0.75,Matches,2042d931
1350,Diomansy Kamara,sn SEN,FW,Fulham,eng Premier League,29,1980,10,7,535,5.9,0.34,0,0.34,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches,71e8454e
1351,Carlos Kameni,cm CMR,GK,Espanyol,es La Liga,26,1984,33,33,2970,33,0,0,0,0,0,0.12,0,0,0,0,0,0,Matches,867c7fb3
1352,Jean-Armel Kana-Biyik,cm CMR,DF,Rennes,fr Ligue 1,21,1989,28,27,2480,27.6,0.04,0,0.04,0,0,0.18,0.04,0.04,0,0.04,0.04,0.04,Matches,76a4233b
1353,Frédéric Kanouté,ml MLI,FW,Sevilla,es La Liga,32,1977,28,19,1891,21,0.57,0.14,0.43,0.14,0.19,0.29,0,0.57,0.14,0.71,0.43,0.57,Matches,1a24d5b6
1354,Ahmed Kantari,ma MAR,DF,Brest,fr Ligue 1,25,1985,32,32,2805,31.2,0,0,0,0,0,0.16,0,0,0,0,0,0,Matches,e45045d2
1355,Abdelhamid El Kaoutari,ma MAR,DF,Montpellier,fr Ligue 1,20,1990,25,18,1824,20.3,0.05,0,0.05,0,0,0.2,0.05,0.05,0,0.05,0.05,0.05,Matches,494a3a41
1356,Miroslav Karhan,sk SVK,MF,Mainz 05,de Bundesliga,34,1976,13,9,829,9.2,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,Matches,4254af9d
1357,Ali Karimi,ir IRN,FWMF,Schalke 04,de Bundesliga,31,1978,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1aa14fa3
1358,Pajtim Kasami,ch SUI,FWMF,Palermo,it Serie A,18,1992,14,4,384,4.3,0.23,0,0.23,0,0,0.23,0,0.23,0,0.23,0.23,0.23,Matches,fc8c588f
1359,Hamdi Kasraoui,tn TUN,GK,Lens,fr Ligue 1,27,1983,7,6,550,6.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,adfdd9c9
1360,Robbie Keane,ie IRL,FW,Tottenham,eng Premier League,30,1980,7,2,226,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f45e1bb2
1361,Robbie Keane,ie IRL,FW,West Ham,eng Premier League,30,1980,9,5,486,5.4,0.37,0,0.37,0,0,0,0,0.37,0,0.37,0.37,0.37,Matches,f45e1bb2
1362,Neeskens Kebano,cd COD,FWMF,Paris S-G,fr Ligue 1,18,1992,3,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,18b999f4
1363,Sebastian Kehl,de GER,DFMF,Dortmund,de Bundesliga,30,1980,6,3,229,2.5,0,0,0,0,0,0.4,0,0,0,0,0,0,Matches,6167875f
1364,Dekel Keinan,il ISR,DF,Blackpool,eng Premier League,25,1984,6,3,399,4.4,0,0,0,0,0,0.45,0,0,0,0,0,0,Matches,8e3c9fb3
1365,Seydou Keita,ml MLI,MF,Barcelona,es La Liga,30,1980,35,15,1558,17.3,0.17,0.12,0.17,0,0,0.12,0,0.17,0.12,0.29,0.17,0.29,Matches,500c4e9b
1366,Martin Kelly,eng ENG,DFMF,Liverpool,eng Premier League,20,1990,11,10,860,9.6,0,0.1,0,0,0,0.1,0,0,0.1,0.1,0,0.1,Matches,d7492450
1367,Stephen Kelly,ie IRL,DF,Fulham,eng Premier League,26,1983,10,8,729,8.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4d7dd756
1368,Jirès Kembo Ekoko,fr FRA,FW,Rennes,fr Ligue 1,22,1988,23,16,1287,14.3,0.21,0.21,0.21,0,0.07,0.14,0,0.21,0.21,0.42,0.21,0.42,Matches,3f88e2f2
1369,Andy Keogh,ie IRL,FWMF,Wolves,eng Premier League,24,1986,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,c7e84594
1370,Yann Kermorgant,fr FRA,FW,Arles-Avignon,fr Ligue 1,28,1981,26,20,1909,21.2,0.14,0.09,0.14,0,0,0.28,0,0.14,0.09,0.24,0.14,0.24,Matches,0172d6cc
1371,Thomas Kessler,de GER,GK,St. Pauli,de Bundesliga,24,1986,26,26,2318,25.8,0,0,0,0,0,0,0.04,0,0,0,0,0,Matches,3967d651
1372,Kevin,es ESP,DF,Mallorca,es La Liga,20,1989,19,18,1583,17.6,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,38ccaadc
1373,Mateja Kežman,rs SRB,FW,Paris S-G,fr Ligue 1,31,1979,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,41985204
1374,Houssine Kharja,ma MAR,MF,Genoa,it Serie A,27,1982,13,8,822,9.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,24929d0e
1375,Houssine Kharja,ma MAR,MF,Inter,it Serie A,27,1982,15,10,923,10.3,0.1,0.39,0.1,0,0,0.29,0,0.1,0.39,0.49,0.1,0.49,Matches,24929d0e
1376,Sami Khedira,de GER,MF,Real Madrid,es La Liga,23,1987,25,20,1849,20.5,0,0.05,0,0,0,0.34,0,0,0.05,0.05,0,0.05,Matches,38ac43d3
1377,Stefan Kießling,de GER,FWMF,Leverkusen,de Bundesliga,26,1984,22,15,1346,15,0.47,0.13,0.47,0,0,0.2,0,0.47,0.13,0.6,0.47,0.6,Matches,c419e035
1378,Michael Kightly,eng ENG,FWMF,Wolves,eng Premier League,24,1986,4,1,162,1.8,0,0,0,0,0,0.56,0,0,0,0,0,0,Matches,26e5c484
1379,Ledley King,eng ENG,DFMF,Tottenham,eng Premier League,29,1980,6,6,493,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,83ca192d
1380,Richard Kingson,gh GHA,GK,Blackpool,eng Premier League,32,1978,20,19,1695,18.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,05380aa0
1381,Oliver Kirch,de GER,DFMF,Kaiserslautern,de Bundesliga,27,1982,29,23,2089,23.2,0,0.04,0,0,0,0.09,0,0,0.04,0.04,0,0.04,Matches,5764c4fc
1382,Jan Kirchhoff,de GER,DFMF,Mainz 05,de Bundesliga,19,1990,10,8,762,8.5,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,a14d04e3
1383,Chris Kirkland,eng ENG,GK,Wigan Athletic,eng Premier League,29,1981,4,4,331,3.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,710265d2
1384,Lynel Kitambala,fr FRA,FW,Lorient,fr Ligue 1,21,1988,27,24,1867,20.7,0.29,0.14,0.29,0,0,0.05,0,0.29,0.14,0.43,0.29,0.43,Matches,68fd876f
1385,Sonny Kittel,de GER,FWMF,Eint Frankfurt,de Bundesliga,17,1993,8,2,217,2.4,0,0,0,0,0,0.42,0,0,0,0,0,0,Matches,92904961
1386,Simon Kjær,dk DEN,DF,Wolfsburg,de Bundesliga,21,1989,32,32,2830,31.4,0.03,0,0.03,0,0,0.19,0,0.03,0,0.03,0.03,0.03,Matches,8b8a56ce
1387,Ivan Klasnić,hr CRO,FW,Bolton,eng Premier League,30,1980,22,0,335,3.7,1.08,0.27,1.08,0,0,0.54,0.27,1.07,0.27,1.34,1.07,1.34,Matches,214ed478
1388,Miroslav Klose,de GER,FW,Bayern Munich,de Bundesliga,32,1978,20,9,878,9.8,0.1,0,0.1,0,0,0.2,0,0.1,0,0.1,0.1,0.1,Matches,5e36a0dd
1389,Peer Kluge,de GER,MF,Schalke 04,de Bundesliga,29,1980,22,18,1555,17.3,0.06,0,0.06,0,0,0.17,0,0.06,0,0.06,0.06,0.06,Matches,8b448ea2
1390,Zat Knight,eng ENG,DF,Bolton,eng Premier League,30,1980,34,34,2996,33.3,0.03,0,0.03,0,0,0.18,0,0.03,0,0.03,0.03,0.03,Matches,607efc45
1391,Benjamin Köhler,de GER,MF,Eint Frankfurt,de Bundesliga,29,1980,30,28,2429,27,0.07,0.04,0.07,0,0,0.15,0,0.07,0.04,0.11,0.07,0.11,Matches,7172ae94
1392,Bengali-Fodé Koita,gn GUI,FWMF,Montpellier,fr Ligue 1,19,1990,5,1,124,1.4,0,0.71,0,0,0,0,0,0,0.73,0.73,0,0.73,Matches,cbd4822d
1393,Koke,es ESP,MF,Atlético Madrid,es La Liga,18,1992,17,8,842,9.4,0.21,0,0.21,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches,55126f3b
1394,Aleksandar Kolarov,rs SRB,DF,Manchester City,eng Premier League,24,1985,24,20,1720,19.1,0.05,0.05,0.05,0,0,0.31,0.05,0.05,0.05,0.1,0.05,0.1,Matches,eda40760
1395,Timothée Kolodziejczak,fr FRA,DF,Lyon,fr Ligue 1,18,1991,8,7,675,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ab096c6f
1396,Vladimir Koman,hu HUN,MF,Sampdoria,it Serie A,21,1989,26,14,1381,15.3,0,0,0,0,0,0.07,0,0,0,0,0,0,Matches,ba3c254b
1397,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,24,1986,37,37,3330,37,0,0.03,0,0,0,0.16,0,0,0.03,0.03,0,0.03,Matches,d2bff301
1398,Paul Konchesky,eng ENG,DFFW,Fulham,eng Premier League,29,1981,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,941bcf75
1399,Paul Konchesky,eng ENG,DFFW,Liverpool,eng Premier League,29,1981,15,15,1246,13.8,0,0,0,0,0,0.14,0,0,0,0,0,0,Matches,941bcf75
1400,Geoffrey Kondogbia,cf CTA,MF,Lens,fr Ligue 1,17,1993,3,1,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,cce181df
1401,Arouna Koné,ci CIV,FW,Sevilla,es La Liga,26,1983,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f9a72ca4
1402,Lamine Koné,ci CIV,DF,Lorient,fr Ligue 1,21,1989,7,5,478,5.3,0.19,0,0.19,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches,a46472d0
1403,Panagiotis Kone,gr GRE,MF,Brescia,it Serie A,23,1987,31,23,2049,22.8,0.04,0.04,0.04,0,0,0.31,0,0.04,0.04,0.09,0.04,0.09,Matches,27d34558
1404,Abdoulay Konko,fr FRA,DFMF,Genoa,it Serie A,26,1984,13,11,790,8.8,0,0.11,0,0,0,0.11,0,0,0.11,0.11,0,0.11,Matches,43857861
1405,Abdoulay Konko,fr FRA,DFMF,Sevilla,es La Liga,26,1984,11,9,813,9,0.22,0,0.22,0,0,0.33,0.11,0.22,0,0.22,0.22,0.22,Matches,43857861
1406,Kamil Kopúnek,sk SVK,MF,Bari,it Serie A,26,1984,5,4,346,3.8,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,348cd724
1407,Ümit Korkmaz,at AUT,MF,Eint Frankfurt,de Bundesliga,24,1985,2,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,1ccc03b7
1408,Sergei Kornilenko,by BLR,FW,Blackpool,eng Premier League,27,1983,6,3,179,2,0,0,0,0,0,0.5,0,0,0,0,0,0,Matches,be1797d6
1409,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,24,1985,30,30,2617,29.1,0.07,0,0.07,0,0,0.21,0.07,0.07,0,0.07,0.07,0.07,Matches,f5efb153
1410,Radoslav Kováč,cz CZE,DFMF,West Ham,eng Premier League,30,1979,13,7,634,7,0,0,0,0,0,0.57,0,0,0,0,0,0,Matches,cf3f2f6d
1411,Nenad Kovačević,rs SRB,MF,Lens,fr Ligue 1,29,1980,16,13,1087,12.1,0,0,0,0,0,0.17,0,0,0,0,0,0,Matches,1ba915cc
1412,Libor Kozák,cz CZE,FW,Lazio,it Serie A,21,1989,19,6,761,8.5,0.71,0,0.59,0.12,0.12,0.47,0,0.71,0,0.71,0.59,0.59,Matches,979d0640
1413,Thomas Kraft,de GER,GK,Bayern Munich,de Bundesliga,22,1988,12,12,1035,11.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bb25c778
1414,Niko Kranjčar,hr CRO,MF,Tottenham,eng Premier League,25,1984,13,2,380,4.2,0.48,0,0.48,0,0,0.24,0,0.47,0,0.47,0.47,0.47,Matches,403d2184
1415,Miloš Krasić,rs SRB,MF,Juventus,it Serie A,25,1984,33,33,2604,28.9,0.24,0.28,0.24,0,0,0.14,0,0.24,0.28,0.52,0.24,0.52,Matches,21dcdd28
1416,Kevin Kraus,de GER,DF,Eint Frankfurt,de Bundesliga,17,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,6a1b9f7c
1417,Rene Krhin,si SVN,FWMF,Bologna,it Serie A,20,1990,4,2,216,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9a506145
1418,Bojan Krkić,es ESP,FWMF,Barcelona,es La Liga,19,1990,27,9,949,10.5,0.57,0.19,0.48,0.1,0.1,0.19,0,0.57,0.19,0.76,0.47,0.66,Matches,9fa0a0b8
1419,Pavel Krmaš,cz CZE,DFMF,Freiburg,de Bundesliga,30,1980,6,5,398,4.4,0,0,0,0,0,0,0.23,0,0,0,0,0,Matches,c2b5134f
1420,Felix Kroos,de GER,DFFW,Werder Bremen,de Bundesliga,19,1991,5,3,192,2.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4d7faad1
1421,Toni Kroos,de GER,MF,Bayern Munich,de Bundesliga,20,1990,27,19,1727,19.2,0.05,0.16,0.05,0,0,0.16,0,0.05,0.16,0.21,0.05,0.21,Matches,6ce1f46f
1422,Tim Krul,nl NED,GK,Newcastle Utd,eng Premier League,22,1988,21,20,1856,20.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f23f9d20
1423,Max Kruse,de GER,FWMF,St. Pauli,de Bundesliga,22,1988,33,27,2314,25.7,0.08,0.23,0.08,0,0,0.08,0,0.08,0.23,0.31,0.08,0.31,Matches,f9446dcd
1424,Per Krøldrup,dk DEN,DF,Fiorentina,it Serie A,31,1979,19,17,1540,17.1,0,0,0,0,0,0.35,0.12,0,0,0,0,0,Matches,a65f0ff2
