Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1333,Goran Karanović,ch SUI,FW,Angers,fr Ligue 1,27,1987,12,2,309,3.4,0.29,0.29,0.29,0,0,0,0,0.29,0.29,0.58,0.29,0.58,Matches,67817513
1334,Loris Karius,de GER,GK,Mainz 05,de Bundesliga,22,1993,34,34,3060,34,0,0,0,0,0,0.03,0,0,0,0,0,0,Matches,32e7ce92
1335,Orestis Karnezis,gr GRE,GK,Udinese,it Serie A,30,1985,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,Matches,85b011bb
1336,Will Keane,ie IRL,FWMF,Manchester Utd,eng Premier League,22,1993,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,fc7f8f87
1337,Thilo Kehrer,de GER,DF,Schalke 04,de Bundesliga,18,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,51dbeea9
1338,Abdoulaye Keita,ml MLI,MF,Bastia,fr Ligue 1,21,1994,4,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ae77ece0
1339,Seydou Keita,ml MLI,MF,Roma,it Serie A,35,1980,20,16,1367,15.2,0.07,0,0.07,0,0,0.26,0,0.07,0,0.07,0.07,0.07,Matches,500c4e9b
1340,Keko,es ESP,MF,Eibar,es La Liga,23,1991,29,27,2307,25.6,0.12,0.12,0.12,0,0,0.23,0.04,0.12,0.12,0.23,0.12,0.23,Matches,1512328c
1341,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,25,1990,13,11,1044,11.6,0,0,0,0,0,0.26,0,0,0,0,0,0,Matches,d7492450
1342,Olivier Kemen,fr FRA,MF,Lyon,fr Ligue 1,19,1996,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,22f1de6c
1343,Tobias Kempe,de GER,MF,Darmstadt 98,de Bundesliga,26,1989,31,9,1291,14.3,0,0.21,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches,d7cdfd81
1344,Kenedy,br BRA,DFMF,Chelsea,eng Premier League,19,1996,14,4,556,6.2,0.16,0,0.16,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches,5eebbfdf
1345,Jonjoe Kenny,eng ENG,DFFW,Everton,eng Premier League,18,1997,1,0,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,099e666f
1346,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,28,1986,29,29,2589,28.8,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,0515a4cb
1347,Yann Kermorgant,fr FRA,FW,Bournemouth,eng Premier League,33,1981,7,0,130,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0172d6cc
1348,Thomas Kessler,de GER,GK,Köln,de Bundesliga,29,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3967d651
1349,Billy Ketkeophomphone,la LAO,FW,Angers,fr Ligue 1,25,1990,35,31,2686,29.8,0.17,0.23,0.13,0.03,0.03,0.13,0,0.17,0.23,0.4,0.13,0.37,Matches,06f46837
1350,Wahbi Khazri,tn TUN,MF,Sunderland,eng Premier League,24,1991,14,13,1071,11.9,0.17,0.08,0.17,0,0,0.25,0,0.17,0.08,0.25,0.17,0.25,Matches,2677a1de
1351,Wahbi Khazri,tn TUN,MFFW,Bordeaux,fr Ligue 1,24,1991,20,20,1579,17.5,0.29,0.4,0.29,0,0.06,0.4,0,0.28,0.4,0.68,0.28,0.68,Matches,2677a1de
1352,Sami Khedira,de GER,MF,Juventus,it Serie A,28,1987,20,20,1528,17,0.29,0.24,0.29,0,0,0.18,0.06,0.29,0.24,0.53,0.29,0.53,Matches,38ac43d3
1353,Isaac Kiese Thelin,se SWE,FWMF,Bordeaux,fr Ligue 1,23,1992,7,3,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b956af7d
1354,Stefan Kießling,de GER,FW,Leverkusen,de Bundesliga,31,1984,30,19,1889,21,0.24,0.14,0.24,0,0,0.05,0,0.24,0.14,0.38,0.24,0.38,Matches,c419e035
1355,Joshua Kimmich,de GER,DFMF,Bayern Munich,de Bundesliga,20,1995,23,15,1428,15.9,0,0.13,0,0,0,0.19,0,0,0.13,0.13,0,0.13,Matches,49296448
1356,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,19,1995,6,5,426,4.7,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,aef6e670
1357,Andy King,wls WAL,MF,Leicester City,eng Premier League,26,1988,25,9,1062,11.8,0.17,0.08,0.17,0,0,0.17,0,0.17,0.08,0.25,0.17,0.25,Matches,d790907f
1358,Joshua King,no NOR,FWMF,Bournemouth,eng Premier League,23,1992,31,24,1913,21.3,0.28,0.09,0.28,0,0,0.05,0,0.28,0.09,0.38,0.28,0.38,Matches,43458538
1359,Stephen Kingsley,sct SCO,DF,Swansea City,eng Premier League,21,1994,4,4,355,3.9,0,0.26,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches,488cc9c7
1360,David Kinsombi,cd COD,DF,Eint Frankfurt,de Bundesliga,19,1995,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4dc9e563
1361,Jan Kirchhoff,de GER,MF,Sunderland,eng Premier League,24,1990,15,14,1075,11.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,a14d04e3
1362,Ricardo Kishna,nl NED,MFFW,Lazio,it Serie A,20,1995,11,7,558,6.2,0.32,0,0.32,0,0,0,0,0.32,0,0.32,0.32,0.32,Matches,84e947d6
1363,Sonny Kittel,de GER,MF,Eint Frankfurt,de Bundesliga,22,1993,8,1,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,92904961
1364,Hiroshi Kiyotake,jp JPN,MFFW,Hannover 96,de Bundesliga,25,1989,21,20,1759,19.5,0.26,0.31,0.15,0.1,0.1,0,0,0.26,0.31,0.56,0.15,0.46,Matches,0dba1f3e
1365,Felix Klaus,de GER,MFFW,Hannover 96,de Bundesliga,22,1992,18,9,796,8.8,0.11,0,0.11,0,0,0.11,0,0.11,0,0.11,0.11,0.11,Matches,aeda1f69
1366,Ragnar Klavan,ee EST,DF,Augsburg,de Bundesliga,29,1985,31,31,2786,31,0,0,0,0,0,0.06,0,0,0,0,0,0,Matches,008a6e6d
1367,Florian Klein,at AUT,DFMF,Stuttgart,de Bundesliga,28,1986,22,17,1576,17.5,0,0.11,0,0,0,0.23,0.06,0,0.11,0.11,0,0.11,Matches,dc8f5b58
1368,László Kleinheisler,hu HUN,MF,Werder Bremen,de Bundesliga,21,1994,6,1,194,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,af8e4246
1369,Philipp Klement,de GER,MF,Mainz 05,de Bundesliga,22,1992,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0cddeaa7
1370,Jan Kliment,cz CZE,FWMF,Stuttgart,de Bundesliga,21,1993,8,0,159,1.8,0.56,0,0.56,0,0,0.56,0,0.57,0,0.57,0.57,0.57,Matches,c2a30c01
1371,Miroslav Klose,de GER,FW,Lazio,it Serie A,37,1978,24,14,1357,15.1,0.46,0.46,0.4,0.07,0.07,0.2,0,0.46,0.46,0.93,0.4,0.86,Matches,5e36a0dd
1372,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,27,1988,10,10,848,9.4,0.11,0,0.11,0,0,0.32,0,0.11,0,0.11,0.11,0.11,Matches,5f1d07f6
1373,Timm Klose,ch SUI,DF,Wolfsburg,de Bundesliga,27,1988,8,7,634,7,0.14,0,0.14,0,0,0.14,0,0.14,0,0.14,0.14,0.14,Matches,5f1d07f6
1374,Lukas Klünter,de GER,DFMF,Köln,de Bundesliga,19,1996,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,92948149
1375,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,23,1992,11,9,817,9.1,0.11,0,0.11,0,0,0.11,0,0.11,0,0.11,0.11,0.11,Matches,6bd5cd5d
1376,Erwin Koffi,fr FRA,FW,Lorient,fr Ligue 1,20,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b4d4fc0d
1377,Florian Kohls,de GER,MF,Hertha BSC,de Bundesliga,20,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9fe72be9
1378,Dominik Kohr,de GER,MF,Augsburg,de Bundesliga,21,1994,31,30,2479,27.5,0,0.11,0,0,0,0.44,0,0,0.11,0.11,0,0.11,Matches,0fbecd11
1379,Koke,es ESP,MF,Atlético Madrid,es La Liga,23,1992,35,34,2967,33,0.15,0.36,0.15,0,0,0.12,0,0.15,0.36,0.52,0.15,0.52,Matches,55126f3b
1380,Aleksandar Kolarov,rs SRB,DF,Manchester City,eng Premier League,29,1985,29,25,2283,25.4,0.12,0.12,0.12,0,0.04,0.12,0,0.12,0.12,0.24,0.12,0.24,Matches,eda40760
1381,Sead Kolašinac,ba BIH,DFMF,Schalke 04,de Bundesliga,22,1993,23,18,1574,17.5,0.06,0,0.06,0,0,0.29,0,0.06,0,0.06,0.06,0.06,Matches,3935e52e
1382,Timothée Kolodziejczak,fr FRA,DF,Sevilla,es La Liga,23,1991,29,26,2385,26.5,0,0,0,0,0,0.23,0.04,0,0,0,0,0,Matches,ab096c6f
1383,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,29,1986,14,13,1179,13.1,0.15,0,0.15,0,0,0.38,0,0.15,0,0.15,0.15,0.15,Matches,d2bff301
1384,Geoffrey Kondogbia,cf CTA,MF,Inter,it Serie A,22,1993,26,23,1988,22.1,0.05,0,0.05,0,0,0.27,0.05,0.05,0,0.05,0.05,0.05,Matches,cce181df
1385,Arouna Koné,ci CIV,MFFW,Everton,eng Premier League,31,1983,25,16,1456,16.2,0.31,0.25,0.31,0,0,0.06,0,0.31,0.25,0.56,0.31,0.56,Matches,f9a72ca4
1386,Bakary Koné,bf BFA,DF,Lyon,fr Ligue 1,27,1988,6,4,432,4.8,0,0,0,0,0,0.21,0,0,0,0,0,0,Matches,1f713024
1387,Lamine Koné,ci CIV,DF,Sunderland,eng Premier League,26,1989,15,15,1314,14.6,0.14,0.07,0.14,0,0,0,0,0.14,0.07,0.21,0.14,0.21,Matches,a46472d0
1388,Lamine Koné,ci CIV,DF,Lorient,fr Ligue 1,26,1989,18,17,1552,17.2,0,0,0,0,0,0.23,0.06,0,0,0,0,0,Matches,a46472d0
1389,Mory Koné,ci CIV,DF,Troyes,fr Ligue 1,21,1994,3,3,238,2.6,0,0.38,0,0,0,0,0,0,0.38,0.38,0,0.38,Matches,3ef7a30b
1390,Panagiotis Kone,gr GRE,MF,Fiorentina,it Serie A,28,1987,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,27d34558
1391,Panagiotis Kone,gr GRE,MF,Udinese,it Serie A,28,1987,5,2,232,2.6,0,0.38,0,0,0,0.38,0.38,0,0.39,0.39,0,0.39,Matches,27d34558
1392,Youssouf Koné,ml MLI,DF,Lille,fr Ligue 1,20,1995,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,e6eadfb8
1393,Abdoulay Konko,fr FRA,DF,Lazio,it Serie A,31,1984,18,17,1529,17,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,43857861
1394,Yevhen Konoplyanka,ua UKR,MF,Sevilla,es La Liga,25,1989,32,15,1620,18,0.22,0.11,0.17,0.06,0.06,0.22,0,0.22,0.11,0.33,0.17,0.28,Matches,d9a5d930
1395,Julian Korb,de GER,DFMF,M'Gladbach,de Bundesliga,23,1992,17,14,1265,14.1,0.07,0.07,0.07,0,0,0.28,0,0.07,0.07,0.14,0.07,0.14,Matches,3dffff26
1396,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,29,1985,33,33,2845,31.6,0.13,0,0.13,0,0,0.09,0,0.13,0,0.13,0.13,0.13,Matches,f5efb153
1397,Filip Kostić,rs SRB,MF,Stuttgart,de Bundesliga,22,1992,30,30,2592,28.8,0.17,0.17,0.14,0.03,0.03,0.17,0,0.17,0.17,0.35,0.14,0.31,Matches,b1cd37e6
1398,Christian Kouakou,ci CIV,FW,Caen,fr Ligue 1,24,1991,6,0,129,1.4,0.71,0,0.71,0,0,0.71,0,0.7,0,0.7,0.7,0.7,Matches,ce316f8c
1399,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,24,1991,33,32,2888,32.1,0,0,0,0,0,0.34,0,0,0,0,0,0,Matches,da974c7b
1400,Cheikhou Kouyaté,sn SEN,MF,West Ham,eng Premier League,25,1989,34,34,3007,33.4,0.15,0.06,0.15,0,0,0.15,0.03,0.15,0.06,0.21,0.15,0.21,Matches,8d3c902d
1401,Mateo Kovačić,hr CRO,MF,Real Madrid,es La Liga,21,1994,25,8,1037,11.5,0,0.17,0,0,0,0.35,0.09,0,0.17,0.17,0,0.17,Matches,79c0821a
1402,Libor Kozák,cz CZE,FW,Aston Villa,eng Premier League,26,1989,4,3,258,2.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,979d0640
1403,Vincent Koziello,fr FRA,MF,Nice,fr Ligue 1,19,1995,35,32,2701,30,0.1,0.2,0.1,0,0,0.3,0,0.1,0.2,0.3,0.1,0.3,Matches,9a493fb7
1404,Thomas Kraft,de GER,GK,Hertha BSC,de Bundesliga,27,1988,6,6,495,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,bb25c778
1405,Emil Krafth,se SWE,DF,Bologna,it Serie A,20,1994,4,2,146,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches,77cf6852
1406,Oliver Kragl,de GER,FWMF,Frosinone,it Serie A,25,1990,15,12,925,10.3,0.1,0,0.1,0,0,0.39,0,0.1,0,0.1,0.1,0.1,Matches,1c17dfe0
1407,Andrej Kramarić,hr CRO,FWMF,Leicester City,eng Premier League,24,1991,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,603cb947
1408,Andrej Kramarić,hr CRO,FW,Hoffenheim,de Bundesliga,24,1991,15,12,1085,12.1,0.41,0.17,0.33,0.08,0.17,0.08,0.08,0.41,0.17,0.58,0.33,0.5,Matches,603cb947
1409,Christoph Kramer,de GER,MF,Leverkusen,de Bundesliga,24,1991,28,28,2397,26.6,0,0.04,0,0,0,0.11,0,0,0.04,0.04,0,0.04,Matches,496aeede
1410,Matías Kranevitter,ar ARG,MF,Atlético Madrid,es La Liga,22,1993,8,3,329,3.7,0,0,0,0,0,0.27,0,0,0,0,0,0,Matches,314bdac5
1411,Artem Kravets,ua UKR,FW,Stuttgart,de Bundesliga,26,1989,15,5,593,6.6,0.15,0.3,0.15,0,0,0.15,0,0.15,0.3,0.46,0.15,0.46,Matches,0b5b8057
1412,Dario Krešić,hr CRO,GK,Leverkusen,de Bundesliga,31,1984,1,1,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches,8ae11182
1413,Rene Krhin,si SVN,MF,Granada,es La Liga,25,1990,24,16,1434,15.9,0,0,0,0,0,0.19,0,0,0,0,0,0,Matches,9a506145
1414,Bojan Krkić,es ESP,MFFW,Stoke City,eng Premier League,24,1990,27,22,1697,18.9,0.37,0.05,0.26,0.11,0.11,0.11,0,0.37,0.05,0.42,0.27,0.32,Matches,9fa0a0b8
1415,Michael Krohn-Dehli,dk DEN,MF,Sevilla,es La Liga,32,1983,27,16,1663,18.5,0.05,0.16,0.05,0,0,0.16,0,0.05,0.16,0.22,0.05,0.22,Matches,1c8dc17d
1416,Felix Kroos,de GER,MF,Werder Bremen,de Bundesliga,24,1991,8,2,257,2.9,0,0,0,0,0.34,0,0,0,0,0,0,0,Matches,4d7faad1
1417,Toni Kroos,de GER,MF,Real Madrid,es La Liga,25,1990,32,32,2738,30.4,0.03,0.33,0.03,0,0,0.1,0,0.03,0.33,0.36,0.03,0.36,Matches,6ce1f46f
1418,Nenad Krstičić,rs SRB,MF,Sampdoria,it Serie A,25,1990,10,6,544,6,0,0.17,0,0,0,0.83,0,0,0.17,0.17,0,0.17,Matches,5631b735
1419,Tim Krul,nl NED,GK,Newcastle Utd,eng Premier League,27,1988,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,f23f9d20
1420,Rade Krunić,ba BIH,MF,Empoli,it Serie A,21,1993,15,5,499,5.5,0.18,0,0.18,0,0,0.55,0,0.18,0,0.18,0.18,0.18,Matches,817c6964
1421,Max Kruse,de GER,FWMF,Wolfsburg,de Bundesliga,27,1988,32,28,2420,26.9,0.22,0.22,0.22,0,0,0.11,0,0.22,0.22,0.45,0.22,0.45,Matches,f9446dcd
1422,Robbie Kruse,au AUS,MF,Leverkusen,de Bundesliga,26,1988,9,2,348,3.9,0,0,0,0,0,0.51,0,0,0,0,0,0,Matches,9571ca99
1423,Robbie Kruse,au AUS,FWMF,Stuttgart,de Bundesliga,26,1988,3,0,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,9571ca99
1424,Grzegorz Krychowiak,pl POL,MF,Sevilla,es La Liga,25,1990,26,25,2270,25.2,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,580d52dd
1425,Juraj Kucka,sk SVK,MF,Milan,it Serie A,28,1987,29,24,2077,23.1,0.04,0.13,0.04,0,0,0.48,0,0.04,0.13,0.17,0.04,0.17,Matches,5aaef9ef
1426,Juraj Kucka,sk SVK,MF,Genoa,it Serie A,28,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,5aaef9ef
1427,Kevin Kurányi,de GER,FW,Hoffenheim,de Bundesliga,33,1982,14,5,527,5.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches,ac2c067c
1428,Jasmin Kurtić,si SVN,MF,Atalanta,it Serie A,26,1989,32,30,2404,26.7,0.07,0,0.07,0,0,0.22,0.04,0.07,0,0.07,0.07,0.07,Matches,144607cc
1429,Layvin Kurzawa,fr FRA,DF,Monaco,fr Ligue 1,22,1992,3,3,228,2.5,0.4,0.8,0.4,0,0,0.4,0,0.39,0.79,1.18,0.39,1.18,Matches,41e7ef1c
1430,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,22,1992,16,14,1289,14.3,0.21,0.21,0.21,0,0,0.07,0,0.21,0.21,0.42,0.21,0.42,Matches,41e7ef1c
1431,Zdravko Kuzmanović,rs SRB,MF,Udinese,it Serie A,27,1987,16,13,1131,12.6,0,0,0,0,0,0.4,0,0,0,0,0,0,Matches,6df0dc74
1432,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,18,1997,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4bf69118
1433,Grejohn Kyei,fr FRA,FW,Reims,fr Ligue 1,19,1995,16,7,727,8.1,0.37,0.25,0.25,0.12,0.12,0.37,0,0.37,0.25,0.62,0.25,0.5,Matches,397ba086
1434,Alberto de la Bella,es ESP,DF,Real Sociedad,es La Liga,29,1985,15,14,1248,13.9,0,0.14,0,0,0,0.36,0,0,0.14,0.14,0,0.14,Matches,8497faf7
1435,Antonino La Gumina,it ITA,FW,Palermo,it Serie A,19,1996,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,822a7761
1436,Zakarie Labidi,fr FRA,MF,Lyon,fr Ligue 1,20,1995,3,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches,630186b2
1437,Gaëtan Laborde,fr FRA,FWMF,Bordeaux,fr Ligue 1,21,1994,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,7cdda3bf
1438,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,24,1991,34,34,2957,32.9,0.64,0.09,0.58,0.06,0.06,0.15,0,0.64,0.09,0.73,0.58,0.67,Matches,9dbb75ca
1439,Mehdi Lacen,dz ALG,MF,Getafe,es La Liga,31,1984,31,31,2660,29.6,0,0,0,0,0,0.24,0,0,0,0,0,0,Matches,a3a306f6
1440,Kyle Lafferty,nir NIR,FW,Norwich City,eng Premier League,27,1987,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,3bf81c50
1441,Ángel Lafita,es ESP,MF,Getafe,es La Liga,30,1984,14,12,1014,11.3,0.27,0.18,0.27,0,0,0.44,0,0.27,0.18,0.44,0.27,0.44,Matches,0b68c35a
1442,Alban Lafont,fr FRA,GK,Toulouse,fr Ligue 1,16,1999,24,24,2144,23.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4e7db402
1443,Roberto Lago,es ESP,DF,Getafe,es La Liga,29,1985,17,17,1367,15.2,0,0.13,0,0,0,0.39,0,0,0.13,0.13,0,0.13,Matches,98e0ad35
1444,Philipp Lahm,de GER,DFMF,Bayern Munich,de Bundesliga,31,1983,26,25,2195,24.4,0.04,0.04,0.04,0,0,0.12,0,0.04,0.04,0.08,0.04,0.08,Matches,de491a33
1445,Aïssa Laïdouni,tn TUN,DF,Angers,fr Ligue 1,18,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches,22798128
1446,Adam Lallana,eng ENG,MFFW,Liverpool,eng Premier League,27,1988,30,23,2107,23.4,0.17,0.26,0.17,0,0,0.09,0,0.17,0.26,0.43,0.17,0.43,Matches,99813635
1447,Eugenio Lamanna,it ITA,GK,Genoa,it Serie A,25,1989,13,13,1170,13,0,0,0,0,0,0,0,0,0,0,0,0,Matches,349601c3
1448,Rickie Lambert,eng ENG,FW,West Brom,eng Premier League,33,1982,19,5,625,6.9,0.14,0.14,0,0.14,0.14,0.29,0,0.14,0.14,0.29,0,0.14,Matches,495de82c
1449,Érik Lamela,ar ARG,MF,Tottenham,eng Premier League,23,1992,34,28,2371,26.3,0.19,0.34,0.19,0,0,0.34,0,0.19,0.34,0.53,0.19,0.53,Matches,abe66106
1450,Mitchell Langerak,au AUS,GK,Stuttgart,de Bundesliga,26,1988,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d2a184cc
1451,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,27,1988,22,22,1878,20.9,0,0.05,0,0,0,0.38,0,0,0.05,0.05,0,0.05,Matches,74d70fb5
1452,Manuel Lanzini,ar ARG,MF,West Ham,eng Premier League,22,1993,26,23,1910,21.2,0.28,0.09,0.28,0,0,0.14,0,0.28,0.09,0.38,0.28,0.38,Matches,26f6dca8
1453,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,21,1994,26,25,2211,24.6,0.12,0.04,0.12,0,0,0.37,0.08,0.12,0.04,0.16,0.12,0.16,Matches,119b9a8e
1454,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,31,1984,34,34,2947,32.7,0,0,0,0,0,0.31,0.06,0,0,0,0,0,Matches,fed5f993
1455,Mohamed Larbi,tn TUN,MFFW,Gazélec Ajaccio,fr Ligue 1,27,1987,30,26,2278,25.3,0.32,0.12,0.28,0.04,0.04,0,0,0.32,0.12,0.43,0.28,0.4,Matches,76be043f
1456,Karim Laribi,tn TUN,MF,Sassuolo,it Serie A,24,1991,11,6,484,5.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches,d1437a4c
1457,Seb Larsson,se SWE,MF,Sunderland,eng Premier League,30,1985,18,6,554,6.2,0,0.16,0,0,0,0.32,0,0,0.16,0.16,0,0.16,Matches,b26efc36
1458,Kevin Lasagna,it ITA,FWMF,Carpi,it Serie A,22,1992,36,8,1504,16.7,0.3,0.12,0.3,0,0,0.06,0,0.3,0.12,0.42,0.3,0.42,Matches,09538fdb
1459,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,21,1993,18,10,1152,12.8,0.16,0,0.16,0,0,0.08,0.08,0.16,0,0.16,0.16,0.16,Matches,450ab6fc
1460,Paul Lasne,fr FRA,MF,Montpellier,fr Ligue 1,26,1989,9,6,517,5.7,0,0,0,0,0,0.18,0,0,0,0,0,0,Matches,542cc80f
1461,Pierre-Michel Lasogga,de GER,FW,Hamburger SV,de Bundesliga,23,1991,30,21,1751,19.5,0.41,0.1,0.31,0.1,0.1,0.26,0,0.41,0.1,0.51,0.31,0.41,Matches,130444f9
1462,Danny Latza,de GER,MF,Mainz 05,de Bundesliga,25,1989,27,20,1858,20.6,0,0.1,0,0,0,0.39,0,0,0.1,0.1,0,0.1,Matches,33b554b7
1463,Laure,es ESP,DF,La Coruña,es La Liga,30,1985,23,16,1549,17.2,0,0,0,0,0,0.35,0,0,0,0,0,0,Matches,256f3aa9
1464,Vincent Laurini,fr FRA,DF,Empoli,it Serie A,26,1989,25,24,1949,21.7,0.05,0,0.05,0,0,0.23,0,0.05,0,0.05,0.05,0.05,Matches,3535098b
1465,Wesley Lautoa,nc NCL,DF,Lorient,fr Ligue 1,27,1987,13,11,1009,11.2,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,6e5b5a45
1466,Ezequiel Lavezzi,ar ARG,FWMF,Paris S-G,fr Ligue 1,30,1985,16,3,437,4.9,0.41,0,0.41,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches,6d6456d7
1467,Valentin Lavigne,fr FRA,FW,Lorient,fr Ligue 1,21,1994,6,1,155,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches,b61da2b5
1468,Diego Laxalt,uy URU,MFFW,Genoa,it Serie A,22,1993,35,35,3072,34.1,0.09,0.12,0.09,0,0,0.09,0,0.09,0.12,0.21,0.09,0.21,Matches,f26e3c59
1469,Miguel Layún,mx MEX,MFDF,Watford,eng Premier League,27,1988,3,2,131,1.5,0.67,0,0.67,0,0,0,0,0.69,0,0.69,0.69,0.69,Matches,ad6295d4
1470,Achraf Lazaar,ma MAR,MFDF,Palermo,it Serie A,23,1992,30,26,2292,25.5,0.04,0.08,0.04,0,0,0.12,0.04,0.04,0.08,0.12,0.04,0.12,Matches,957d41d2
1471,Darko Lazović,rs SRB,FW,Genoa,it Serie A,24,1990,15,6,650,7.2,0,0.28,0,0,0,0,0,0,0.28,0.28,0,0.28,Matches,5128bde4
1472,Andrea Lazzari,it ITA,MF,Carpi,it Serie A,30,1984,8,3,346,3.8,0.26,0,0.26,0,0.26,0.26,0,0.26,0,0.26,0.26,0.26,Matches,2d6caaa7
1473,Mickaël Le Bihan,fr FRA,FW,Nice,fr Ligue 1,25,1990,3,1,137,1.5,0.67,0.67,0.67,0,0,0,0,0.66,0.66,1.31,0.66,1.31,Matches,d512db65
1474,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,25,1989,27,19,1785,19.8,0,0,0,0,0,0.2,0,0,0,0,0,0,Matches,2321ea6e
1475,Maxime Le Marchand,fr FRA,DF,Nice,fr Ligue 1,25,1989,26,26,2196,24.4,0.04,0,0.04,0,0,0.2,0.04,0.04,0,0.04,0.04,0.04,Matches,321a71a7
1476,Nicola Leali,it ITA,GK,Frosinone,it Serie A,22,1993,33,33,2970,33,0,0,0,0,0,0.09,0,0,0,0,0,0,Matches,5f9970a0
1477,Jordan Leborgne,gp GLP,MFFW,Caen,fr Ligue 1,19,1995,14,7,663,7.4,0,0.14,0,0,0,0.41,0,0,0.14,0.14,0,0.14,Matches,0f0d05fd
1478,Jean-Louis Leca,fr FRA,GK,Bastia,fr Ligue 1,29,1985,34,34,2989,33.2,0,0,0,0,0,0.06,0.03,0,0,0,0,0,Matches,edbe46dc
1479,Mathew Leckie,au AUS,FW,Ingolstadt 04,de Bundesliga,24,1991,32,28,2471,27.5,0.11,0,0.11,0,0.04,0.33,0,0.11,0,0.11,0.11,0.11,Matches,b93b7882
1480,Benjamin Lecomte,fr FRA,GK,Lorient,fr Ligue 1,24,1991,37,37,3241,36,0,0,0,0,0,0,0.03,0,0,0,0,0,Matches,2fa2a875
